"you've made", 2, 0, 5, 18, 0
'to exist', 2, 0, 8, 14, 0
'with this', 2, 0, 3, 11, 0
'the enormity', 2, 0, 0, 8, 0
'is shown', 2, 0, 3, 15, 0
'in the', 2, 0, 8, 20, 0
'some way', 2, 0, 7, 17, 0
'a lifetime', 2, 0, 14, 16, 0
'every kid', 2, 0, 8, 19, 0
'product of', 2, 0, 6, 10, 0
'while longing', 2, 0, 22, 31, 0
'are some', 2, 0, 1, 14, 0
'Treasure is', 2, 0, 1, 7, 0
'light on', 2, 0, 11, 14, 0
'I love', 2, 0, 1, 8, 0
'fantasy world', 2, 0, 16, 25, 0
'films tried', 2, 0, 3, 16, 0
'With the', 2, 0, 0, 5, 0
'the film', 2, 0, 5, 7, 0
'same area', 2, 0, 26, 28, 0
'whole lot', 2, 0, 3, 27, 0
'because they', 2, 0, 3, 10, 0
'later we', 2, 0, 2, 11, 0
'to being', 2, 0, 14, 19, 0
'have been', 2, 0, 12, 21, 0
'think guys', 2, 0, 3, 8, 0
'wits and', 2, 0, 4, 7, 0
'well judged', 2, 0, 10, 13, 0
'the cinema', 2, 0, 5, 7, 0
'past self', 2, 0, 13, 15, 0
'are a', 2, 0, 4, 13, 0
'category of', 2, 0, 18, 23, 0
'to make', 2, 0, 9, 33, 0
'characters kept', 2, 0, 5, 9, 0
'what to', 2, 0, 9, 12, 0
'manic and', 2, 0, 0, 3, 0
'the upcoming', 2, 0, 7, 17, 0
'his own', 2, 0, 18, 21, 0
'that the', 2, 0, 2, 7, 0
'leads to', 2, 0, 4, 13, 0
'are some', 2, 0, 1, 12, 0
"didn't drag", 2, 0, 5, 10, 0
'I have', 2, 0, 6, 10, 0
'no room', 2, 0, 1, 6, 0
'making everything', 2, 0, 7, 16, 0
'the plot', 2, 0, 4, 10, 0
'The film', 2, 0, 0, 11, 0
'taps into', 2, 0, 5, 12, 0
'scored this', 2, 0, 1, 15, 0
'moments of', 2, 0, 32, 35, 0
'in any', 2, 0, 4, 10, 0
'tendency towards', 2, 0, 21, 55, 0
'need it', 2, 0, 2, 4, 0
'always been', 2, 0, 6, 15, 0
'its own', 2, 0, 4, 6, 0
'deserves its', 2, 0, 3, 6, 0
'fine suspense', 2, 0, 8, 10, 0
'watched it', 2, 0, 1, 17, 0
'I highly', 2, 0, 0, 7, 0
'actor I', 2, 0, 8, 23, 0
'finish by', 2, 0, 4, 8, 0
'acting performance', 2, 0, 7, 12, 0
'often takes', 2, 0, 1, 4, 0
'If the', 2, 0, 0, 18, 0
"'shaky cam'", 2, 0, 7, 13, 0
'Though since', 2, 0, 0, 20, 0
'Said Dad', 2, 1, 0, 10, 0
'had the', 2, 0, 2, 11, 0
'much more', 2, 0, 11, 20, 0
'a final', 2, 0, 2, 17, 0
'the wedding', 2, 0, 3, 19, 0
'several Academy', 2, 0, 6, 12, 0
'of a', 2, 0, 7, 10, 0
'a good', 2, 0, 4, 9, 0
'in to', 2, 0, 6, 13, 0
'viewer identifies', 2, 0, 5, 17, 0
'the film', 2, 0, 37, 55, 0
'shows it', 2, 0, 11, 19, 0
'is a', 2, 0, 5, 9, 0
'off by', 2, 0, 4, 17, 0
'not for', 2, 0, 6, 12, 0
'aristorcatic accent', 2, 0, 3, 5, 0
'to its', 2, 0, 8, 11, 0
'aided by', 2, 0, 0, 5, 0
'mother cook', 2, 0, 4, 8, 0
'then brings', 2, 0, 11, 22, 0
'more like', 2, 0, 14, 24, 0
"I'm not", 2, 0, 0, 57, 0
'stories to', 2, 0, 1, 9, 0
'flashing forward', 2, 0, 13, 17, 0
'gang exact', 2, 0, 19, 25, 0
'a nosey', 2, 0, 8, 20, 0
'but there', 2, 0, 0, 17, 0
'been on', 2, 0, 2, 17, 0
'course of', 2, 0, 22, 32, 0
'from the', 2, 0, 7, 13, 0
'turn this', 2, 0, 1, 11, 0
'flies over', 2, 0, 12, 18, 0
'business about', 2, 0, 1, 15, 0
'entertaining and', 2, 0, 10, 17, 0
'the harshest', 2, 0, 1, 11, 0
'my first', 2, 0, 2, 11, 0
'the beautiful', 2, 0, 9, 16, 0
'but all', 2, 0, 0, 7, 0
'its inspiration', 2, 0, 9, 13, 0
'explores our', 2, 0, 2, 5, 0
'new take', 2, 0, 1, 6, 0
'so much', 2, 0, 4, 16, 0
'up in', 2, 0, 1, 5, 0
'like movies', 2, 0, 9, 22, 0
'care enough', 2, 0, 14, 25, 0
'Movie for', 2, 0, 7, 19, 0
'right folks', 2, 0, 1, 3, 0
'just about', 2, 0, 1, 10, 0
'this scene', 2, 0, 6, 14, 0
'hype train', 2, 0, 1, 6, 0
'After seeing', 2, 0, 0, 16, 0
'best films', 2, 0, 5, 14, 0
'Bad guy', 2, 0, 0, 2, 0
'old man', 2, 0, 4, 9, 0
'makes the', 2, 0, 11, 18, 0
'going to', 2, 0, 7, 15, 0
'look and', 2, 0, 9, 15, 0
'three slightly', 2, 0, 24, 36, 0
'whole way', 2, 0, 7, 9, 0
'over this', 2, 0, 8, 27, 0
'not as', 2, 0, 5, 19, 0
'an agitated', 2, 0, 9, 11, 0
'in this', 2, 0, 8, 10, 0
"I'm a", 2, 0, 6, 13, 0
'the world', 2, 0, 22, 27, 0
'but I', 2, 0, 4, 10, 0
'was a', 2, 0, 1, 10, 0
'and macho', 2, 0, 8, 41, 0
"Don't people", 2, 0, 0, 13, 0
'it is', 2, 0, 1, 10, 0
'lot more', 2, 0, 23, 47, 0
'and I', 2, 0, 0, 8, 0
'touched by', 2, 0, 5, 9, 0
'as a', 2, 0, 3, 21, 0
'acting and', 2, 0, 0, 15, 0
'The fear', 2, 0, 0, 2, 0
'but they', 2, 0, 0, 9, 0
'been led', 2, 0, 10, 14, 0
'that this', 2, 0, 7, 12, 0
'The start', 2, 0, 0, 6, 0
'and anything', 2, 0, 5, 14, 0
'the film', 2, 0, 0, 6, 0
'portrayal of', 2, 0, 9, 17, 0
'and gets', 2, 0, 7, 12, 0
'of cinema', 2, 0, 57, 87, 0
'lead to', 2, 0, 10, 23, 0
'hones in', 2, 0, 1, 18, 0
'and frightening', 2, 0, 5, 13, 0
'and the', 2, 0, 20, 23, 0
'the film', 2, 0, 4, 21, 0
'seem to', 2, 0, 2, 12, 0
'is shown', 2, 0, 1, 7, 0
'to Vienna', 2, 0, 9, 16, 0
'we know', 2, 0, 2, 17, 0
'is her', 2, 0, 5, 8, 0
'for four', 2, 0, 22, 25, 0
'call this', 2, 0, 3, 8, 0
'only for', 2, 0, 0, 5, 0
'do agree', 2, 0, 1, 9, 0
'the format', 2, 0, 6, 10, 0
'must-watch list', 2, 0, 6, 8, 0
'is a', 2, 0, 2, 20, 0
'after I', 2, 0, 3, 9, 0
'one of', 2, 0, 7, 13, 0
'a bit', 2, 0, 8, 23, 0
'on DVD', 2, 0, 10, 18, 0
'Good films', 2, 0, 9, 15, 0
'a war', 2, 0, 13, 16, 0
'is a', 2, 0, 1, 4, 0
'there you', 2, 0, 1, 6, 0
'through with', 2, 0, 6, 9, 0
'set up', 2, 0, 1, 5, 0
'involved delivered', 2, 0, 5, 11, 0
'importantly of', 2, 0, 4, 7, 0
'the life', 2, 0, 4, 9, 0
'bargained for', 2, 0, 12, 16, 0
'all still', 2, 0, 2, 5, 0
'one of', 2, 0, 0, 16, 0
'I have', 2, 0, 1, 14, 0
'She added', 2, 0, 0, 9, 0
'but it', 2, 0, 10, 19, 0
'Life Aquatic', 2, 1, 5, 15, 0
'roles in', 2, 0, 6, 16, 0
'of the', 2, 0, 3, 13, 0
'that you', 2, 0, 13, 20, 0
'on fire', 2, 0, 12, 14, 0
'are with', 2, 0, 3, 6, 0
'full pledged', 2, 0, 7, 11, 0
'in a', 2, 0, 14, 20, 0
'Not a', 2, 0, 0, 8, 0
'into danger', 2, 0, 3, 16, 0
'balance between', 2, 0, 4, 7, 0
'I think', 2, 0, 0, 31, 0
'to central', 2, 0, 2, 7, 0
'Spider-Man and', 2, 0, 3, 20, 0
'it because', 2, 0, 3, 13, 0
'plenty of', 2, 0, 1, 6, 0
'come true:', 2, 0, 13, 24, 0
'is told', 2, 0, 23, 33, 0
'members are', 2, 0, 19, 57, 0
'Pixar flick', 2, 0, 3, 5, 0
'talent as', 2, 0, 1, 10, 0
'aka The', 2, 0, 0, 4, 0
'that another', 2, 0, 2, 17, 0
'find words', 2, 0, 5, 14, 0
'I found', 2, 0, 1, 15, 0
'some laughs', 2, 0, 18, 23, 0
'than too', 2, 0, 5, 26, 0
'of Paranormal', 2, 0, 7, 12, 0
'even a', 2, 0, 1, 5, 0
'other genres', 2, 0, 9, 33, 0
'and soundtrack', 2, 0, 2, 8, 0
'well-rounded film', 2, 0, 5, 9, 0
'Great movie', 2, 0, 0, 2, 0
'loved from', 2, 0, 15, 18, 0
'story about', 2, 0, 3, 6, 0
'film-makers decided', 2, 0, 4, 35, 0
'Dark Knight', 2, 1, 1, 5, 0
'new mysterious', 2, 0, 8, 22, 0
'sure if', 2, 0, 1, 8, 0
'and has', 2, 0, 4, 14, 0
'too commonplace', 2, 0, 6, 8, 0
'direction of', 2, 0, 6, 10, 0
'I drive', 2, 0, 0, 23, 0
'The title', 2, 0, 0, 6, 0
'by the', 2, 0, 1, 6, 0
'this people', 2, 0, 5, 10, 0
'as elaborate', 2, 0, 5, 12, 0
'can be', 2, 0, 4, 8, 0
'within the', 2, 0, 21, 29, 0
'to generate', 2, 0, 8, 19, 0
'more influential', 2, 0, 5, 11, 0
"that's not", 2, 0, 1, 5, 0
'feel good', 2, 0, 4, 7, 0
'of heist', 2, 0, 5, 13, 0
'that the', 2, 0, 0, 11, 0
'a great', 2, 0, 5, 11, 0
'skimmed or', 2, 0, 10, 19, 0
'clear that', 2, 0, 2, 15, 0
'all very', 2, 0, 1, 11, 0
'from the', 2, 0, 5, 9, 0
'a fan', 2, 0, 8, 24, 0
'and although', 2, 0, 0, 10, 0
'from shouting', 2, 0, 8, 11, 0
'Amityville Horror', 2, 1, 1, 5, 0
'leisurely meal', 2, 0, 18, 20, 0
'lot of', 2, 0, 7, 17, 0
'over the', 2, 0, 6, 17, 0
'type to', 2, 0, 3, 10, 0
'is populated', 2, 0, 8, 13, 0
'plot is', 2, 0, 1, 10, 0
'with his', 2, 0, 1, 4, 0
'more hollow', 2, 0, 14, 35, 0
'myself appreciating', 2, 0, 7, 21, 0
'mine the', 2, 0, 7, 15, 0
'the depiction', 2, 0, 0, 6, 0
"can't do", 2, 0, 7, 13, 0
'com got', 2, 0, 0, 3, 0
'so mildly', 2, 0, 1, 3, 0
'but these', 2, 0, 0, 14, 0
'and exciting', 2, 0, 1, 7, 0
'in history', 2, 0, 17, 23, 0
'He stars', 2, 0, 0, 6, 0
'a real', 2, 0, 13, 16, 0
'HELLL YEAAAA', 2, 1, 9, 11, 0
'with such', 2, 0, 12, 18, 0
'dead set', 2, 0, 4, 17, 0
'without time', 2, 0, 1, 5, 0
'what a', 2, 0, 3, 12, 0
'unsuspecting Butcher', 2, 0, 5, 18, 0
'and tells', 2, 0, 0, 12, 0
'the hokey', 2, 0, 6, 41, 0
'the story', 2, 0, 12, 15, 0
'that good', 2, 0, 3, 5, 0
'will to', 2, 0, 2, 5, 0
'think I', 2, 0, 5, 16, 0
'of not', 2, 0, 5, 13, 0
'special aspect', 2, 0, 4, 22, 0
'they just', 2, 0, 9, 21, 0
'easy they', 2, 0, 20, 31, 0
'it comes', 2, 0, 17, 32, 0
'as possible', 2, 0, 10, 12, 0
'put forth', 2, 0, 8, 10, 0
'story of', 2, 0, 5, 10, 0
'were an', 2, 0, 6, 17, 0
'presented throughout', 2, 0, 27, 31, 0
'the action', 2, 0, 2, 4, 0
'engrossing movie', 2, 0, 4, 9, 0
'the undeniable', 2, 0, 2, 6, 0
'of his', 2, 0, 11, 15, 0
'real boy', 2, 0, 14, 42, 0
'appeal to', 2, 0, 7, 10, 0
'and his', 2, 0, 2, 11, 0
'things that', 2, 0, 2, 9, 0
'I have', 2, 0, 4, 18, 0
'violent films', 2, 0, 10, 12, 0
'games did', 2, 0, 1, 9, 0
'each time', 2, 0, 7, 17, 0
'going to', 2, 0, 2, 5, 0
'exciting parts', 2, 0, 3, 11, 0
'at will', 2, 0, 5, 7, 0
'good job', 2, 0, 5, 13, 0
'that I', 2, 0, 11, 30, 0
'location of', 2, 0, 14, 19, 0
'decent script', 2, 0, 8, 15, 0
'and just', 2, 0, 0, 25, 0
'because he', 2, 0, 6, 10, 0
'that giant', 2, 0, 3, 26, 0
'can stomach', 2, 0, 2, 7, 0
'would not', 2, 0, 5, 15, 0
'of the', 2, 0, 1, 23, 0
'not immediately', 2, 0, 18, 21, 0
'does that', 2, 0, 7, 14, 0
'made the', 2, 0, 1, 9, 0
'have something', 2, 0, 2, 5, 0
'background when', 2, 0, 4, 12, 0
'an air', 2, 0, 7, 20, 0
'to her', 2, 0, 7, 12, 0
'I liked', 2, 0, 11, 14, 0
'like to', 2, 0, 2, 8, 0
'cast to', 2, 0, 29, 33, 0
'its too', 2, 0, 9, 15, 0
'introduction of', 2, 0, 1, 5, 0
'to change', 2, 0, 4, 8, 0
'departure from', 2, 0, 14, 20, 0
'is little', 2, 0, 3, 8, 0
'slightly confusing', 2, 0, 25, 36, 0
'travel adventure', 2, 0, 10, 12, 0
'and keep', 2, 0, 2, 8, 0
'the OLDER', 2, 0, 2, 9, 0
"didn't like", 2, 0, 6, 10, 0
'characters that', 2, 0, 5, 14, 0
'burned out', 2, 0, 16, 25, 0
'story has', 2, 0, 1, 16, 0
'who gets', 2, 0, 5, 19, 0
'buy into', 2, 0, 7, 17, 0
'look up', 2, 0, 2, 11, 0
'wiser to', 2, 0, 14, 20, 0
'a side-story', 2, 0, 3, 14, 0
'instincts will', 2, 0, 8, 18, 0
'film simply', 2, 0, 4, 22, 0
'all time', 2, 0, 28, 30, 0
"don't think", 2, 0, 1, 15, 0
'our family', 2, 0, 5, 7, 0
'getting the', 2, 0, 5, 34, 0
'about the', 2, 0, 5, 22, 0
'of the', 2, 0, 21, 25, 0
'film is', 2, 0, 15, 20, 0
'but unfortunately', 2, 0, 0, 7, 0
'bad movie', 2, 0, 13, 15, 0
'films for', 2, 0, 4, 9, 0
'Design by', 2, 0, 7, 15, 0
'thoughts on', 2, 0, 14, 25, 0
'all the', 2, 0, 1, 7, 0
'it has', 2, 0, 9, 15, 0
'were flooded', 2, 0, 14, 27, 0
'it wash', 2, 0, 1, 16, 0
'I felt', 2, 0, 0, 7, 0
"you'll understand", 2, 0, 5, 7, 0
'so well', 2, 0, 4, 17, 0
'was a', 2, 0, 2, 21, 0
'be a', 2, 0, 4, 8, 0
'as hungry', 2, 0, 0, 5, 0
'appreciated on', 2, 0, 9, 14, 0
'in doubt', 2, 0, 9, 11, 0
'Mayan calendar', 2, 0, 6, 8, 0
'I am', 2, 0, 7, 16, 0
'should appear', 2, 0, 9, 14, 0
'seem that', 2, 0, 14, 21, 0
'have read', 2, 0, 2, 17, 0
'great with', 2, 0, 5, 9, 0
'to a', 2, 0, 3, 6, 0
'many of', 2, 0, 13, 17, 0
'keep an', 2, 0, 7, 18, 0
'the you', 2, 0, 9, 16, 0
'by them', 2, 0, 18, 20, 0
'Expendibles and', 2, 0, 1, 5, 0
"' which", 2, 0, 0, 24, 0
'this film', 2, 0, 2, 11, 0
'nuances and', 2, 0, 0, 5, 0
'happy with', 2, 0, 15, 19, 0
'was a', 2, 0, 2, 6, 0
'and you', 2, 0, 0, 8, 0
'show-off films', 2, 0, 1, 3, 0
'my "actors', 2, 0, 4, 18, 0
'he narrates', 2, 0, 10, 20, 0
'not your', 2, 0, 3, 11, 0
'quick fire', 2, 0, 2, 19, 0
'in the', 2, 0, 1, 4, 0
'until opening', 2, 0, 5, 10, 0
'story is', 2, 0, 1, 17, 0
'fact is', 2, 0, 1, 3, 0
"the Island's", 2, 0, 10, 13, 0
'But if', 2, 0, 0, 7, 0
'after seeing', 2, 0, 5, 19, 0
'on a', 2, 0, 5, 8, 0
'out feature', 2, 0, 2, 19, 0
'longer book', 2, 0, 4, 6, 0
'about the', 2, 0, 6, 10, 0
'some good', 2, 0, 2, 21, 0
'and cuts', 2, 0, 11, 13, 0
'are hard', 2, 0, 1, 15, 0
'resulted in', 2, 0, 10, 26, 0
'ride augmented', 2, 0, 9, 26, 0
'a few', 2, 0, 9, 14, 0
'in front', 2, 0, 7, 12, 0
'with the', 2, 0, 7, 10, 0
'same enemy', 2, 0, 5, 10, 0
'no meaning', 2, 0, 21, 23, 0
'at the', 2, 0, 3, 10, 0
'monster of', 2, 0, 1, 10, 0
"haven't seen", 2, 0, 16, 21, 0
'the epitome', 2, 0, 0, 5, 0
'Valley was', 2, 0, 8, 27, 0
'them cannot', 2, 0, 3, 7, 0
'have accidentally', 2, 0, 8, 18, 0
'Lead by', 2, 0, 0, 9, 0
'the same', 2, 0, 5, 8, 0
'up as', 2, 0, 20, 23, 0
"as they're", 2, 0, 16, 41, 0
'is interesting', 2, 0, 2, 6, 0
'seems like', 2, 0, 2, 18, 0
'displaying a', 2, 0, 4, 23, 0
'His monotone', 2, 0, 0, 14, 0
'the diamond', 2, 0, 17, 19, 0
'hapless man', 2, 0, 14, 20, 0
'not looking', 2, 0, 14, 25, 0
'and the', 2, 0, 0, 19, 0
'film class', 2, 0, 8, 12, 0
"otherwise she's", 2, 0, 0, 6, 0
'gun-toting Arabs', 2, 0, 2, 23, 0
'high caliber', 2, 0, 3, 5, 0
'the young', 2, 0, 6, 20, 0
'were upset', 2, 0, 11, 23, 0
'whos skin', 2, 0, 11, 18, 0
'a little', 2, 0, 3, 7, 0
'film takes', 2, 0, 3, 10, 0
'without even', 2, 0, 36, 41, 0
'haunt you', 2, 0, 4, 6, 0
'to see', 2, 0, 0, 12, 0
'far too', 2, 0, 3, 8, 0
'to other', 2, 0, 16, 25, 0
'rush to', 2, 0, 6, 23, 0
'me and', 2, 0, 3, 14, 0
'dinner" with', 2, 0, 8, 15, 0
'try switching', 2, 0, 4, 11, 0
'everything on', 2, 0, 6, 11, 0
'actors are', 2, 0, 2, 14, 0
'important enough', 2, 0, 9, 14, 0
'art that', 2, 0, 4, 16, 0
'that I', 2, 0, 5, 13, 0
'some of', 2, 0, 7, 18, 0
'willing to', 2, 0, 3, 8, 0
'know neither', 2, 0, 1, 9, 0
'a good', 2, 0, 2, 35, 0
'perfect script', 2, 0, 3, 5, 0
'emotional and', 2, 0, 0, 6, 0
'best twist', 2, 0, 9, 14, 0
"script that's", 2, 0, 9, 21, 0
'for the', 2, 0, 1, 11, 0
'all time', 2, 0, 9, 11, 0
'you in', 2, 0, 25, 30, 0
'to plant', 2, 0, 12, 26, 0
'as one', 2, 0, 6, 13, 0
'so love', 2, 0, 2, 6, 0
'neon colored', 2, 0, 22, 42, 0
'casually and', 2, 0, 12, 32, 0
'struggle to', 2, 0, 11, 15, 0
'supporting roles', 2, 0, 11, 19, 0
'more advanced', 2, 0, 3, 7, 0
'only seeing', 2, 0, 1, 5, 0
'might go:', 2, 0, 16, 23, 0
'they are', 2, 0, 17, 20, 0
'very intense', 2, 0, 3, 14, 0
'and mystery', 2, 0, 14, 17, 0
'the unwelcome', 2, 0, 5, 8, 0
'wanted to', 2, 0, 2, 6, 0
'is the', 2, 0, 1, 20, 0
'unrest that', 2, 0, 8, 23, 0
'be extremely', 2, 0, 4, 16, 0
'honestly loved', 2, 0, 1, 6, 0
'up neatly', 2, 0, 10, 17, 0
'story in', 2, 0, 13, 17, 0
'be analyzed', 2, 0, 5, 13, 0
'keeps you', 2, 0, 1, 7, 0
'for Gone', 2, 0, 2, 16, 0
'sleeping with', 2, 0, 21, 57, 0
'is to', 2, 0, 2, 19, 0
'does not', 2, 0, 2, 7, 0
'words to', 2, 0, 6, 14, 0
'movies ever', 2, 0, 7, 10, 0
'emotion as', 2, 0, 11, 19, 0
'intelligent and', 2, 0, 3, 10, 0
'to the', 2, 0, 6, 13, 0
'is half', 2, 0, 15, 36, 0
'its a', 2, 0, 0, 11, 0
'the unforgettable', 2, 0, 3, 16, 0
'have recognized', 2, 0, 5, 18, 0
"wasn't overused", 2, 0, 1, 3, 0
'film a', 2, 0, 3, 14, 0
'is the', 2, 0, 1, 7, 0
'believable so', 2, 0, 4, 7, 0
'are a', 2, 0, 1, 7, 0
'awhile that', 2, 0, 6, 12, 0
'at the', 2, 0, 3, 14, 0
'their best', 2, 0, 6, 15, 0
'and I', 2, 0, 5, 16, 0
'the characters', 2, 0, 15, 27, 0
'the script', 2, 0, 27, 35, 0
'OF GOD', 2, 1, 1, 3, 0
'as amusing', 2, 0, 3, 13, 0
'excited for', 2, 0, 7, 9, 0
'in the', 2, 0, 15, 20, 0
'compelled by', 2, 0, 2, 6, 0
'in the', 2, 0, 2, 10, 0
'classic "Run', 2, 0, 7, 12, 0
'could read', 2, 0, 7, 16, 0
'to be', 2, 0, 3, 18, 0
'life is', 2, 0, 3, 7, 0
'whip up', 2, 0, 4, 9, 0
'were all', 2, 0, 3, 6, 0
'to a', 2, 0, 8, 24, 0
'finds he', 2, 0, 11, 36, 0
'i thought', 2, 0, 0, 11, 0
'rest of', 2, 0, 1, 10, 0
'the suspense', 2, 0, 9, 21, 0
'real awards', 2, 0, 11, 13, 0
'Sunday afternoon', 2, 0, 1, 12, 0
'by a', 2, 0, 10, 13, 0
'does it', 2, 0, 12, 24, 0
'some of', 2, 0, 14, 23, 0
'those who', 2, 0, 3, 9, 0
'a mind-bending', 2, 0, 1, 17, 0
'a film', 2, 0, 5, 7, 0
'the movie', 2, 0, 9, 21, 0
'it to', 2, 0, 21, 24, 0
'too hard', 2, 0, 1, 16, 0
'the nifty', 2, 0, 3, 10, 0
'comic books', 2, 0, 3, 13, 0
'the other', 2, 0, 1, 4, 0
'me -', 2, 0, 1, 9, 0
'decides to', 2, 0, 8, 13, 0
'is a', 2, 0, 1, 6, 0
'fond memories', 2, 0, 8, 13, 0
'it would', 2, 0, 0, 9, 0
'new sequel', 2, 0, 23, 25, 0
'previous movies', 2, 0, 23, 25, 0
'this film', 2, 0, 5, 7, 0
'well written', 2, 0, 5, 10, 0
'transports you', 2, 0, 10, 25, 0
'Asian drums', 2, 0, 0, 9, 0
'for intelligent', 2, 0, 9, 11, 0
'way that', 2, 0, 10, 47, 0
'these can', 2, 0, 1, 6, 0
'great pace', 2, 0, 3, 5, 0
'Dangerous Mind', 2, 1, 16, 18, 0
'always bouncing', 2, 0, 5, 9, 0
'every day', 2, 0, 14, 16, 0
'I tapped', 2, 0, 21, 40, 0
'comedies and', 2, 0, 9, 20, 0
'others will', 2, 0, 1, 11, 0
'a new', 2, 0, 9, 12, 0
'pinnacle of', 2, 0, 6, 12, 0
'with the', 2, 0, 18, 25, 0
'fun sci-fi', 2, 0, 15, 18, 0
'Christmas movie', 2, 0, 6, 20, 0
'bad acting', 2, 0, 1, 15, 0
'create moods', 2, 0, 17, 25, 0
'The film', 2, 0, 0, 5, 0
'empty look', 2, 0, 4, 19, 0
'The false', 2, 0, 0, 3, 0
'going on', 2, 0, 53, 57, 0
'because in', 2, 0, 5, 13, 0
'actor seems', 2, 0, 1, 9, 0
'is really', 2, 0, 2, 16, 0
'some of', 2, 0, 11, 23, 0
'was doing', 2, 0, 4, 7, 0
'the gorgeous', 2, 0, 0, 4, 0
'young priest', 2, 0, 4, 12, 0
'never will', 2, 0, 1, 3, 0
'it is', 2, 0, 0, 12, 0
'passive nerd', 2, 0, 7, 15, 0
'have sucked', 2, 0, 4, 14, 0
'first one', 2, 0, 4, 12, 0
'money and', 2, 0, 5, 18, 0
'book will', 2, 0, 22, 26, 0
'to his', 2, 0, 8, 11, 0
'level playing', 2, 0, 4, 7, 0
'slot of', 2, 0, 13, 16, 0
'even if', 2, 0, 4, 15, 0
'you can', 2, 0, 10, 16, 0
'an explanation', 2, 0, 3, 16, 0
'of the', 2, 0, 5, 18, 0
'of medicine', 2, 0, 6, 8, 0
'an entertaining', 2, 0, 7, 13, 0
'The story', 2, 0, 0, 2, 0
'overwhelm the', 2, 0, 7, 24, 0
'have been', 2, 0, 10, 25, 0
'commandos with', 2, 0, 7, 19, 0
'have seen', 2, 0, 11, 25, 0
'etc but', 2, 0, 15, 26, 0
'though you', 2, 0, 5, 11, 0
'to ruin', 2, 0, 9, 16, 0
'glee at', 2, 0, 14, 31, 0
'kids may', 2, 0, 1, 7, 0
'into the', 2, 0, 1, 9, 0
'after a', 2, 0, 12, 15, 0
'gives the', 2, 0, 2, 10, 0
'himself again', 2, 0, 2, 4, 0
'While the', 2, 0, 1, 14, 0
'the priest', 2, 0, 3, 20, 0
'as well', 2, 0, 9, 15, 0
'fix in', 2, 0, 17, 22, 0
'in that', 2, 0, 5, 16, 0
'The characters', 2, 0, 0, 5, 0
'with the', 2, 0, 6, 11, 0
'our utensils', 2, 0, 11, 13, 0
'bad job', 2, 0, 5, 7, 0
'for children', 2, 0, 9, 11, 0
'as does', 2, 0, 0, 4, 0
'of the', 2, 0, 3, 6, 0
'mainstream by', 2, 0, 8, 21, 0
"If you've", 2, 0, 0, 11, 0
"don't hold", 2, 0, 0, 4, 0
'real character', 2, 0, 14, 16, 0
'will be', 2, 0, 19, 28, 0
'cold and', 2, 0, 6, 12, 0
'without the', 2, 0, 3, 8, 0
'sit down', 2, 0, 10, 15, 0
'he runs', 2, 0, 19, 23, 0
'stand to', 2, 0, 2, 9, 0
'about it', 2, 0, 23, 25, 0
'complex story', 2, 0, 0, 4, 0
'army officer', 2, 0, 16, 33, 0
'which it', 2, 0, 8, 12, 0
'the Hogwarts', 2, 0, 8, 11, 0
'turn my', 2, 0, 3, 8, 0
'sequel trouble', 2, 0, 14, 26, 0
'who long', 2, 0, 7, 11, 0
'a month', 2, 0, 18, 21, 0
'at that', 2, 0, 4, 6, 0
'I live', 2, 0, 0, 4, 0
'folks in', 2, 0, 28, 32, 0
'of cinema', 2, 0, 8, 10, 0
"He's making", 2, 0, 0, 4, 0
'As is', 2, 0, 0, 38, 0
'being the', 2, 0, 5, 11, 0
'thin veil', 2, 0, 10, 15, 0
'a father', 2, 0, 8, 16, 0
'and with', 2, 0, 14, 28, 0
'are serious', 2, 0, 13, 29, 0
'to find', 2, 0, 2, 20, 0
'a film', 2, 0, 1, 3, 0
'Russian mobsters', 2, 0, 1, 9, 0
'in many', 2, 0, 2, 26, 0
'have to', 2, 0, 2, 6, 0
'even in', 2, 0, 0, 6, 0
'on the', 2, 0, 2, 7, 0
'except for', 2, 0, 0, 3, 0
'pretty-girl snob', 2, 0, 2, 4, 0
'with his', 2, 0, 0, 7, 0
'to rid', 2, 0, 2, 12, 0
'the seats', 2, 0, 8, 15, 0
'the film', 2, 0, 14, 16, 0
'would have', 2, 0, 1, 30, 0
'but there', 2, 0, 0, 18, 0
'he pulls', 2, 0, 24, 31, 0
'I think', 2, 0, 1, 8, 0
'immersed into', 2, 0, 10, 12, 0
'end is', 2, 0, 1, 4, 0
'to his', 2, 0, 4, 11, 0
'score from', 2, 0, 32, 35, 0
'can figure', 2, 0, 5, 11, 0
'not for', 2, 0, 0, 4, 0
'It is', 2, 0, 0, 13, 0
'movie up', 2, 0, 5, 10, 0
'little bit', 2, 0, 12, 20, 0
"thought you'd", 2, 0, 2, 13, 0
'pleasing to', 2, 0, 12, 17, 0
'a few', 2, 0, 3, 6, 0
'sophomoric humor', 2, 0, 0, 2, 0
'the contrasting', 2, 0, 1, 4, 0
"in 'RED'", 2, 0, 2, 6, 0
'who says', 2, 0, 2, 28, 0
'home schooled', 2, 0, 4, 8, 0
'will fill', 2, 0, 20, 24, 0
'but I', 2, 0, 0, 19, 0
'is explained', 2, 0, 13, 20, 0
'enjoyed a', 2, 0, 1, 4, 0
'the film', 2, 0, 15, 17, 0
'for metal', 2, 0, 3, 14, 0
'performances are', 2, 0, 4, 7, 0
