name,brand,color,price,seller_name,seller_phone,seller_average_rating,seller_review_count,miles,distance_from_Madison,Exterior Color,Interior Color,Transmission,Drivetrain,VIN
2017 Mercedes-Benz  E 300,Mercedes-Benz,Black,53909,International Porsche of Waukesha,(262) 395-7647,5,4,6820,61,Black,Brown,9-Speed Automatic,AWD,WDDZF4KB1HA041454
2008 Mercedes-Benz  S 550 4MATIC,Mercedes-Benz,Blue,11995,Twins Auto Sales,(815) 580-4037,4.4,15,135361,61,Blue,Tan,7-Speed Automatic,AWD,WDDNG86X48A166103
2018 Mercedes-Benz AMG C 43 Base 4MATIC,Mercedes-Benz,Gray,68104,Mercedes-Benz of Elmbrook,(262) 510-0498,4.5,39,,61,Selenite Gray Metallic,Black,9-Speed Automatic,AWD,55SWF6EB9JU245113
2018 Mercedes-Benz  E 400 4MATIC,Mercedes-Benz,Silver,63910,Mercedes-Benz of Elmbrook,(262) 510-2426,4.5,39,3231,61,Iridium Silver Metallic,Black,9-Speed Automatic,AWD,WDD1J6GB1JF017499
2018 Mercedes-Benz AMG C 43 Base 4MATIC,Mercedes-Benz,Gray,72330,Mercedes-Benz of Elmbrook,(262) 510-0498,4.5,39,,61,Selenite Gray Metallic,Black,9-Speed Automatic,AWD,WDDWK6EB5JF662033
2015 Mercedes-Benz  ML 350 4MATIC,Mercedes-Benz,Black,33701,Mercedes-Benz of Elmbrook,(262) 510-0488,4.5,39,30004,61,Black,Black,7-Speed Automatic,AWD,4JGDA5HB0FA509067
2015 Mercedes-Benz  E400 4MATIC,Mercedes-Benz,Black,31998,CarMax Waukesha,(262) 207-2339,,,35399,61,Black,Brown,7-Speed Automatic w/OD,AWD,WDDKJ6HB6FF294921
2018 Mercedes-Benz  C 300 4MATIC,Mercedes-Benz,Blue,51420,Mercedes-Benz of Elmbrook,(262) 510-0498,4.5,39,,61,Brilliant Blue Metallic,Black,9-Speed Automatic,AWD,WDDWF4KB8JR348372
2010 Mercedes-Benz  ML350 BlueTEC 4MATIC,Mercedes-Benz,Gray,13995,Twins Auto Sales,(815) 580-4037,4.4,15,82363,61,Gray,Black,7-Speed Automatic,AWD,4JGBB2FB8AA533650
2018 Mercedes-Benz  E 400 4MATIC,Mercedes-Benz,Silver,63910,International Porsche of Waukesha,(262) 395-7647,5,4,3231,61,Iridium Silver Metallic,Black,9-Speed Automatic,AWD,WDD1J6GB1JF017499
2018 Mercedes-Benz SL 550 Base,Mercedes-Benz,Black,119895,Mercedes-Benz of Elmbrook,(262) 510-0498,4.5,39,,61,Black,Black,9-Speed Automatic,RWD,WDDJK7DA6JF052456
2018 Mercedes-Benz AMG CLA 45 Base 4MATIC,Mercedes-Benz,Black,60250,Mercedes-Benz of Elmbrook,(262) 510-0498,4.5,39,,61,Cosmos Black Metallic,,7-Speed Automatic with Auto-Shift,AWD,WDDSJ5CB1JN616493
2018 Mercedes-Benz CLA 250 Base 4MATIC,Mercedes-Benz,Blue,41170,Mercedes-Benz of Elmbrook,(262) 510-0498,4.5,39,,61,Lunar Blue Metallic,Shara Beige,7-Speed Automatic with Auto-Shift,AWD,WDDSJ4GB1JN602968
2018 Mercedes-Benz  C 300 4MATIC,Mercedes-Benz,White,46425,Mercedes-Benz of Elmbrook,(262) 510-0498,4.5,39,,61,White,Black,9-Speed Automatic,AWD,WDDWF4KBXJR346297
2015 Mercedes-Benz  ML 350 4MATIC,Mercedes-Benz,Black,33701,International Porsche of Waukesha,(262) 395-7647,5,4,30004,61,Black,Black,7-Speed Automatic,AWD,4JGDA5HB0FA509067
2014 Mercedes-Benz  E 350 4MATIC,Mercedes-Benz,White,27745,Russ Darrow Nissan of West Bend,(888) 457-9504,4.8,55,40864,64,Polar White,Black,7-Speed Automatic,AWD,WDDHF8JB6EB004720
2014 Mercedes-Benz  E 350 4MATIC,Mercedes-Benz,Black,26798,Holiday Mazda,(855) 294-9011,4.9,96,50841,67,Obsidian Black Metallic,Black,7-Speed Automatic,AWD,WDDHF8JB2EA821205
2013 Mercedes-Benz  E 350 4MATIC,Mercedes-Benz,Black,16798,Holiday Mazda,(855) 294-9011,4.9,96,108660,67,Black,Almond / Black,7-Speed Automatic,AWD,WDDHF8JBXDA738779
2014 Mercedes-Benz  CLA250,Mercedes-Benz,Black,21998,CarMax Metro Parc,(414) 214-9772,4,2,22930,68,Black,Black,Automatic,FWD,WDDSJ4EB3EN105011
2000 Mercedes-Benz  S430,Mercedes-Benz,Silver,3695,Russ Darrow Kia of Wauwatosa,(414) 269-8713,4.8,471,89016,68,Silver,Ash,5-Speed Automatic,RWD,WDBNG70J4YA109438
2014 Mercedes-Benz  ML 350,Mercedes-Benz,Black,29998,CarMax Metro Parc,(414) 214-9772,4,2,32895,68,Black,Tan,7-Speed Automatic w/OD,AWD,4JGDA5HB4EA430533
2014 Mercedes-Benz  ML 350,Mercedes-Benz,Black,29998,CarMax Metro Parc,(414) 214-9772,4,2,35248,68,Black,Black,7-Speed Automatic w/OD,AWD,4JGDA5HB5EA423221
2015 Mercedes-Benz  ML 350 4MATIC,Mercedes-Benz,Black,30995,International Autos,(414) 455-4870,3.8,56,43709,68,Black,Gray / Dark Gray,7-Speed Automatic,AWD,4JGDA5HB7FA477508
2017 Mercedes-Benz  E 300,Mercedes-Benz,White,48443,International Autos,(414) 939-8502,3.8,56,5013,68,White,Macchiato,9-Speed Automatic,AWD,WDDZF4KB3HA188102
2015 Mercedes-Benz  GLA 250,Mercedes-Benz,Black,25998,CarMax Metro Parc,(414) 214-9772,4,2,14334,68,Black,Black,7-Speed Auto-Shift Manual w/OD,AWD,WDCTG4GB4FJ056401
2014 Mercedes-Benz  GLK 350,Mercedes-Benz,Black,26995,Griffin Chevrolet,(414) 375-4241,4.8,57,36125,68,Black,Black,7-Speed Automatic,4Matic,WDCGG8JB1EG310224
2014 Mercedes-Benz  GLK350,Mercedes-Benz,White,23998,CarMax Metro Parc,(414) 214-9772,4,2,45008,68,White,Tan,7-Speed Automatic w/OD,RWD,WDCGG5HB7EG174931
2015 Mercedes-Benz  CLS 400 4MATIC,Mercedes-Benz,Gray,31799,Russ Darrow Honda,(414) 751-6997,4.7,781,73485,69,Steel Gray Metallic,Black,7-Speed Automatic,AWD,WDDLJ6HB5FA134210
2013 Mercedes-Benz  E 350,Mercedes-Benz,Gray,19990,Bull Valley Ford,(888) 649-4692,4.7,56,52467,71,Gray,,Automatic 7-Speed,All Wheel Drive,WDDHF8JB6DA735278
2014 Mercedes-Benz  ML 350 4MATIC,Mercedes-Benz,Black,28542,BMW of Milwaukee North,(877) 591-3075,4.8,106,47262,73,Black,Almond Beige,7-Speed Automatic,AWD,4JGDA5HB2EA278087
2014 Mercedes-Benz  E 350,Mercedes-Benz,Black,26980,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203,47842,74,Black,Black,7-SPEED A/T,All Wheel Drive,WDDHF8JB4EA870499
2015 Mercedes-Benz  CLA 45 AMG,Mercedes-Benz,Black,38455,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203,36189,74,Night Black,Black,7-SPEED A/T,All Wheel Drive,WDDSJ5CBXFN232123
2015 Mercedes-Benz  GL 450,Mercedes-Benz,Blue,40942,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203,42415,74,Lunar Blue Metallic,Almond Beige,7-SPEED A/T,All Wheel Drive,4JGDF6EE2FA506760
2015 Mercedes-Benz  C 300,Mercedes-Benz,Silver,26130,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203,40234,74,Palladium Silver Metallic,Black,7-SPEED A/T,All Wheel Drive,55SWF4KB5FU007551
2018 Mercedes-Benz GLC 300 Base 4Matic,Mercedes-Benz,Brown,51940,Mercedes-Benz of Milwaukee North,(888) 224-9092,4.8,203,,74,Dakota Brown Metallic,beige,9-SPEED A/T,All Wheel Drive,WDC0G4KBXJV065616
2015 Mercedes-Benz  S 550,Mercedes-Benz,White,82879,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203,20810,74,Designo Diamond White Metallic,Black,7-SPEED A/T,All Wheel Drive,WDDXJ8FB8FA001201
2018 Mercedes-Benz GLC 300 Base 4Matic,Mercedes-Benz,Black,50095,Mercedes-Benz of Milwaukee North,(888) 224-9092,4.8,203,,74,Black,Black,9-SPEED A/T,All Wheel Drive,WDC0G4KBXJV050503
2015 Mercedes-Benz  CLA 250,Mercedes-Benz,Black,24672,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203,21970,74,Black,Black,7-SPEED A/T,All Wheel Drive,WDDSJ4GB2FN199137
2015 Mercedes-Benz  GLK 350,Mercedes-Benz,White,26997,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203,32677,74,Polar White,Sahara Beige/Mocha,7-SPEED A/T,All Wheel Drive,WDCGG8JB5FG353644
2013 Mercedes-Benz  SL 550,Mercedes-Benz,Black,46944,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203,30892,74,Black,Black,7-SPEED A/T,Rear Wheel Drive,WDDJK7DA9DF008861
2001 Mercedes-Benz  S500,Mercedes-Benz,Silver,3995,Car Planet,(414) 292-9743,2.6,5,129530,74,Silver,Gray,5-Speed Automatic,RWD,WDBNG75J51A172773
2018 Mercedes-Benz GLC 300 Base 4Matic,Mercedes-Benz,Red,49405,Mercedes-Benz of Milwaukee North,(888) 224-9092,4.8,203,,74,Designo Cardinal Red Metallic,beige,9-SPEED A/T,All Wheel Drive,WDC0G4KB1JV068078
2017 Mercedes-Benz  C 300,Mercedes-Benz,Black,37736,Mercedes-Benz of Milwaukee North,(888) 821-5863,4.8,203,6422,74,Black,Black,7-SPEED A/T,All Wheel Drive,55SWF4KB6HU189571
2018 Mercedes-Benz  E 300,Mercedes-Benz,Blue,63530,Mercedes-Benz of Milwaukee North,(888) 224-9092,4.8,203,,74,Lunar Blue Metallic,beige,9-SPEED A/T,All Wheel Drive,WDDZF4KB7JA348164
2015 Mercedes-Benz  ML 350,Mercedes-Benz,White,33737,Mercedes-Benz of Milwaukee North,(888) 821-5863,4.8,203,30549,74,Polar White,Black,7-SPEED A/T,All Wheel Drive,4JGDA5HB3FA529524
2018 Mercedes-Benz GLC 300 Base 4Matic,Mercedes-Benz,Black,49995,Mercedes-Benz of Milwaukee North,(888) 224-9092,4.8,203,,74,Black,Black,9-SPEED A/T,All Wheel Drive,WDC0G4KB6JV074507
2018 Mercedes-Benz  E 400,Mercedes-Benz,White,64630,Mercedes-Benz of Milwaukee North,(888) 224-9092,4.8,203,,74,Polar White,beige,9-SPEED A/T,All Wheel Drive,WDDZF6GBXJA416266
2018 Mercedes-Benz AMG C 63 Base,Mercedes-Benz,Gray,78005,Mercedes-Benz of Milwaukee North,(888) 224-9092,4.8,203,,74,Selenite Grey Metallic,Black,7-SPEED A/T,Rear Wheel Drive,55SWF8GB6JU255249
2018 Mercedes-Benz  C 300,Mercedes-Benz,Black,47025,Mercedes-Benz of Milwaukee North,(888) 224-9092,4.8,203,,74,Black,Black,9-SPEED A/T,All Wheel Drive,55SWF4KB4JU235016
2018 Mercedes-Benz GLE 350 Base 4MATIC,Mercedes-Benz,Blue,64910,Mercedes-Benz of Milwaukee North,(888) 224-9092,4.8,203,,74,Lunar Blue Metallic,beige,7-SPEED A/T,All Wheel Drive,4JGDA5HB7JB082876
2015 Mercedes-Benz  C 300,Mercedes-Benz,Silver,26870,Mercedes-Benz of Milwaukee North,(888) 821-6594,4.8,203,24981,74,Palladium Silver Metallic,Black,7-SPEED A/T,All Wheel Drive,55SWF4KB8FU047719
2016 Mercedes-Benz  GLE 350,Mercedes-Benz,Black,36980,VROOM (Milwaukee),(877) 682-3020,,,45657,73,Black,Black,Automatic,RWD,4JGDA5JB3GA662344
2014 Mercedes-Benz  E 350,Mercedes-Benz,Gray,26230,VROOM (Milwaukee),(877) 682-3020,,,50263,73,Gray,Gray,Automatic,AWD,WDDKJ8JB4EF260545
2012 Mercedes-Benz  AWD E 350 Luxury 4MATIC 4dr Sedan,Mercedes-Benz,Silver,20730,VROOM (Milwaukee),(877) 682-3020,,,39353,73,Silver,Black,Automatic,AWD,WDDHF8JB6CA627919
2014 Mercedes-Benz  E 350 Sport 4dr Sedan,Mercedes-Benz,Black,24980,VROOM (Milwaukee),(877) 682-3020,,,43278,73,Black,Black,7-Speed Automatic w/OD,RWD,WDDHF5KBXEA878345
2016 Mercedes-Benz  GLA 250,Mercedes-Benz,Red,26730,VROOM (Milwaukee),(877) 682-3020,,,21133,73,Red,Black,7-Speed Auto-Shift Manual w/OD,AWD,WDCTG4GB5GJ191291
2013 Mercedes-Benz  C250 Luxury,Mercedes-Benz,Gray,16730,VROOM (Milwaukee),(877) 682-3020,,,44293,73,Gray,Gray,Automatic,RWD,WDDGF4HB9DR291826
2016 Mercedes-Benz  GLE 350,Mercedes-Benz,White,37980,VROOM (Milwaukee),(877) 682-3020,,,42784,73,White,Black,7-Speed Automatic w/OD,RWD,4JGDA5JB8GA743341
2015 Mercedes-Benz  C 300,Mercedes-Benz,Black,24980,VROOM (Milwaukee),(877) 682-3020,,,25152,73,Black,Black,7-Speed Automatic w/OD,RWD,55SWF4JBXFU052146
2015 Mercedes-Benz  C 300,Mercedes-Benz,Blue,24980,VROOM (Milwaukee),(877) 682-3020,,,25571,73,Blue,Gray,7-Speed Automatic w/OD,RWD,55SWF4JBXFU056584
2014 Mercedes-Benz  E 350,Mercedes-Benz,Black,30980,VROOM (Milwaukee),(877) 682-3020,,,39675,73,Black,Brown,7-Speed Automatic w/OD,RWD,WDDKK5KF3EF240624
2014 Mercedes-Benz  E 350 Sport 4dr Sedan,Mercedes-Benz,White,25480,VROOM (Milwaukee),(877) 682-3020,,,43824,73,White,Tan,7-Speed Automatic w/OD,RWD,WDDHF5KB9EA908838
2015 Mercedes-Benz  S 550,Mercedes-Benz,Black,79780,VROOM (Milwaukee),(877) 682-3020,,,18683,73,Black,Black,7-Speed Automatic w/OD,AWD,WDDXJ8FB6FA009362
2015 Mercedes-Benz  C300 4MATIC,Mercedes-Benz,Silver,28730,VROOM (Milwaukee),(877) 682-3020,,,3827,73,Silver,Gray,7-Speed Automatic w/OD,AWD,55SWF4KB4FU036135
2015 Mercedes-Benz  C250,Mercedes-Benz,Red,21730,VROOM (Milwaukee),(877) 682-3020,,,35152,73,Red,Black,Automatic,RWD,WDDGJ4HB3FG384404
2013 Mercedes-Benz  E 350,Mercedes-Benz,White,21230,VROOM (Milwaukee),(877) 682-3020,,,46072,73,White,Tan,7-Speed Automatic w/Manual Shift,RWD,WDDKJ5KB0DF194930
2015 Mercedes-Benz  GLA 250,Mercedes-Benz,Black,23730,VROOM (Milwaukee),(877) 682-3020,,,35339,73,Black,Black,7-Speed Auto-Shift Manual w/OD,AWD,WDCTG4GB0FJ034878
2014 Mercedes-Benz  E 350 Sport 4dr Sedan,Mercedes-Benz,Silver,21730,VROOM (Milwaukee),(877) 682-3020,,,64816,73,Silver,Gray,7-Speed Automatic w/OD,RWD,WDDHF5KB6EA829076
2016 Mercedes-Benz  CLA 250,Mercedes-Benz,White,23980,VROOM (Milwaukee),(877) 682-3020,,,25693,73,White,Tan,7-Speed Auto-Shift Manual w/OD,FWD,WDDSJ4EB5GN360651
2017 Mercedes-Benz SLC 300 Base,Mercedes-Benz,Black,41980,VROOM (Milwaukee),(877) 682-3020,,,8375,73,Black,Black,9-Speed Automatic w/OD,RWD,WDDPK3JA2HF144522
2015 Mercedes-Benz  ML 350,Mercedes-Benz,Black,33980,VROOM (Milwaukee),(877) 682-3020,,,27524,73,Black,Black,7-Speed Automatic w/OD,RWD,4JGDA5JB7FA520657
2014 Mercedes-Benz  CLS550,Mercedes-Benz,Black,37230,VROOM (Milwaukee),(877) 682-3020,,,35327,73,Black,Black,7-Speed Automatic w/OD,RWD,WDDLJ7DB8EA127696
2013 Mercedes-Benz  E 350 4MATIC,Mercedes-Benz,Silver,14995,German Auto House,(608) 467-4941,5,1,114796,2,Silver,White,7-Speed Automatic,AWD,WDDHF8JB0DA679788
2014 Mercedes-Benz  Sport,Mercedes-Benz,Gray,19998,CarMax Madison,(608) 286-3923,4.3,3,24850,5,Gray,Black,7-Speed Automatic w/OD,RWD,WDDGF4HB0ER314346
2015 Mercedes-Benz  GLA 250,Mercedes-Benz,Black,25998,CarMax Madison,(608) 286-3923,4.3,3,26442,5,Black,Tan,7-Speed Auto-Shift Manual w/OD,AWD,WDCTG4GBXFJ092318
2013 Mercedes-Benz  GL 450 4MATIC,Mercedes-Benz,Black,30995,Fields Jaguar Land Rover Volvo Cars Madison,(608) 216-2301,4.3,21,64995,5,Black,Black,7-Speed Automatic,AWD,4JGDF7CEXDA193222
2013 Mercedes-Benz  GL 450 4MATIC,Mercedes-Benz,Blue,27995,Schoepp Motors West,(608) 729-3822,2.7,5,93653,6,Lunar Blue Metallic,,7-Speed Automatic,AWD,4JGDF7CE9DA148238
2012 Mercedes-Benz,Mercedes-Benz,White,18995,Schoepp Motors West,(608) 729-3822,2.7,5,52369,6,White,,7-Speed Automatic,RWD,WDDGF4HB9CR217367
2005 Mercedes-Benz  E500 4MATIC,Mercedes-Benz,Silver,8995,Pete Raskovic Automotive,(888) 285-2231,,,138005,33,Silver,Black,5-Speed Automatic,AWD,WDBUF83J25X171896
2015 Mercedes-Benz  E 350 4MATIC,Mercedes-Benz,Silver,29855,Kayser Chrysler Center Watertown,(920) 545-2133,5,124,35199,35,Silver,Gray / Dark Gray,7-Speed Automatic,AWD,WDDHF8JB4FB086738
2010 Mercedes-Benz  GLK 350 4MATIC,Mercedes-Benz,Blue,13899,Ewald Chrysler Dodge Jeep Ram of Oconomowoc,(262) 326-1871,4.5,89,105338,46,Blue,Black,7-Speed Automatic,AWD,WDCGG8HB5AF427083
2018 Mercedes-Benz  E 300,Mercedes-Benz,Gray,66350,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,,55,Gray,,9-Speed Automatic,AWD,WDDZF4KB3JA400485
2018 Mercedes-Benz  C 300 4MATIC,Mercedes-Benz,Silver,50595,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,,55,Silver,,9-Speed Automatic,AWD,55SWF4KB9JU262647
2018 Mercedes-Benz GLE 350 Base 4MATIC,Mercedes-Benz,White,67220,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,,55,White,,7-Speed Automatic,AWD,4JGDA5HB6JB103698
2009 Mercedes-Benz  C 300 Sport,Mercedes-Benz,White,7250,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,132285,55,White,,7-Speed Automatic,AWD,WDDGF81X39R058965
2018 Mercedes-Benz GLE 350 Base 4MATIC,Mercedes-Benz,Gray,67200,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,,55,Gray Metallic,,7-Speed Automatic,AWD,4JGDA5HB4JB030556
2018 Mercedes-Benz CLA 250 Base 4MATIC,Mercedes-Benz,White,39280,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,,55,White,,7-Speed Automatic with Auto-Shift,AWD,WDDSJ4GB5JN550356
2008 Mercedes-Benz  E 350 4MATIC,Mercedes-Benz,White,8500,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,148268,55,White,,5-Speed Automatic,AWD,WDBUF87X28B291147
2018 Mercedes-Benz  C 300 4MATIC,Mercedes-Benz,Gray,46095,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,,55,Gray,,9-Speed Automatic,AWD,55SWF4KB6JU256207
2018 Mercedes-Benz  E 300,Mercedes-Benz,Gray,67500,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,,55,Gray,,9-Speed Automatic,AWD,WDDZF4KB8JA425186
2016 Mercedes-Benz Sprinter 2500 Normal Roof,Mercedes-Benz,White,32433,Lynch Chrysler Dodge Jeep RAM,(262) 684-4253,4.9,323,13341,56,Arctic White,Black,7-Speed Automatic,RWD,8BRPE7DD3GE123308
2018 Mercedes-Benz AMG C 63 S,Mercedes-Benz,White,83850,Mercedes-Benz of Elmbrook,(262) 510-0498,4.5,39,,61,Designo Diamond White Metallic,Black,7-Speed Automatic,RWD,55SWF8HBXJU247167
2018 Mercedes-Benz  C 300 4MATIC,Mercedes-Benz,Blue,40261,Mercedes-Benz of Elmbrook,(262) 510-2426,4.5,39,2670,61,Lunar Blue Metallic,Silk Beige / Black,9-Speed Automatic,AWD,55SWF4KB9JU244990
2018 Mercedes-Benz  C 300 4MATIC,Mercedes-Benz,Blue,40261,International Porsche of Waukesha,(262) 395-7647,5,4,2670,61,Lunar Blue Metallic,Silk Beige / Black,9-Speed Automatic,AWD,55SWF4KB9JU244990
2017 Mercedes-Benz  E 300,Mercedes-Benz,Black,56905,International Porsche of Waukesha,(262) 395-7647,5,4,4310,61,Black,Black,9-Speed Automatic,AWD,WDDZF4KB8HA206416
2018 Mercedes-Benz AMG GLE 43 Base 4MATIC,Mercedes-Benz,White,77080,Mercedes-Benz of Elmbrook,(262) 510-0498,4.5,39,,61,Designo Diamond White Metallic,Black,9-Speed Automatic,AWD,4JGDA6EBXJB057092
2018 Mercedes-Benz CLA 250 Base 4MATIC,Mercedes-Benz,White,43500,Mercedes-Benz of Elmbrook,(262) 510-0498,4.5,39,,61,Citrus White,Black,7-Speed Automatic with Auto-Shift,AWD,WDDSJ4GB7JN537057
2018 Mercedes-Benz AMG GLE 43 Base 4MATIC,Mercedes-Benz,Black,80795,Mercedes-Benz of Elmbrook,(262) 510-0498,4.5,39,,61,Obsidian Black Metallic,Black,9-Speed Automatic,AWD,4JGDA6EB9JB100367
2018 Mercedes-Benz AMG C 63 S,Mercedes-Benz,White,86125,Mercedes-Benz of Elmbrook,(262) 510-0498,4.5,39,,61,White,Black,7-Speed Automatic,RWD,WDDWJ8HB8JF622717
2018 Mercedes-Benz  S 450 4MATIC,Mercedes-Benz,White,106130,Mercedes-Benz of Elmbrook,(262) 510-0498,4.5,39,,61,Designo Diamond White,Beige,9-Speed Automatic,AWD,WDDUG6EB7JA347773
2015 Mercedes-Benz  SLK 250,Mercedes-Benz,White,33416,Mercedes-Benz of Elmbrook,(262) 510-0488,4.5,39,16858,61,Polar White,Two-Tone Brown / Black,7-Speed Automatic,RWD,WDDPK4HA6FF101486
2015 Mercedes-Benz  GLA 250,Mercedes-Benz,Gray,26522,Mercedes-Benz of Elmbrook,(262) 510-0488,4.5,39,30381,61,Mountain Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WDCTG4GB8FJ067563
2017 Mercedes-Benz  E 300,Mercedes-Benz,White,50775,Mercedes-Benz of Elmbrook,(262) 510-0488,4.5,39,4501,61,Polar White,Black,9-Speed Automatic,AWD,WDDZF4KB2HA206038
2014 Mercedes-Benz  E 550 4MATIC,Mercedes-Benz,Black,34875,Mercedes-Benz of Elmbrook,(262) 510-0488,4.5,39,63265,61,Black,Chestnut Brown,7-Speed Automatic,AWD,WDDHF9BB5EA866711
2015 Mercedes-Benz  SLK 250,Mercedes-Benz,White,33416,International Porsche of Waukesha,(262) 395-7647,5,4,16858,61,Polar White,Two-Tone Brown / Black,7-Speed Automatic,RWD,WDDPK4HA6FF101486
2015 Mercedes-Benz  GLA 250,Mercedes-Benz,Gray,26522,International Porsche of Waukesha,(262) 395-7647,5,4,30381,61,Mountain Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WDCTG4GB8FJ067563
2017 Mercedes-Benz  E 300,Mercedes-Benz,White,51648,International Porsche of Waukesha,(262) 395-7647,5,4,4501,61,Polar White,Black,9-Speed Automatic,AWD,WDDZF4KB2HA206038
2014 Mercedes-Benz  E 550 4MATIC,Mercedes-Benz,Black,34875,International Porsche of Waukesha,(262) 395-7647,5,4,63265,61,Black,Chestnut Brown,7-Speed Automatic,AWD,WDDHF9BB5EA866711
2018 Mercedes-Benz  C 300 4MATIC,Mercedes-Benz,Black,45925,Mercedes-Benz of Elmbrook,(262) 510-0498,4.5,39,,61,Black,Black,9-Speed Automatic,AWD,55SWF4KB5JU251435
2015 Mercedes-Benz  E 350 4MATIC,Mercedes-Benz,Black,34396,Mercedes-Benz of Elmbrook,(262) 510-0488,4.5,39,16206,61,Black,Black,7-Speed Automatic,AWD,WDDHF8JB7FB130831
2018 Mercedes-Benz GLC 300 Base 4MATIC,Mercedes-Benz,Blue,50865,Mercedes-Benz of Elmbrook,(262) 510-0498,4.5,39,,61,Lunar Blue Metallic,Beige,9-Speed Automatic,AWD,WDC0G4KB3JV066218
2012 Mercedes-Benz  SLK350,Mercedes-Benz,Black,25271,Mercedes-Benz of Elmbrook,(262) 510-2426,4.5,39,31502,61,Black,Ash,7-Speed Automatic,RWD,WDDPK5HA7CF039369
2017 Mercedes-Benz  C 300,Mercedes-Benz,Gray,49180,Mercedes-Benz of Elmbrook,(262) 510-0498,4.5,39,,61,Selenite Gray Metallic,Black,7-Speed Automatic,AWD,55SWF4KBXHU232289
2015 Mercedes-Benz  E 350 4MATIC,Mercedes-Benz,Black,34396,International Porsche of Waukesha,(262) 395-7647,5,4,16206,61,Black,Black,7-Speed Automatic,AWD,WDDHF8JB7FB130831
2018 Mercedes-Benz GLC 300 Base 4MATIC,Mercedes-Benz,Black,50445,Mercedes-Benz of Elmbrook,(262) 510-0498,4.5,39,,61,Black,Black,9-Speed Automatic,AWD,WDC0G4KB5JV059285
2012 Mercedes-Benz  SLK350,Mercedes-Benz,Black,25271,International Porsche of Waukesha,(262) 395-7647,5,4,31502,61,Black,Ash,7-Speed Automatic,RWD,WDDPK5HA7CF039369
2018 Mercedes-Benz  E 300,Mercedes-Benz,Blue,65680,Mercedes-Benz of Elmbrook,(262) 510-0498,4.5,39,,61,Lunar Blue Metallic,Beige,9-Speed Automatic,AWD,WDDZF4KBXJA383474
2017 Mercedes-Benz  C 300 4MATIC,Mercedes-Benz,White,57420,Mercedes-Benz of Elmbrook,(262) 510-0498,4.5,39,,61,Designo Diamond White Metallic,Cranberry Red / Black,7-Speed Automatic,AWD,WDDWJ4KB6HF549553
2018 Mercedes-Benz  E 300,Mercedes-Benz,White,55155,Mercedes-Benz of Elmbrook,(262) 510-2426,4.5,39,10,61,Polar White,Macchiato,9-Speed Automatic,AWD,WDDZF4KB3JA299058
2018 Mercedes-Benz AMG C 43 Base 4MATIC,Mercedes-Benz,White,64830,Mercedes-Benz of Elmbrook,(262) 510-0498,4.5,39,,61,Designo Diamond White Metallic,Black,9-Speed Automatic,AWD,55SWF6EB4JU257850
2018 Mercedes-Benz  E 300,Mercedes-Benz,White,55155,International Porsche of Waukesha,(262) 395-7647,5,4,10,61,Polar White,Macchiato,9-Speed Automatic,AWD,WDDZF4KB3JA299058
2015 Mercedes-Benz  GLK 350 4MATIC,Mercedes-Benz,Black,20900,Lannon Motors LLC,(414) 455-5644,5,4,41088,62,Black,BLACK,AUTO,AWD,WDCGG8JB1FG375205
2015 Mercedes-Benz  GLK 350,Mercedes-Benz,Gray,25995,Alpha Motors,(262) 649-5754,4.8,4,25612,63,Steel Gray Metallic,Black,7-SPEED A/T,All Wheel Drive,WDCGG8JB4FG338231
2008 Mercedes-Benz  3.0L CDI,Mercedes-Benz,Silver,9995,Alpha Motors,(262) 649-5754,4.8,4,133995,63,Silver,Ash,7-SPEED A/T,All Wheel Drive,4JGCB22E38A080049
2011 Mercedes-Benz  ML 350 4MATIC,Mercedes-Benz,Black,19995,Reina International,(262) 510-2733,4,6,59826,66,Black,Black,7-Speed Automatic,AWD,4JGBB8GB4BA692085
2008 Mercedes-Benz  E 350 4MATIC,Mercedes-Benz,Black,11995,Reina International,(262) 510-2733,4,6,94051,66,Black,Black,5-Speed Automatic,AWD,WDBUF87X08B249821
2011 Mercedes-Benz  GL 450 4MATIC,Mercedes-Benz,Black,21995,Reina International,(262) 510-2733,4,6,97223,66,Black,Black,7-Speed Automatic,AWD,4JGBF7BE9BA749364
