name,brand,color,price,seller_name,seller_phone,seller_average_rating,seller_review_count,miles,distance_from_Madison,Exterior Color,Interior Color,Transmission,Drivetrain,VIN
2015 Audi Q5 3.0T Premium Plus quattro,Audi,Blue,33500,International Autos,(414) 939-8502,3.8,56,21374,68,Moonlight Blue Metallic,Chestnut Brown,8-Speed Automatic,AWD,WA1DGAFP9FA068740
2018 Audi Q3 2.0T Premium Plus,Audi,White,33500,International Autos,(414) 939-8502,3.8,56,6002,68,Glacier White Metallic,Chestnut Brown,6-Speed Automatic,AWD,WA1ECCFS0JR001311
2018 Audi A5 2.0T Premium Plus quattro,Audi,Black,58190,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic / Black Roof,Black,7-Speed Automatic with Auto-Shift,AWD,WAUYNGF59JN009720
2015 Audi S5 3.0T Premium Plus quattro,Audi,Gray,36000,International Autos,(414) 939-8502,3.8,56,27996,68,Daytona Gray Pearl Effect / Black Roof,Black / Silver,7-Speed Automatic with Auto-Shift,AWD,WAUCGAFH1FN005129
2018 Audi Q5 2.0T Premium Plus quattro,Audi,Black,46900,International Autos,(414) 939-8502,3.8,56,14,68,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY9J2080668
2015 Audi Q5 2.0T Premium Plus quattro,Audi,Other,26755,International Autos,(414) 939-8502,3.8,56,47748,68,Lava / Gray Pearl,Black,8-Speed Automatic,AWD,WA1LFAFP1FA041983
2018 Audi Q3 2.0T Premium Plus,Audi,White,34500,International Autos,(414) 939-8502,3.8,56,5585,68,Glacier White Metallic,Chestnut Brown,Automatic with Tiptronic,AWD,WA1JCCFSXJR005641
2018 Audi A6 3.0T Premium quattro,Audi,White,60210,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Black,8-Speed Automatic,AWD,WAUG3AFCXJN006015
2018 Audi A7 3.0T Prestige quattro,Audi,Black,75310,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WAU23AFC1JN007497
2014 Audi A7 3.0 Prestige,Audi,Gray,34998,CarMax Metro Parc,(414) 214-9772,4,2,50926,68,Gray,Brown,8-Speed Automatic w/OD,AWD,WAU2GAFC5EN014415
2018 Audi Q3 2.0T Premium Plus,Audi,Gray,41645,International Autos,(414) 203-5342,3.8,56,,68,Daytona Gray Pearl Effect,Black,6-Speed Automatic,AWD,WA1JCCFS3JR009837
2018 Audi A3 2.0T Premium quattro,Audi,Blue,43210,International Autos,(414) 203-5342,3.8,56,,68,Cosmos Blue Metallic / Black Roof,Rock Gray,6-Speed Automatic with Auto-Shift,AWD,WAU78LFF1J1004782
2015 Audi Q7 3.0T Premium,Audi,White,40000,International Autos,(414) 269-8729,3.8,56,12139,68,Carrara White,Limestone,8-Speed Automatic,AWD,WA1CGAFE8FD013222
2018 Audi A5 2.0T Premium Plus quattro,Audi,Gray,50850,International Autos,(414) 203-5342,3.8,56,,68,Manhattan Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUPNAF55JA017801
2014 Audi allroad 2.0T Premium quattro,Audi,Blue,24500,International Autos,(414) 939-8502,3.8,56,41976,68,Moonlight Blue Metallic,Beige,8-Speed Automatic,AWD,WA1TFAFL9EA141910
2018 Audi A5 2.0T Premium Plus quattro,Audi,Gray,50850,International Autos,(414) 203-5342,3.8,56,,68,Manhattan Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUPNAF56JA024725
2018 Audi Q3 2.0T Premium Plus,Audi,Black,41155,International Autos,(414) 203-5342,3.8,56,,68,Brilliant Black,Black,6-Speed Automatic,AWD,WA1JCCFS7JR011445
2006 Audi A4 2.0T,Audi,Red,6999,Car King,(414) 255-0262,3.2,39,122141,68,Brilliant Red,Tan,Automatic,All Wheel Drive,WAUDF78EX6A193640
2018 Audi Q5 2.0T Premium Plus quattro,Audi,Gray,47900,International Autos,(414) 939-8502,3.8,56,66,68,Manhattan Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY6J2021089
2018 Audi Q3 2.0T Premium Plus,Audi,White,41730,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Black,6-Speed Automatic,AWD,WA1JCCFS2JR011062
2015 Audi Q7 3.0T Premium Plus,Audi,Gray,33452,International Autos,(414) 939-8502,3.8,56,46983,68,Daytona Gray Pearl,Limestone,8-Speed Automatic,AWD,WA1LGAFE6FD006141
2018 Audi A5 2.0T Premium Plus quattro,Audi,White,58540,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic / Black Roof,Black,7-Speed Automatic with Auto-Shift,AWD,WAUYNGF54JN009768
2015 Audi A8 L 3.0T,Audi,Black,42793,International Autos,(414) 269-8729,3.8,56,43361,68,Phantom Black Pearl,Black,8-Speed Automatic,AWD,WAU3GAFD5FN006281
2018 Audi A3 2.0T Premium quattro,Audi,Blue,43210,International Autos,(414) 203-5342,3.8,56,,68,Cosmos Blue Metallic / Black Roof,Rock Gray,6-Speed Automatic with Auto-Shift,AWD,WAU78LFFXJ1001217
2011 Audi A4 2.0T Premium Plus,Audi,White,16467,Selig Auto Sales and Leasing,(414) 395-8880,5,15,52078,68,White,Cardamom Beige,8-SPEED A/T,All Wheel Drive,WAUWFAFL0BA051184
2018 Audi A4 2.0T Premium Plus,Audi,Black,40953,International Autos,(414) 939-8502,3.8,56,3987,68,Mythos Black Metallic,Black,Automatic,AWD,WAUENAF49JA019906
2018 Audi A6 2.0T Premium Plus,Audi,Blue,55560,International Autos,(414) 203-5342,3.8,56,,68,Moonlight Blue Metallic,Nougat Brown,8-Speed Automatic,AWD,WAUG8AFC9JN016262
2018 Audi A5 2.0T Premium Plus quattro,Audi,Red,57410,International Autos,(414) 203-5342,3.8,56,,68,Matador Red Metallic / Black Roof,Atlas Beige,7-Speed Automatic with Auto-Shift,AWD,WAUYNGF51JN011154
2018 Audi A7 3.0T Premium Plus quattro,Audi,Gray,73560,International Autos,(414) 203-5342,3.8,56,,68,Tornado Gray Metallic,Black,8-Speed Automatic,AWD,WAUW3AFC3JN052054
2006 Audi A6 3.2L,Audi,Gray,7499,Car King,(414) 255-0262,3.2,39,120632,68,Slate Grey,Black,6-SPEED A/T,All Wheel Drive,WAUDG74F56N053886
2009 Audi A4 2.0T Prem Plus,Audi,Black,10495,Classic Motorcars,(414) 219-1011,4.8,149,57060,70,Brilliant Black,CARDAMOM BEIGE,6-SPEED A/T,All Wheel Drive,WAUSF78KX9N048981
2016 Audi S3 2.0T Premium Plus quattro,Audi,Silver,36967,Audi North Shore,(414) 375-2104,3.5,14,24236,72,Florett Silver Metallic,Black / Magma Red,6-Speed Automatic with Auto-Shift,AWD,WAUB1GFF6G1038778
2015 Audi Q5 2.0T Premium Plus quattro,Audi,Black,31967,Audi North Shore,(414) 375-2104,3.5,14,25867,72,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WA1LFAFP2FA078458
2015 Audi A3 2.0T Premium quattro,Audi,Gray,20867,Audi North Shore,(414) 375-2104,3.5,14,31372,72,Monsoon Gray Metallic,Black,6-Speed Automatic with Auto-Shift,AWD,WAUBFGFF3F1040584
2017 Audi Q7 3.0T Prestige,Audi,Black,65767,Audi North Shore,(414) 375-2104,3.5,14,6796,72,Orca Black Metallic,Black,Automatic with Tiptronic,AWD,WA1VAAF76HD059064
2015 Audi A6 3.0T Prestige quattro,Audi,Silver,35767,Audi North Shore,(414) 375-2104,3.5,14,29431,72,Ice Silver Metallic,Titanium Gray,8-Speed Automatic,AWD,WAUHGAFC1FN047861
2015 Audi A4 2.0T Premium Plus quattro,Audi,Blue,25967,Audi North Shore,(414) 375-2104,3.5,14,31880,72,Moonlight Blue Metallic,Gray,8-Speed Automatic,AWD,WAUFFAFL1FN014384
2015 Audi Q7 3.0T Premium Plus,Audi,Gray,36967,Audi North Shore,(414) 375-2104,3.5,14,36820,72,Gray,Black,8-Speed Automatic,AWD,WA1LGAFE0FD028670
2013 Audi A6 2.0T Premium Plus,Audi,Red,16767,Audi North Shore,(414) 375-2115,3.5,14,88078,72,Garnet Red Pearl Effect,Nougat Brown,8-Speed Automatic,AWD,WAUGFBFC4DN099275
2015 Audi A4 2.0T Premium Plus quattro,Audi,Silver,24967,Audi North Shore,(414) 375-2104,3.5,14,37814,72,Florett Silver Metallic,Black,8-Speed Automatic,AWD,WAUFFAFL2FN012031
2013 Audi RS 5 4.2,Audi,Blue,47967,Audi North Shore,(414) 375-2104,3.5,14,16253,72,Estorial Blue Crystal Effect,Black,7-Speed Automatic with Auto-Shift,AWD,WUAC6AFH0DN900228
2017 Audi A4 2.0T Premium quattro,Audi,White,33967,Audi North Shore,(414) 375-2104,3.5,14,4323,72,Ibis White,Nougat Brown / Black,7-Speed Automatic with Auto-Shift,AWD,WAUANAF47HN008498
2015 Audi SQ5 3.0T Premium Plus quattro,Audi,Black,38867,Audi North Shore,(414) 375-2104,3.5,14,33392,72,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WA1CGAFP8FA023560
2015 Audi Q5 2.0T Premium Plus quattro,Audi,Gray,26967,Audi North Shore,(414) 375-2115,3.5,14,59215,72,Monsoon Gray Metallic,Black,8-Speed Automatic,AWD,WA1LFAFP0FA057155
2014 Audi S4 Premium Plus,Audi,Other,30900,5 Corners Chrysler Dodge Jeep RAM,(888) 454-5748,5,8,45670,72,,,7-SPEED A/T,All Wheel Drive,WAUBGAFL1EA154257
2016 Audi Q5 3.0T Prestige quattro,Audi,White,41967,Audi North Shore,(414) 375-2104,3.5,14,15222,72,Glacier White Metallic,Pistachio Beige,8-Speed Automatic,AWD,WA1W7AFP8GA012296
2013 Audi A5 2.0T Premium Plus quattro,Audi,Other,20967,Audi North Shore,(414) 375-2115,3.5,14,31825,72,Ice Silver Metallic / Brown Roof,Black,8-Speed Automatic,AWD,WAULFAFR8DA080300
2018 Audi A5 2.0T Prestige quattro,Audi,Gray,45567,Audi North Shore,(414) 375-2104,3.5,14,3987,72,Manhattan Gray Metallic,Black,Automatic,AWD,WAUUNAF59JA008506
2015 Audi A3 1.8T Premium,Audi,Red,19767,Audi North Shore,(414) 375-2104,3.5,14,26850,72,Brilliant Red / Black,Black,6-Speed Automatic with Auto-Shift,FWD,WAUACGFF0F1111566
2018 Audi A6 2.0T Premium Plus,Audi,Black,57870,Audi North Shore,(414) 375-4847,3.5,14,,72,Mythos Black Metallic,Nougat Brown,8-Speed Automatic,AWD,WAUG8AFC4JN015231
2014 Audi A6 2.0T Premium Plus quattro,Audi,Gray,23686,Reichert Chevrolet Buick,(815) 572-4289,4.2,11,47619,72,Quartz Gray Metallic,Black,8-Speed Automatic,AWD,WAUGFAFC8EN074889
2018 Audi A5 2.0T Premium Plus quattro,Audi,Gray,57755,Audi North Shore,(414) 375-4847,3.5,14,,72,Manhattan Gray Metallic / Black Roof,Black,7-Speed Automatic with Auto-Shift,AWD,WAUYNGF59JN012293
2018 Audi A4 2.0T Premium quattro,Audi,Gray,45310,Audi North Shore,(414) 375-4847,3.5,14,,72,Manhattan Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUDNAF46JN001402
2017 Audi A4 2.0T Premium quattro,Audi,Silver,45275,Audi North Shore,(414) 375-4847,3.5,14,,72,Florett Silver Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUANAF4XHN031287
2018 Audi A4 2.0T Premium Plus,Audi,Gray,49100,Audi North Shore,(414) 375-4847,3.5,14,,72,Manhattan Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUENAF41JA090520
2018 Audi Q5 2.0T Premium,Audi,Blue,50590,Audi North Shore,(414) 375-4847,3.5,14,,72,Navarra Blue Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1ANAFY5J2017241
2018 Audi Q7 3.0T Premium,Audi,Blue,66525,Audi North Shore,(414) 375-4847,3.5,14,,72,Galaxy Blue Metallic,Black,8-Speed Automatic,AWD,WA1LAAF76JD028894
2018 Audi A5 2.0T Premium Plus quattro,Audi,Blue,45867,Audi North Shore,(414) 375-2104,3.5,14,5959,72,Moonlight Blue Metallic,Nougat Brown / Black,7-Speed Automatic with Auto-Shift,AWD,WAUENCF59JA021532
2017 Audi Q5 2.0T Premium quattro,Audi,Silver,33173,Van Horn Latino of Milwaukee,(414) 375-4933,5,1,28953,73,Florett Silver Metallic,Pistachio Beige,8-Speed Automatic,AWD,WA1C2AFP4HA096460
2009 Audi A5 3.2 quattro,Audi,Silver,10991,Runde Chevrolet,(888) 380-6201,4.8,108,106141,73,Silver,,6-Speed Automatic,AWD,WAUDK78T39A049345
2014 Audi A4 Premium,Audi,Black,17995,Reo Motors,(414) 312-4806,3.4,60,37943,73,Black,Black,8-SPEED A/T,All Wheel Drive,WAUBFAFL0EN027608
2012 Audi A8 4.2 quattro,Audi,Gray,21717,Porsche Milwaukee North,(888) 481-5925,,,107692,74,Quartz Gray Metallic,Black,8-Speed Automatic,AWD,WAUAVAFDXCN021335
2014 Audi A6 3.0 TDI Premium Plus,Audi,Black,32230,VROOM (Milwaukee),(877) 682-3020,,,42196,73,Black,Black,Automatic,AWD,WAUHMAFC9EN013934
2015 Audi A5 2.0T quattro,Audi,Red,29730,VROOM (Milwaukee),(877) 682-3020,,,37796,73,Red,Black,8-Speed Automatic w/OD,AWD,WAUMFAFH0FN000723
2016 Audi A4 2.0T Premium Plus quattro,Audi,Silver,25730,VROOM (Milwaukee),(877) 682-3020,,,29139,73,Silver,Black,8-Speed Automatic w/OD,AWD,WAUFFAFL4GN013716
2016 Audi A6 3.0T Premium Plus,Audi,Black,31980,VROOM (Milwaukee),(877) 682-3020,,,55010,73,Black,Black,8-Speed Automatic w/OD,AWD,WAUFGAFC1GN005294
2017 Audi A4 Premium,Audi,Silver,29500,Smart Motors,(608) 318-4181,4.7,432,16498,4,Cuvee Silver Metallic,Black,7-Speed Auto-Shift Manual w/OD,AWD,WAUANAF43HN050554
2012 Audi A4 2.0T Premium,Audi,Silver,15997,Metro Kia of Madison,(608) 318-4022,4.6,24,80630,7,Silver,,8-SPEED A/T,All Wheel Drive,WAUBFAFL5CN005214
2018 Audi Q7 3.0T Premium,Audi,White,71345,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,,55,Glacier White Metallic,Nougat Brown,8-Speed Automatic,AWD,WA1VAAF7XJD017356
2014 Audi Q5 3.0T Prestige quattro,Audi,Black,24918,Boucher Nissan Waukesha,(866) 690-6248,4.8,67,86975,59,Black,Black,8-Speed Automatic,AWD,WA1WGAFP8EA024574
2015 Audi A4 2.0T Premium Plus quattro,Audi,White,22759,Russ Darrow West Bend Chrysler Jeep Dodge RAM,(262) 299-4737,4.8,438,41716,63,White,Gray / Black,8-Speed Automatic,AWD,WAUFFAFL4FN004979
2015 Audi Q5 2.0T Premium,Audi,Silver,29491,Lenz Truck Center,(920) 933-8265,4.8,1030,33906,67,Florett Silver Metallic,Black,8-Speed Automatic w/OD,AWD,WA1LFAFPXFA057390
2013 Audi Q7 3.0 TDI Premium Plus,Audi,Gray,29000,International Autos,(414) 939-8502,3.8,56,56743,68,Daytona Gray Pearl,Espresso,8-Speed Automatic,AWD,WA1LMBFE8DD012616
2016 Audi A6 2.0T Premium quattro,Audi,Black,34000,International Autos,(414) 269-8729,3.8,56,39945,68,Brilliant Black,Black,8-Speed Automatic,AWD,WAUFFAFC3GN106288
2018 Audi A5 2.0T Premium Plus quattro,Audi,White,57685,International Autos,(414) 203-5342,3.8,56,,68,Ibis White / Black Roof,Black,7-Speed Automatic with Auto-Shift,AWD,WAUYNGF50JN005040
2018 Audi Q3 2.0T Premium Plus,Audi,Gray,41730,International Autos,(414) 203-5342,3.8,56,,68,Daytona Gray Pearl Effect,Black,6-Speed Automatic,AWD,WA1JCCFS6JR011212
2018 Audi A4 2.0T Premium Plus,Audi,White,48150,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Atlas Beige / Gray,7-Speed Automatic with Auto-Shift,AWD,WAUENAF44JA074330
2007 Audi A8 L 4.2 quattro,Audi,Black,8999,Car King,(414) 255-0262,3.2,39,142637,68,Black,Black,6-SPEED A/T,All Wheel Drive,WAUMV44E27N018560
2018 Audi A5 2.0T Premium Plus quattro,Audi,Black,50850,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUPNAF57JA009683
2018 Audi A6 3.0T Premium quattro,Audi,White,68260,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Black,8-Speed Automatic,AWD,WAUH3AFC2JN011682
2013 Audi A5 Premium Plus,Audi,White,19995,Classic Motorcars,(414) 219-1011,4.8,149,24998,70,Glacier White Metallic,S LINE BLACK,8-SPEED A/T,All Wheel Drive,WAULFAFR3DA078762
2018 Audi A5 2.0T Premium Plus quattro,Audi,White,58595,Audi North Shore,(414) 375-4847,3.5,14,,72,Glacier White Metallic / Black Roof,Atlas Beige,7-Speed Automatic with Auto-Shift,AWD,WAUYNGF58JN009126
2018 Audi Q5 2.0T Prestige quattro,Audi,Black,53745,Audi North Shore,(414) 375-4847,3.5,14,,72,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1CNAFY4J2143244
2018 Audi A5 2.0T Premium Plus quattro,Audi,Red,52950,Audi North Shore,(414) 375-4847,3.5,14,,72,Matador Red Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUTNAF56JA000617
2018 Audi A6 3.0T Premium quattro,Audi,White,63375,Audi North Shore,(414) 375-4847,3.5,14,,72,Glacier White Metallic,Nougat Brown,8-Speed Automatic,AWD,WAUG3AFC1JN011510
2018 Audi S5 3.0T Premium Plus quattro,Audi,Gray,63445,Audi North Shore,(414) 375-4847,3.5,14,,72,Daytona Gray Pearl Effect,Black,8-Speed Automatic,AWD,WAUP4AF56JA054892
2018 Audi S4 3.0T Premium Plus,Audi,White,62380,Audi North Shore,(414) 375-4847,3.5,14,,72,Glacier White Metallic,Black,8-Speed Automatic,AWD,WAUB4AF42JA125006
2015 Audi Q5 2.0T Premium,Audi,Black,29730,VROOM (Milwaukee),(877) 682-3020,,,39960,73,Black,Brown,Automatic,AWD,WA1LFAFP9FA024655
2017 Audi A4 2.0T Premium quattro,Audi,Silver,44725,Audi North Shore,(414) 375-4847,3.5,14,,72,Florett Silver Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUANAF49HN020989
2018 Audi A5 2.0T Premium Plus quattro,Audi,Gray,51700,International Autos,(414) 203-5342,3.8,56,,68,Manhattan Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUTNAF59JA004645
2018 Audi S5 3.0T Premium Plus quattro,Audi,White,71745,Audi North Shore,(414) 375-4847,3.5,14,,72,Glacier White Metallic / Black Roof,Rotor Gray,8-Speed Automatic,AWD,WAUY4GF57JN009184
2015 Audi Q5 2.0T Premium,Audi,Silver,30998,CarMax Metro Parc,(414) 214-9772,4,2,18692,68,Silver,Black,8-Speed Automatic w/OD,AWD,WA1CFAFP7FA030471
2018 Audi A5 2.0T Premium Plus quattro,Audi,White,45000,International Autos,(414) 939-8502,3.8,56,4522,68,Glacier White Metallic,Nougat Brown / Black,7-Speed Automatic with Auto-Shift,AWD,WAUENCF53JA028329
2015 Audi Q7 3.0T S Line Prestige,Audi,Gray,35750,Napleton Autowerks Loves Park,(888) 231-8946,4.9,519,45164,55,Gray,,8-Speed Automatic,AWD,WA1DGAFE9FD003237
2018 Audi S4 3.0T Premium Plus,Audi,Black,60280,Audi North Shore,(414) 375-4847,3.5,14,,72,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WAUB4AF41JA054252
2015 Audi Q5 2.0T Premium,Audi,Gray,26797,Lenz Truck Center,(920) 933-8265,4.8,1030,48770,67,Lava Gray Pearl Effect,Black,8-Speed Automatic w/OD,AWD,WA1CFAFP9FA030486
2018 Audi Q3 2.0T Premium Plus,Audi,Black,34500,International Autos,(414) 939-8502,3.8,56,2634,68,Brilliant Black,Black,6-Speed Automatic,AWD,WA1JCCFSXJR000519
2018 Audi Q5 2.0T Premium,Audi,Blue,54495,Audi North Shore,(414) 375-4847,3.5,14,,72,Moonlight Blue Metallic,Rock Gray,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY2J2121805
2018 Audi A3 2.0T Premium quattro,Audi,Black,40535,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,6-Speed Automatic with Auto-Shift,AWD,WAUJ8GFFXJ1002459
2018 Audi A5 2.0T Premium quattro,Audi,Black,53480,Audi North Shore,(414) 375-4847,3.5,14,,72,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUENCF52JA067963
2018 Audi Q5 2.0T Prestige quattro,Audi,Black,55695,Audi North Shore,(414) 375-4847,3.5,14,,72,Mythos Black Metallic,Nougat Brown / Black,7-Speed Automatic with Auto-Shift,AWD,WA1CNAFY5J2126453
2015 Audi A3 2.0T Premium Plus quattro,Audi,Gray,17495,Diamond Jim's Motorcars,(414) 326-9166,4,68,63281,73,Dakota Gray Metallic,Black,6-Speed Automatic with Auto-Shift,AWD,WAUEFGFF9F1011846
2013 Audi S4 3.0T Premium Plus,Audi,Black,23980,"FIRL AUTO SALES, LLC",,,,71317,69,Black,Black,Automatic,AWD,
2018 Audi A4 2.0T Premium Plus,Audi,White,48460,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUENAF42JN001255
2018 Audi Q3 2.0T Premium Plus,Audi,Gray,41165,Audi North Shore,(414) 375-4847,3.5,14,,72,Daytona Gray Pearl Effect,Black,6-Speed Automatic,AWD,WA1JCCFSXJR012072
2018 Audi A5 2.0T Premium Plus quattro,Audi,Black,57410,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic / Black Roof,Rock Gray,7-Speed Automatic with Auto-Shift,AWD,WAUYNGF50JN011095
2018 Audi A6 2.0T Premium Plus,Audi,White,55560,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Black,8-Speed Automatic,AWD,WAUG8AFC5JN016307
2016 Audi S5 3.0T Premium Plus quattro,Audi,Gray,43500,International Autos,(414) 269-8729,3.8,56,27075,68,Daytona Gray Pearl Effect,Black,7-Speed Automatic with Auto-Shift,AWD,WAUC4AFR6GA020977
2013 Audi S4 3.0T Premium Plus,Audi,Silver,21995,Monticello Ford Inc,(608) 298-5382,,,83984,24,Silver,Black,Auto,AWD,WAUBGAFL6DA052130
2018 Audi Q5 2.0T Premium,Audi,Black,52950,Audi North Shore,(414) 375-4847,3.5,14,,72,Brilliant Black,Atlas Beige / Gray,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY7J2101422
2016 Audi Q5 3.0T Premium Plus quattro,Audi,White,45400,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Pistachio Beige,8-Speed Automatic,AWD,WA1CVAFP9GA048930
2018 Audi A3 2.0T Premium quattro,Audi,White,37125,International Autos,(414) 203-5342,3.8,56,,68,Ibis White,Black,6-Speed Automatic with Auto-Shift,AWD,WAUJ8GFF5J1017550
2018 Audi A6 3.0T Prestige quattro,Audi,White,66260,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Black,8-Speed Automatic,AWD,WAUH3AFC2JN003520
2018 Audi A3 2.0T Premium quattro,Audi,Black,40355,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,6-Speed Automatic with Auto-Shift,AWD,WAUJ8GFF8J1009782
2013 Audi S4 3.0T Premium Plus,Audi,Silver,27491,International Autos,(414) 939-8502,3.8,56,66286,68,Ice Silver Metallic,Black,6-Speed Manual,AWD,WAUDGAFL3DA146233
2018 Audi S3 2.0T Premium Plus quattro,Audi,Red,48205,International Autos,(414) 203-5342,3.8,56,,68,Tango Red Metallic,Black,6-Speed Automatic with Auto-Shift,AWD,WAUB1GFF5J1008968
2014 Audi Q5 3.0 TDI Premium Plus quattro,Audi,Brown,32750,Napleton Autowerks Loves Park,(888) 231-8946,4.9,519,21301,55,Brown,,8-Speed Automatic,AWD,WA1CMAFP6EA002729
2017 Audi A4 Prestige,Audi,Black,39999,Van Horn Hyundai of Fond du Lac,(920) 933-8267,4.8,730,9633,66,Black,,7-SPEED A/T,All Wheel Drive,WAUFNAF42HN063009
2015 Audi R8 V10,Audi,Black,129989,Kearns Motor Car Co.,(920) 541-2495,4.7,254,10918,31,Black,Black,7-SPEED A/T,All Wheel Drive,WUAVNAFG2F7001607
2014 Audi A5 Premium Plus,Audi,Black,24995,Selig Auto Sales and Leasing,(414) 395-8880,5,15,53221,68,Black,Black,8-SPEED A/T,All Wheel Drive,WAULFAFH9EN012153
2018 Audi SQ5 3.0T Premium Plus quattro,Audi,Black,66545,Audi North Shore,(414) 375-4847,3.5,14,,72,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WA1A4AFY2J2124332
2018 Audi A8 L 3.0T,Audi,Black,87055,Audi North Shore,(414) 375-4847,3.5,14,,72,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WAU44AFD9JN000375
2018 Audi A5 2.0T Premium Plus quattro,Audi,Gray,58300,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,,55,Monsoon Gray Metallic / Black Roof,Black,7-Speed Automatic with Auto-Shift,AWD,WAUYNGF53JN013049
2018 Audi A7 3.0T Premium Plus quattro,Audi,Gray,74840,Audi North Shore,(414) 375-4847,3.5,14,,72,Nardo Gray,Black,8-Speed Automatic,AWD,WAUW3AFC5JN069261
2009 Audi A5 QUATTRO,Audi,White,10995,Classic Motorcars,(414) 219-1011,4.8,149,139184,70,Ibis White,BLACK,6 SPEED MANUAL,All Wheel Drive,WAUDK78T49A008268
2006 Audi A3 2.0T,Audi,Silver,4250,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,142241,55,Silver,,OTHER,FWD,WAUNF68P86A000661
2018 Audi A6 3.0T Premium quattro,Audi,White,60210,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Black,8-Speed Automatic,AWD,WAUG3AFCXJN004698
2012 Audi R8 5.2 quattro Spyder,Audi,Other,99994,Portage Motors,(608) 402-4824,4.8,20,19171,32,Phantom Black Pearl Effect / Black Top,GRAY,6 SPEED AUTOMATIC WITH AUTO-SHIFT,,WUAVNAFG0CN002617
2018 Audi A3 2.0T Premium,Audi,White,34010,International Autos,(414) 203-5342,3.8,56,,68,Ibis White,Black,7-Speed Automatic with Auto-Shift,FWD,WAUAUGFF2J1001981
2014 Audi A6 2.0T Premium Plus,Audi,Other,19499,Speedway Auto Mall,(815) 209-9189,2.6,64,76860,52,Not Specified,Other,8-SPEED A/T,All Wheel Drive,WAUGFAFC7EN119871
2018 Audi S5 3.0T Prestige quattro,Audi,White,75655,Audi North Shore,(414) 375-4847,3.5,14,,72,Glacier White Metallic / Black Roof,Black,8-Speed Automatic,AWD,WAU24GF58JN007076
2017 Audi A4 2.0T Premium quattro,Audi,White,35000,International Autos,(414) 939-8502,3.8,56,5720,68,Ibis White,Black,7-Speed Automatic with Auto-Shift,AWD,WAUDNAF4XHN046823
2018 Audi A5 2.0T Premium Plus quattro,Audi,Black,60750,Audi North Shore,(414) 375-4847,3.5,14,,72,Mythos Black Metallic / Black Roof,Black,7-Speed Automatic with Auto-Shift,AWD,WAUYNGF55JN003381
2018 Audi Q5 2.0T Premium,Audi,Red,53235,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,,55,Matador Red Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY3J2084585
