name,brand,color,price,seller_name,seller_phone,seller_average_rating,seller_review_count,miles,distance_from_Madison,Exterior Color,Interior Color,Transmission,Drivetrain,VIN
2015 BMW 320 i xDrive,BMW,Black,22599,CarMax Waukesha,(262) 207-2339,,,15427,61,Black,Black,8-Speed Automatic w/OD,AWD,WBA3C3G56FNS76747
2015 BMW 428 i xDrive,BMW,Black,29998,CarMax Waukesha,(262) 207-2339,,,9653,61,Black,Black,8-Speed Automatic w/OD,AWD,WBA3N5C5XFK198163
2016 BMW X3 xDrive28d,BMW,White,34998,CarMax Waukesha,(262) 207-2339,,,31017,61,White,Black,8-Speed Automatic w/OD,AWD,5UXWY3C55G0N86974
2013 BMW M5 Base,BMW,Black,41769,Mercedes-Benz of Elmbrook,(262) 510-2426,4.5,39,54560,61,Black Sapphire Metallic,Black,6-Speed Manual,RWD,WBSFV9C50DD096811
2013 BMW M5 Base,BMW,Black,41700,International Porsche of Waukesha,(262) 395-7647,5,4,54560,61,Black Sapphire Metallic,Black,6-Speed Manual,RWD,WBSFV9C50DD096811
2011 BMW 535 i xDrive,BMW,Silver,15995,Twins Auto Sales,(815) 580-4037,4.4,15,94108,61,Silver,Black,8-Speed Automatic,AWD,WBAFU7C57BC876447
2011 BMW 328 i xDrive,BMW,White,12007,Lexus of Brookfield,(262) 510-0474,4.9,184,80860,62,White,Black,6-Speed Automatic,AWD,WBAPK5C50BA662412
2015 BMW 320 i xDrive,BMW,Black,22598,Holiday Mazda,(855) 294-9011,4.9,96,31718,67,Jet Black,Black,8-Speed Automatic,AWD,WBA3C3G50FNS72967
2014 BMW 320 i xDrive,BMW,Black,18494,Russ Darrow Mazda of Milwaukee,(888) 364-8375,4.7,337,40522,67,Jet Black,Black,8-Speed Automatic,AWD,WBA3C3G54ENS71741
2017 BMW X3 xDrive28i,BMW,White,30874,Russ Darrow Mazda of Milwaukee,(888) 364-8375,4.7,337,21628,67,Alpine White,Black,8-Speed Automatic,AWD,5UXWX9C35H0W72307
2011 BMW  550i xDrive,BMW,Black,14798,Heiser Toyota,(414) 375-4859,4.8,822,95671,67,Carbon Black Metallic,Gray,Automatic 8-Speed,All Wheel Drive,WBAFU9C56BC786847
2014 BMW 328d xDrive,BMW,Black,18998,CarMax Metro Parc,(414) 214-9772,4,2,57754,68,Black,Black,8-Speed Automatic w/OD,AWD,WBA3D5C55EKX97005
2015 BMW 528 i xDrive,BMW,White,26487,Selig Auto Sales and Leasing,(414) 395-8880,5,15,49873,68,White,Brown,8-SPEED A/T,All Wheel Drive,WBA5A7C51FD620700
2014 BMW 320 i xDrive,BMW,Red,18998,CarMax Metro Parc,(414) 214-9772,4,2,36959,68,Red,Black,8-Speed Automatic w/OD,AWD,WBA3C3G54ENS71075
2017 BMW X1 xDrive 28i,BMW,Gray,41145,International Autos,(414) 203-5342,3.8,56,,68,Mineral Gray Metallic,Mocha,8-Speed Automatic,AWD,WBXHT3Z38H4A65567
2018 BMW X5 xDrive35i,BMW,Gray,59985,International Autos,(414) 939-8502,3.8,56,4614,68,Space Gray Metallic,Black,8-Speed Automatic,AWD,5UXKR0C54J0X89775
2017 BMW X1 xDrive 28i,BMW,Black,43195,International Autos,(414) 203-5342,3.8,56,,68,Black Sapphire Metallic,Mocha,8-Speed Automatic,AWD,WBXHT3Z34H4A65310
2012 BMW 528 i xDrive,BMW,Black,18985,International Autos,(414) 939-8502,3.8,56,44138,68,Black,,8-Speed Automatic,AWD,WBAXH5C55CDW11017
2018 BMW 540 i xDrive,BMW,White,57794,Russ Darrow Honda,(414) 751-6997,4.7,781,1344,69,Alpine White,Cognac,8-Speed Automatic,AWD,WBAJE7C52JG891355
2014 BMW 335 i xDrive,BMW,White,30888,BMW of Milwaukee North,(866) 932-0704,4.8,106,36532,73,Mineral White Metallic,Saddle Brown,,AWD,WBA3B9G57ENR92805
2017 BMW 330 i xDrive,BMW,Gray,49878,BMW of Milwaukee North,(866) 932-0704,4.8,106,4685,73,Mineral Gray Metallic,Black,8-Speed Automatic,AWD,WBA8K3C35HA022910
2017 BMW 430 Gran Coupe i xDrive,BMW,Silver,48555,BMW of Milwaukee North,(866) 932-0704,4.8,106,9999,73,Glacier Silver Metallic,Black,8-Speed Automatic,AWD,WBA4F9C32HG812006
2018 BMW 430 Gran Coupe i xDrive,BMW,Black,51555,BMW of Milwaukee North,(877) 591-3075,4.8,106,5759,73,Carbon Black Metallic,Black,8-Speed Automatic,AWD,WBA4J3C53JBG91425
2016 BMW 535 i xDrive,BMW,Gray,46441,BMW of Milwaukee North,(866) 932-0704,4.8,106,15460,73,Mineral Gray Metallic,Black,8-Speed Automatic,AWD,WBA5B3C53GG255944
2017 BMW 340 i xDrive,BMW,Black,46888,BMW of Milwaukee North,(877) 591-3075,4.8,106,6815,73,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBA8B7G36HNU37891
2017 BMW X1 xDrive 28i,BMW,White,38490,BMW of Milwaukee North,(866) 932-0704,4.8,106,9062,73,Alpine White,Beige,8-Speed Automatic,AWD,WBXHT3C32H5F83029
2017 BMW X3 xDrive28i,BMW,Gray,47995,BMW of Milwaukee North,(866) 932-0704,4.8,106,11698,73,Space Gray Metallic,Saddle Brown,8-Speed Automatic,AWD,5UXWX9C51H0T14008
2015 BMW X4 xDrive28i,BMW,Silver,35989,BMW of Milwaukee North,(866) 932-0704,4.8,106,29048,73,Glacier Silver Metallic,Black,8-Speed Automatic,AWD,5UXXW3C52F0M89157
2015 BMW 320 i xDrive,BMW,Gray,22487,BMW of Milwaukee North,(866) 932-0704,4.8,106,29696,73,Mineral Gray Metallic,Black,8-Speed Automatic,AWD,WBA3C3G53FNS73322
2015 BMW X3 xDrive28i,BMW,Black,33555,BMW of Milwaukee North,(866) 932-0704,4.8,106,18978,73,Jet Black,Black,8-Speed Automatic,AWD,5UXWX9C51F0D61071
2006 BMW 525 xi,BMW,Blue,7893,INFINITI North Shore,(888) 675-1554,,,87520,73,Blue,Black,6-Speed Manual with Overdrive,All Wheel Drive,WBANF335X6CS35149
2015 BMW 320 i xDrive,BMW,Black,17995,Hyundai Greenfield,(414) 219-1518,5,1,73086,73,Jet Black,Black,8-Speed Automatic,AWD,WBA3C3C56FP663843
2015 BMW 428 Gran Coupe i xDrive,BMW,Black,29733,BMW of Milwaukee North,(866) 932-0704,4.8,106,46293,73,Black Sapphire Metallic,Black / Red,8-Speed Automatic,AWD,WBA4A7C59FD413841
2018 BMW X1 xDrive 28i,BMW,Black,42545,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBXHT3Z33J4A66289
2010 BMW X3 xDrive30i,BMW,Silver,9892,INFINITI North Shore,(888) 675-1554,,,126896,73,Silver,Black,6-Speed Manual,All Wheel Drive,WBXPC9C42AWJ36558
2015 BMW 535 i xDrive,BMW,Black,31899,BMW of Milwaukee North,(866) 932-0704,4.8,106,52401,73,Jet Black,Black,8-Speed Automatic,AWD,WBA5B3C55FD542797
2018 BMW X3 xDrive30i,BMW,White,53145,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Alpine White,Black,8-Speed Automatic,AWD,5UXTR9C55JLC80398
2018 BMW X5 xDrive35i,BMW,Gray,67660,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Space Gray Metallic,Black,8-Speed Automatic,AWD,5UXKR0C52J0Y01891
2018 BMW X1 xDrive 28i,BMW,Black,43245,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Black Sapphire Metallic,Beige,8-Speed Automatic,AWD,WBXHT3C32J5K28350
2018 BMW X5 xDrive35d,BMW,White,70760,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Mineral White Metallic,Mocha,8-Speed Automatic,AWD,5UXKS4C59J0Y20496
2018 BMW X5 xDrive35i,BMW,Brown,65535,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Sparkling Brown Metallic,Ivory White,8-Speed Automatic,AWD,5UXKR0C54J0Y03173
2017 BMW 230 i xDrive,BMW,Orange,41888,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Valencia Orange,Black,8-Speed Automatic,AWD,WBA2H9C3XH7A25938
2009 BMW 328 i,BMW,Gray,10950,Car Planet,(414) 292-9743,2.6,5,48600,74,Gray,Black,6-Speed Automatic,RWD,WBAPH775X9NL85128
2014 BMW 228 i,BMW,Black,20730,VROOM (Milwaukee),(877) 682-3020,,,42746,73,Black,Black,,RWD,WBA1F5C52EVV99529
2015 BMW 435 i,BMW,White,32980,VROOM (Milwaukee),(877) 682-3020,,,37053,73,White,Tan,8-Speed Automatic w/OD,RWD,WBA3T3C50FP737936
2014 BMW 328 i xDrive,BMW,Black,27980,VROOM (Milwaukee),(877) 682-3020,,,37807,73,Black,Black,8-Speed Automatic w/OD,AWD,WBA3G7C56EKN37747
2015 BMW 328 i,BMW,Gray,20980,VROOM (Milwaukee),(877) 682-3020,,,45982,73,Gray,Black,,RWD,WBA3C1C55FK121988
2016 BMW 328 i,BMW,Gray,22980,VROOM (Milwaukee),(877) 682-3020,,,39038,73,Gray,Black,8-Speed Automatic w/OD,RWD,WBA8E9C53GK645897
2016 BMW 328 i,BMW,White,22980,VROOM (Milwaukee),(877) 682-3020,,,38832,73,White,Black,8-Speed Automatic w/OD,RWD,WBA8E9G55GNT83843
2015 BMW X3 xDrive28d,BMW,Black,29980,VROOM (Milwaukee),(877) 682-3020,,,46211,73,Black,Tan,8-Speed Automatic w/OD,AWD,5UXWY3C50F0E97718
2015 BMW X6 xDrive50i,BMW,Black,52480,VROOM (Milwaukee),(877) 682-3020,,,14165,73,Black,Brown,8-Speed Automatic w/OD,AWD,5UXKU6C59F0F94153
2016 BMW 528 i,BMW,Gray,25730,VROOM (Milwaukee),(877) 682-3020,,,46140,73,Gray,Black,8-Speed Automatic w/OD,RWD,WBA5A5C55GG350519
2015 BMW M3 Base,BMW,White,45980,VROOM (Milwaukee),(877) 682-3020,,,31481,73,White,Tan,,RWD,WBS3C9C55FP803217
2016 BMW M4 Base,BMW,Blue,53980,VROOM (Milwaukee),(877) 682-3020,,,8285,73,Blue,Gray,,RWD,WBS3R9C56GK336919
2015 BMW 428 i,BMW,Gray,24230,VROOM (Milwaukee),(877) 682-3020,,,30546,73,Gray,Tan,8-Speed Automatic w/OD,RWD,WBA4A9C51FGL85592
2016 BMW X5 xDrive35i,BMW,Gray,40980,VROOM (Milwaukee),(877) 682-3020,,,25426,73,Gray,Black,8-Speed Automatic w/OD,AWD,5UXKR0C59G0P25644
2014 BMW X3 xDrive28i,BMW,White,20980,VROOM (Milwaukee),(877) 682-3020,,,59025,73,White,Black,8-Speed Automatic w/OD,AWD,5UXWX9C50E0D42123
2016 BMW 328 i,BMW,Silver,23230,VROOM (Milwaukee),(877) 682-3020,,,39157,73,Silver,Black,8-Speed Automatic w/OD,RWD,WBA8E9C51GK646935
2015 BMW 428 i,BMW,Blue,27980,VROOM (Milwaukee),(877) 682-3020,,,32252,73,Blue,Tan,8-Speed Automatic w/OD,RWD,WBA4A5C5XFG051988
2014 BMW X5 xDrive50i,BMW,Black,43730,VROOM (Milwaukee),(877) 682-3020,,,21888,73,Black,Black,8-Speed Automatic w/OD,AWD,5UXKR6C57E0C02321
2015 BMW 428 i,BMW,White,22980,VROOM (Milwaukee),(877) 682-3020,,,47181,73,White,Tan,8-Speed Automatic w/OD,RWD,WBA4A9C58FD416662
2018 BMW 540 i xDrive,BMW,Blue,76942,Zimbrick BMW,(888) 237-4721,4.8,177,,2,Bluestone Metallic,Ivory Nappa Lthr w/Brown Dash,8-SPEED A/T,All Wheel Drive,WBAJE7C5XJWC56795
2017 BMW X3 xDrive28i,BMW,Silver,45993,Zimbrick BMW,(877) 654-8272,4.8,176,6262,2,Glacier Silver Metallic,Black SensaTec,8-SPEED A/T,All Wheel Drive,5UXWX9C36H0W74955
2018 BMW X1 xDrive28i,BMW,Gray,41445,Zimbrick BMW,(877) 654-8272,4.8,176,4800,2,Mineral Gray Metallic,Black Dakota Leather,8-SPEED A/T,All Wheel Drive,WBXHT3C3XJ5F88324
2018 BMW X2 xDrive28i,BMW,Orange,49595,Zimbrick BMW,(888) 237-4721,4.8,176,,2,Sunset Orange Metallic,Black Dakota Leather,8-SPEED A/T,All Wheel Drive,WBXYJ5C39JEF69054
2018 BMW 330 i xDrive,BMW,Black,46956,Zimbrick BMW,(888) 237-4721,4.8,177,,2,Jet Black,Black SensaTec/Red Stitching,8-SPEED A/T,All Wheel Drive,WBA8D9G54JNU71938
2011 BMW 335 i,BMW,Blue,19990,Zimbrick BMW,(877) 654-8272,4.8,176,53931,2,Deep Sea Blue Metallic,Black,6-SPEED M/T,Rear Wheel Drive,WBADX7C59BE581899
2018 BMW 320 i,BMW,Black,40516,Zimbrick BMW,(888) 237-4721,4.8,176,,2,Black Sapphire Metallic,Black SensaTec,8-SPEED A/T,All Wheel Drive,WBA8E5G58JNU45932
2015 BMW X1 xDrive28i,BMW,Black,24435,Zimbrick BMW,(888) 570-3759,4.8,176,46282,2,Black,,8-SPEED A/T,All Wheel Drive,WBAVL1C54FVY30225
2018 BMW X5 xDrive35d,BMW,Silver,64485,Zimbrick BMW,(888) 237-4721,4.8,177,,2,Glacier Silver Metallic,Black Dakota Leather,8-SPEED A/T,All Wheel Drive,5UXKS4C51J0Y20301
2013 BMW 328 i xDrive,BMW,Black,17986,Zimbrick BMW,(877) 654-8272,4.8,176,69367,2,Jet Black,Black Dakota Leather,8-SPEED A/T,All Wheel Drive,WBA3B3C55DJ976353
2018 BMW 750 i xDrive,BMW,Black,94376,Zimbrick BMW,(888) 237-4721,4.8,177,,2,Black Sapphire Metallic,Ivory White/Black,8-SPEED A/T,All Wheel Drive,WBA7F2C58JB238097
2018 BMW 330 i xDrive,BMW,Black,45211,Zimbrick BMW,(888) 237-4721,4.8,177,,2,Jet Black,Black SensaTec/Red Stitching,8-SPEED A/T,All Wheel Drive,WBA8D9G57JNU72162
2018 BMW 230 i xDrive,BMW,White,47801,Zimbrick BMW,(888) 237-4721,4.8,177,,2,Mineral White Metallic,Sensatec Oyster/Black,8-SPEED A/T,All Wheel Drive,WBA2K1C52JVD41257
2015 BMW X3 xDrive28i,BMW,White,33990,Zimbrick BMW,(888) 570-3759,4.8,176,37495,2,Mineral White Metallic,Saddle Brown Nevada Leather,8-SPEED A/T,All Wheel Drive,5UXWX9C56F0D51264
2014 BMW M235 i,BMW,Gray,26995,German Auto House,(608) 467-4941,5,1,52081,2,Gray,Black,8-Speed Automatic,RWD,WBA1J7C54EVW84267
2015 BMW X5 xDrive35i,BMW,White,34997,Bergstrom Cadillac of Madison,(866) 264-4261,2,55,49820,2,White,Black,8-Speed Automatic,AWD,5UXKR0C55F0P09732
2018 BMW X3 xDrive30i,BMW,Blue,51585,Zimbrick BMW,(888) 237-4721,4.8,177,,2,Phytonic Blue Metallic,Black Vernasca Leather,8-SPEED A/T,All Wheel Drive,5UXTR9C51JLD59387
2018 BMW 530 i xDrive,BMW,Black,58066,Zimbrick BMW,(888) 237-4721,4.8,177,,2,Jet Black,BLACK SENSATEC,8-SPEED A/T,All Wheel Drive,WBAJA7C53JWA73542
2015 BMW X1 xDrive28i,BMW,White,20628,Zimbrick BMW,(888) 570-3759,4.8,176,49330,2,Alpine White,Black SensaTec,8-SPEED A/T,All Wheel Drive,WBAVL1C5XFVY34215
2017 BMW X5 xDrive35i,BMW,Silver,54725,Zimbrick BMW,(888) 570-3759,4.8,176,9489,2,Glacier Silver Metallic,Black Dakota Leather,8-SPEED A/T,All Wheel Drive,5UXKR0C35H0X76896
2011 BMW M3 Base,BMW,Black,29990,Zimbrick BMW,(877) 654-8272,4.8,176,63030,2,Jet Black,Black,6-SPEED M/T,Rear Wheel Drive,WBSKG9C59BE369258
2018 BMW 330 i xDrive,BMW,Gray,46066,Zimbrick BMW,(888) 237-4721,4.8,177,,2,Mineral Gray Metallic,Black SensaTec/Red Stitching,8-SPEED A/T,All Wheel Drive,WBA8K3C52JA024167
2018 BMW X5 xDrive35i,BMW,Black,68797,Zimbrick BMW,(888) 237-4721,4.8,176,,2,Ruby Black Metallic,Ivory White/Blk Nappa Leather,8-SPEED A/T,All Wheel Drive,5UXKR0C54J0X97522
2015 BMW 328 i,BMW,White,31990,Zimbrick BMW,(888) 570-3759,4.8,176,9142,2,Alpine White,Black Dakota Leather,8-SPEED A/T,All Wheel Drive,WBA3B3C50FF548504
2015 BMW X5 xDrive35d,BMW,Gray,34998,CarMax Madison,(608) 286-3923,4.3,3,41108,5,Gray,Black,8-Speed Automatic w/OD,AWD,5UXKS4C58F0J98027
2014 BMW 320 i xDrive,BMW,Black,19998,CarMax Madison,(608) 286-3923,4.3,3,35782,5,Black,Tan,8-Speed Automatic w/OD,AWD,WBA3C3G55ENS70372
2014 BMW 320 i xDrive,BMW,Red,19599,CarMax Madison,(608) 286-3923,4.3,3,23710,5,Red,Black,8-Speed Automatic w/OD,AWD,WBA3C3G58ENS68471
2014 BMW 320 i xDrive,BMW,Red,20599,CarMax Madison,(608) 286-3923,4.3,3,26686,5,Red,Black,8-Speed Automatic w/OD,AWD,WBA3C3G57ENS71930
2014 BMW 320 i xDrive,BMW,Black,19998,CarMax Madison,(608) 286-3923,4.3,3,26570,5,Black,Black,8-Speed Automatic w/OD,AWD,WBA3C3G55ENS69108
2014 BMW 650 i,BMW,Black,45500,Schoepp Motors West,(608) 729-3822,2.7,5,48670,6,Black,,8-Speed Automatic,RWD,WBAYP9C58ED169268
2015 BMW 428 i,BMW,Black,33800,Schoepp Motors West,(608) 729-3822,2.7,5,28604,6,Black,,8-Speed Automatic,RWD,WBA3V5C58FP753386
2015 BMW 435 i,BMW,White,36800,Schoepp Motors West,(608) 729-3822,2.7,5,24184,6,White,,8-Speed Automatic,RWD,WBA3R1C52FK194461
2017 BMW 320 i xDrive,BMW,Black,30995,Schoepp Motors West,(608) 729-3822,2.7,5,14182,6,Black,,8-Speed Automatic,AWD,WBA8E5G58HNU22919
2015 BMW 328 i,BMW,Black,23900,Zimbrick Nissan,(608) 338-0718,4.6,111,49529,7,Jet Black,Black,8-SPEED A/T,All Wheel Drive,WBA3B3C50FJ984086
2014 BMW 328 i,BMW,Black,20900,Zimbrick Nissan,(608) 338-0718,4.6,111,38232,7,Black Sapphire Metallic,Venetian Beige,8-SPEED A/T,All Wheel Drive,WBA3B5G59ENS06575
2011 BMW 328 i xDrive,BMW,Gray,12000,Van Horn Chrysler Dodge Jeep Ram of Stoughton,(608) 205-4418,4.6,85,78233,12,Gray,Cream,6-Speed Automatic,AWD,WBAPK7C51BA817271
2012 BMW 528 i xDrive,BMW,Black,14995,DeSmet Auto Sales,(608) 298-5371,,,91610,13,Black Sapphire Metallic,Black,8-SPEED A/T,All Wheel Drive,WBAXH5C54CDW09517
2014 BMW X3 xDrive28i,BMW,White,28450,Pete Raskovic Automotive,(888) 285-2231,,,21150,33,White,Tan,8-Speed Automatic,AWD,5UXWX9C56E0D41848
2011 BMW 528 i,BMW,Silver,14990,Jim O'Connor Select Auto,(262) 347-4147,4.9,157,80634,45,Silver,Everest Gray,8-Speed Automatic,RWD,WBAFR1C52BC743321
2014 BMW X5 xDrive50i,BMW,Other,42598,Kunes Country Chrysler Dodge Jeep Ram of Elkhorn,(262) 607-8408,4.8,276,52881,51,,,8-SPEED A/T,All Wheel Drive,5UXKR6C59E0C02868
2014 BMW 320 i xDrive,BMW,Brown,18584,Boucher Chevrolet of Waukesha,(866) 590-9089,4.5,55,47112,59,Mojave Metallic,Venetian Beige,8-Speed Automatic,AWD,WBA3C3G5XENS68441
2018 BMW X4 xDrive28i,BMW,Black,52392,Lou Bachrodt Automall,(815) 580-3174,4.8,1634,,60,Jet Black,Black,8-Speed Automatic,AWD,5UXXW3C51J0T82206
2011 BMW 328 i xDrive,BMW,Gray,12872,Boucher Buick GMC of Waukesha,(262) 347-4008,4.7,46,67552,60,Space Gray Metallic,Black,6-Speed Automatic,AWD,WBAPK5G59BNN30302
2011 BMW 328 i,BMW,Gray,15998,CarMax Waukesha,(262) 207-2339,,,84798,61,Gray,Red,6-Speed Automatic,RWD,WBADW7C59BE546069
2008 BMW  328xi,BMW,Black,8889,INFINITI Milwaukee,(888) 602-5985,,,103150,61,Jet Black,Black,6-Speed Automatic Steptronic,All Wheel Drive,WBAVC93558K039060
2015 BMW X1 xDrive 28i,BMW,Silver,23960,West Side GM,(920) 354-4263,4.7,78,22794,65,Galaxy Silver,Black,8-Speed Automatic,AWD,WBAVL1C54FVY34159
2014 BMW 328 i xDrive,BMW,Red,20939,Ernie von Schledorn Buick GMC Volkswagen,(888) 231-8988,4.7,195,40426,66,Melbourne Red Metallic,Black,8-Speed Automatic,All Wheel Drive,WBA3B3G54ENR83685
2011 BMW Z4 sDrive35i,BMW,Black,25999,Summit Automotive Inc.,(920) 933-8275,4.8,899,48677,66,Black,,6-SPEED M/T,Rear Wheel Drive,WBALM7C58BE382752
2017 BMW X3 xDrive35i,BMW,Black,35498,Holiday Mazda,(855) 294-9011,4.9,96,46640,67,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,5UXWX7C51H0S19680
2016 BMW 328 i,BMW,White,22944,Russ Darrow Mazda of Milwaukee,(888) 364-8375,4.7,337,21761,67,Alpine White,Venetian Beige,8-Speed Automatic,RWD,WBA8E9G53GNT44765
2014 BMW 320 i xDrive,BMW,Black,21998,CarMax Metro Parc,(414) 214-9772,4,2,24056,68,Black,Black,8-Speed Automatic w/OD,AWD,WBA3C3G52ENS71785
2011 BMW 335 is,BMW,Silver,19200,Boucher Volkswagen Marketplace of Franklin,(866) 571-8206,5,58,62655,68,Titanium Silver Metallic,Black,7-Speed Automatic with Auto-Shift,RWD,WBAKG1C54BE362840
2015 BMW 228 i,BMW,Red,28985,International Autos,(414) 930-1684,3.8,56,31996,68,Melbourne Red Metallic,Oyster,8-Speed Automatic,RWD,WBA1K5C59FV473875
2015 BMW 650 i xDrive,BMW,White,49985,International Autos,(414) 930-1684,3.8,56,30863,68,Alpine White,Black,8-Speed Automatic,AWD,WBA6B4C54FD760613
2015 BMW X1 xDrive 35i,BMW,Black,26885,International Autos,(414) 930-1684,3.8,56,25756,68,Black Sapphire,,6-Speed Automatic,AWD,WBAVM5C52FVV94761
2015 BMW 328 i xDrive,BMW,White,23985,International Autos,(414) 930-1684,3.8,56,33205,68,Alpine White,Black,8-Speed Automatic,AWD,WBA3B3G51FNR89302
2015 BMW 320 i xDrive,BMW,Black,23885,International Autos,(414) 939-8502,3.8,56,26092,68,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBA3C3G55FNS74181
2015 BMW X3 xDrive28i,BMW,Black,29985,International Autos,(414) 930-1684,3.8,56,38746,68,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,5UXWX9C59F0D62176
2013 BMW 740 Li xDrive,BMW,Black,25985,International Autos,(414) 939-8502,3.8,56,85721,68,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBAYF4C5XDDE23831
2010 BMW 535 i xDrive,BMW,Blue,11495,International Autos,(414) 939-8502,3.8,56,103127,68,Monaco Blue Metallic,Cream,6-Speed Automatic,AWD,WBANV9C52AC136419
2014 BMW 320 i xDrive,BMW,Black,20985,International Autos,(414) 939-8502,3.8,56,34513,68,Jet Black,,8-Speed Automatic,AWD,WBA3C3C58EP661249
2017 BMW 330 i xDrive,BMW,Red,47415,International Autos,(414) 203-5342,3.8,56,,68,Melbourne Red Metallic,Black / Red,8-Speed Automatic,AWD,WBA8D9G30HNU66454
2013 BMW 328 i xDrive,BMW,White,17748,Boucher Kia of Milwaukee,(877) 468-4702,4.8,50,47522,69,Alpine White,Everest Gray / Black,8-Speed Automatic,AWD,WBA3B5C53DF591887
2018 BMW 320 i xDrive,BMW,Blue,44085,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Mediterranean Blue Metallic,Venetian Beige,8-Speed Automatic,AWD,WBA8A3C5XJA357798
2018 BMW X5 xDrive35i,BMW,Gray,68410,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Dark Graphite Metallic,Black,8-Speed Automatic,AWD,5UXKR0C52J0X94120
2018 BMW M240 i xDrive,BMW,Blue,58120,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Estoril Blue Metallic,Black,8-Speed Automatic,AWD,WBA2N3C58JVC29565
2018 BMW 750 i xDrive,BMW,Black,118905,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBA7F2C54JG424318
2018 BMW 740e xDrive iPerformance,BMW,Black,101745,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Black Sapphire Metallic,Ivory White,8-Speed Automatic,AWD,WBA7J2C53JB246235
2018 BMW X3 xDrive30i,BMW,Gray,54245,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Dark Graphite Metallic,Black,8-Speed Automatic,AWD,5UXTR9C53JLC82392
2018 BMW 740 i xDrive,BMW,Black,98445,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Black Sapphire Metallic,Ivory White,8-Speed Automatic,AWD,WBA7E4C53JGV23517
2018 BMW X5 xDrive35i,BMW,Gray,65535,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Dark Graphite Metallic,Black,8-Speed Automatic,AWD,5UXKR0C50J0X98795
2018 BMW X5 xDrive35i,BMW,White,67935,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Mineral White Metallic,Mocha,8-Speed Automatic,AWD,5UXKR0C56J0X90247
2018 BMW X5 eDrive xDrive40e iPerformance,BMW,White,72110,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Mineral White Metallic,Beige,8-Speed Automatic,AWD,5UXKT0C53J0W01653
2018 BMW 540 i xDrive,BMW,Blue,69570,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Bluestone Metallic,Blue,8-Speed Automatic,AWD,WBAJE7C54JWC57814
2011 BMW 335 i xDrive,BMW,White,16492,INFINITI North Shore,(888) 675-1554,,,50138,73,Alpine White,Black,6-Speed Automatic Steptronic,All Wheel Drive,WBAPL5C55BA917990
2018 BMW X5 xDrive35i,BMW,Blue,65535,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Imperial Blue Metallic,Ivory White,8-Speed Automatic,AWD,5UXKR0C57J0Y01238
2018 BMW X5 xDrive35i,BMW,Gray,69260,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Dark Graphite Metallic,Black,8-Speed Automatic,AWD,5UXKR0C50J0Y02358
2018 BMW X5 xDrive35i,BMW,Gray,64085,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Space Gray Metallic,Ivory White,8-Speed Automatic,AWD,5UXKR0C50J0Y03168
2018 BMW X5 xDrive35i,BMW,Gray,73460,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Space Gray Metallic,Black,8-Speed Automatic,AWD,5UXKR0C56J0Y00355
2018 BMW X5 xDrive35i,BMW,White,71110,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Mineral White Metallic,Mocha,8-Speed Automatic,AWD,5UXKR0C59J0Y04318
2018 BMW X2 xDrive28i,BMW,White,48245,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Alpine White,Oyster,8-Speed Automatic,AWD,WBXYJ5C30JEF69010
2018 BMW 330 i xDrive,BMW,Gray,50135,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Mineral Gray Metallic,Black,8-Speed Automatic,AWD,WBA8K3C50JA023809
2018 BMW M550 i xDrive,BMW,White,79395,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Alpine White,Black,8-Speed Automatic,AWD,WBAJB9C56JB285963
