name,year,maker,price,seller_name,seller_phone,miles,exterior_color,interior_color,transmission,drivetrain,vin,id
Used 2017 Mercedes-Benz E-Class E 300 Luxury 4MATIC Sedan,2017.0,Mercedes-Benz,44995.0,Napleton Cadillac,8779021636,2133.0,White,Black,Automatic,All Wheel Drive,WDDZF4KB7HA049199,1832
Used 2014 Mercedes-Benz GLK 4MATIC 4dr GLK 350,2014.0,Mercedes-Benz,25917.0,Napleton Auto Group,815-398-0505,20173.0,Black,Mocha,Automatic,All Wheel Drive,WDCGG8JB5EG326992,1818
2018 Audi Q3 2.0T SUV,2018.0,Audi,33500.0,International Alfa Romeo,,6002.0,Glacier white metallic,Chestnut brown,Automatic,,WA1ECCFS0JR001311,2637
2015 BMW X1 Xdrive28i SUV,2015.0,BMW,24000.0,Zeigler Nissan Gurnee,847-265-1122,24473.0,Mineral Gray Metallic,BLACK,Automatic,All Wheel Drive,WBAVL1C5XFVY24848,689
2017 Mercedes-Benz E-Class E 300 Sedan,2017.0,Mercedes-Benz,56892.0,Umansky Motor Cars,877-650-2166,5044.0,Selenite Gray Metallic,BLACK,Automatic,All Wheel Drive,WDDZF4KB5HA229121,1980
2015 Audi Q3 2.0T Prestige SUV,2015.0,Audi,26988.0,INTERNATIONAL AUTOS GROUP,414-543-3000,51337.0,Monsoon Gray Metallic,Black,Automatic,All Wheel Drive,WA1GFCFS1FR004564,2784
2015 Lexus GS350 Awd F Sport Navigation,2015.0,Lexus,33977.0,Cucci Ford,888-554-0855,20884.0,Exterior: Starfire Pearl,,Automatic,All Wheel Drive,JTHCE1BL3FA008039,1619
2002 Audi A6 2.7T Sedan,2002.0,Audi,3495.0,Benoy Motor Sales,(888) 696-3954,188195.0,Tan,TAN LEATHER,Manual,All Wheel Drive,WAULD64B72N058867,2817
2007 Lexus RX 350,2007.0,Lexus,13995.0,Heiser Chevrolet Cadillac of West Bend,888-417-1323 866-752-7864,75632.0,Blue,,Automatic,All Wheel Drive,2T2HK31U07C010961,1403
2010 Mercedes-Benz M-Class ML350 4MATIC SUV All Wheel Drive,2010.0,Mercedes-Benz,12968.0,AutoNation Toyota Libertyville,(224) 993-9001,91223.0,Arctic White,CASHMERE,Automatic,All Wheel Drive,4JGBB8GB1AA599720,2434
2017 BMW 330i xDrive Sports Wagon,2017.0,BMW,47555.0,Concours BMW,888-258-1784 888-258-6303,5120.0,Mineral White,SADDLE BROWN,Automatic,All Wheel Drive,WBA8K3C31HA022967,500
2001 Mercedes-Benz AMG S55 Navi Sunroof Tints 20's,2001.0,Mercedes-Benz,7999.0,XL Auto Group,888-693-1642,106988.0,Obsidian Black Metallic,Black,Automatic,Rear Wheel Drive,WDBNG73J71A185480,2135
1998 Mercedes-Benz E-Class E320,1998.0,Mercedes-Benz,5988.0,Jack-son Auto Sales,847-244-4411,163768.0,Silver,Leather,Automatic,Rear Wheel Drive,WDBJF65F9WA669985,2444
Used 2004 Lexus ES 330 4dr Sdn,2004.0,Lexus,5500.0,Rich's Car Corner,563-556-4161,160465.0,Silver,Black,Automatic,Front Wheel Drive,JTHBA30G145052118,1545
2015 Audi Q7 3.0T Quattro Premium Plus AWD 3.0T quattro Premium Plus SUV,2015.0,Audi,33500.0,Zeigler Nissan Gurnee,847-265-1122,29897.0,Glacier White Metallic,,Automatic,All Wheel Drive,WA1LGAFE5FD005952,2887
2008 Lexus RX 350,2008.0,Lexus,14995.0,Schoepp Motors West,,96505.0,White,,Automatic,All Wheel Drive,2T2HK31U08C086276,1106
2015 Lexus RX 350,2015.0,Lexus,29998.0,Carmax Kenosha,262-857-6212,28000.0,Silver,Gray,Automatic,All Wheel Drive,2T2BK1BAXFC254064,1608
Used 2015 Lexus ES 350 4dr Sdn,2015.0,Lexus,24985.0,Boucher Chevrolet,866-668-0615 866-590-9089,40810.0,Silver Lining Metallic,Black W/perforated Nuluxe Seat Trim Orange Leather,Automatic,Front Wheel Drive,JTHBK1GG7F2203507,1288
2018 BMW X5 xDrive35i With Navigation & AWD,2018.0,BMW,53994.0,Motorwerks of Barrington,888-570-6761 888-570-6837,4392.0,,Black,,4-Wheel Drive,5UXKR0C55J0X93365,928
2017 Mercedes-Benz E-Class E 300 Sedan,2017.0,Mercedes-Benz,52999.0,Umansky Motor Cars,877-650-2166,4678.0,Black,BLACK,Automatic,All Wheel Drive,WDDZF4KB6HA238393,1979
2013 Mercedes-Benz E-Class E 350 4MATIC Sedan,2013.0,Mercedes-Benz,20750.0,Zeigler Nissan Gurnee,847-265-1122,42201.0,Iridium Silver Metallic,BLACK,Automatic,All Wheel Drive,WDDHF8JB1DA718078,2069
2011 Audi A4 2.0T Premium Sedan,2011.0,Audi,11850.0,INTERNATIONAL AUTOS GROUP,414-543-3000,102707.0,Brilliant Black,Black,Automatic,All Wheel Drive,WAUBFAFL7BN003592,2734
2010 LEXUS RX 350 Base SUV,2010.0,Lexus,18490.0,INTERNATIONAL AUTOS GROUP,414-543-3000,68754.0,Silver,Black,Automatic,All Wheel Drive,2T2BK1BA6AC023736,1411
"2010 Lexus GX 460 in Mundelein, Illinois",2010.0,Lexus,22995.0,Northwest Motors,(224)475-4190,89247.0,Black Onyx,Sepia,Automatic,4-Wheel Drive,JTJBM7FX3A5008413,1644
2012 Lexus RX 350 AWD,2012.0,Lexus,19000.0,Premium Auto Sales Inc.,847-837-1234,88940.0,Gray,Leather,Automatic,All Wheel Drive,2T2BK1BA7CC132161,1640
2015 Mercedes-Benz SL-Class SL 550,2015.0,Mercedes-Benz,61987.0,Motorwerks of Barrington,888-570-6761 888-570-6837,34323.0,designo Diamond White Metallic,Silk Beige/Espresso Brown,Automatic,Rear Wheel Drive,WDDJK7DA8FF034595,2238
2013 LEXUS RX 450h 450h SUV All-wheel Drive,2013.0,Lexus,28000.0,Jack Safro Toyota,414-691-0603,59450.0,Nebula Gray Pearl,PARCHMENT,Automatic,All Wheel Drive,JTJBC1BA7D2052597,1400
,2014.0,BMW,17999.0,Mighty Auto Sales,,49025.0,BLUE,BLACK,Automatic,All Wheel Drive,WBA3B5C57EP541103,832
2014 BMW X1 xDrive35i,2014.0,BMW,24995.0,Schoepp Motors West,,40279.0,White,,Automatic,All Wheel Drive,WBAVM5C50EVV93364,96
2016 BMW 535i xDrive Sedan,2016.0,BMW,46622.0,Concours BMW,888-258-1784 888-258-6303,12854.0,Dark Graphite,BLACK,Automatic,All Wheel Drive,WBA5B3C51GD549716,451
2015 BMW X5 xDrive35d SUV,2015.0,BMW,43415.0,BMW of Dubuque,888-810-0623 877-500-2315,41911.0,Mineral Silver Metallic,CANBERRA BEIGE,Automatic,All Wheel Drive,5UXKS4C55F0N07114,606
2005 Mercedes-Benz SL 500,2005.0,Mercedes-Benz,,Dynamic Motors,,78500.0,Everest Green Metallic,Beige,Automatic,Rear Wheel Drive,WDBSK75F35F095195,1916
2018 BMW X5 xDrive35i SAV,2018.0,BMW,59211.0,Zeigler Nissan Gurnee,847-265-1122,6737.0,Dark Graphite,BLACK,,4-Wheel Drive,5UXKR0C55J0X85234,677
2017 Mercedes-Benz CLA-Class CLA 250 Sedan,2017.0,Mercedes-Benz,35210.0,Umansky Motor Cars,877-650-2166,3020.0,Lunar Blue Metallic,SAHARA BEIGE,Automatic,All Wheel Drive,WDDSJ4GBXHN494408,2005
2008 Mercedes-Benz M-Class ML350,2008.0,Mercedes-Benz,11995.0,"Rogers Auto Sales, Inc.",262-763-7100,107243.0,Black,Leather,Automatic,All Wheel Drive,4JGBB86E58A306293,1919
2013 Mercedes-Benz E350 Sport AWD,2013.0,Mercedes-Benz,14995.0,German Auto House,,114796.0,Silver,Ash,Automatic,All Wheel Drive,WDDHF8JB0DA679788,1740
2012 Audi S4 3.0 Premium Plus Sedan,2012.0,Audi,23953.0,Umansky Motor Cars,877-650-2166,55721.0,Brilliant Black,BLACK,Automated Manual,All Wheel Drive,WAUBGAFL7CA017613,2837
2015 Audi Q7 3.0T Premium (Tiptronic) SUV,2015.0,Audi,33452.0,International Alfa Romeo,,46983.0,Daytona gray pearl,Limestone gray,Automatic,All Wheel Drive,WA1LGAFE6FD006141,2626
2004 LEXUS ES 330 Base Sedan,2004.0,Lexus,,Zeigler Nissan Gurnee,847-265-1122,231788.0,Silver,,Automatic,Front Wheel Drive,JTHBA30G845031122,1582
Used 2014 Mercedes-Benz E-Class 2dr Cpe E 350 RWD,2014.0,Mercedes-Benz,28517.0,Napleton Auto Group,815-398-0505,29987.0,Black,,Automatic,Rear Wheel Drive,WDDKJ5KB5EF283667,1831
2015 BMW 3 Series 4dr Sdn 328i xDrive AWD SULEV,2015.0,BMW,26930.0,Zimbrick BMW,888-237-4721 877-654-8272,38150.0,Mineral Gray Metallic,Black,Automatic,All Wheel Drive,WBA3B5G55FNS16134,21
2015 Audi A3 2.0T Premium Plus Convertible,2015.0,Audi,27144.0,INTERNATIONAL AUTOS GROUP,414-543-3000,15127.0,Florett Silver Metallic Black Roof,Black,Automated Manual,All Wheel Drive,WAU3FLFF7F1055182,2751
2013 BMW 335i 335i xDrive w/ Moonroof Sedan,2013.0,BMW,18999.0,Wilde Honda New & Used Cars,888-582-4889,65953.0,Orion Silver Metallic,,Manual,All Wheel Drive,WBA3B9C58DF585199,224
2009 Lexus RX 350,2009.0,Lexus,15995.0,Goben Cars,608-216-0500,76186.0,Brown,,Automatic,All Wheel Drive,JTJHK31U192061856,1198
2012 Mercedes-Benz GLK GLK 350,2012.0,Mercedes-Benz,20248.0,International Autos,414-543-3000,34932.0,Steel Gray Metallic,Black,Automatic,All Wheel Drive,WDCGG8HB5CF814915,1861
2011 Audi A8 L Quattro Night Vision Clean Carfax California Car!,2011.0,Audi,22999.0,XL Auto Group,888-693-1642,76148.0,Ice Silver Metallic,Black,Automatic,All Wheel Drive,WAURVAFD7BN026736,2916
2015 Mercedes-Benz C-Class 4dr Sdn C 300 4MATIC,2015.0,Mercedes-Benz,26988.0,Zimbrick Inc,608-620-7188,30091.0,Black,Black,Automatic,All Wheel Drive,55SWF4KB2FU026106,1743
2013AudiS53.0T Cabriolet Quattro,2013.0,Audi,32999.0,"Campbells Auto Sport, Inc.",866-455-1745,26987.0,Monsoon Gray Metallic,Black,Automated Manual,All Wheel Drive,WAUCGAFH3DN001192,2828
2015 Audi S6 4.0T Sedan,2015.0,Audi,54650.0,INTERNATIONAL AUTOS GROUP,414-543-3000,21099.0,Glacier White Metallic,Black,Automated Manual,All Wheel Drive,WAUF2AFC3FN022420,2803
2009 BMW 5 Series 528i xDrive,2009.0,BMW,11995.0,Reina International,(262) 781-3336,113457.0,Black Sapphire Metallic,Black Leatherette,Manual,All Wheel Drive,WBANV13509C151045,348
2013 Lexus IS 250 Sedan,2013.0,Lexus,16750.0,Van Horn Latino,(855) 416-3161,60128.0,Silver,Black,Automatic,All Wheel Drive,JTHCF5C2XD5063992,1540
2012 BMW 535i xDrive Sedan All-wheel Drive,2012.0,BMW,23995.0,Billion Toyota of Clinton,,34495.0,Silver,BLACK,Automatic,All Wheel Drive,WBAFU7C58CDU64193,1044
2015 BMW Z4 sDrive35is,2015.0,BMW,41980.0,Motorwerks of Barrington,888-570-6761 888-570-6837,15646.0,Melbourne Red Metallic,Black,Automated Manual,Rear Wheel Drive,WBALM1C58FE634521,894
2014 BMW 6 Series 650i xDrive With Navigation & AWD,2014.0,BMW,48888.0,Motorwerks of Barrington,888-570-6761 888-570-6837,26431.0,,,Automatic,All Wheel Drive,WBAYP1C52ED216618,941
2011 BMW X3 xDrive28i SAV,2011.0,BMW,15555.0,Concours BMW,888-258-1784 888-258-6303,90822.0,Silver,,Automatic,All Wheel Drive,5UXWX5C55BL714197,470
2008 Lexus LS 460,2008.0,Lexus,16856.0,Kunes Country Ford Lincoln,888-446-6028 888-439-7059,80736.0,Noble Spinel Mica,Cashmere,Automatic,Rear Wheel Drive,JTHBL46F285060345,1226
2003 Lexus GS 300,2003.0,Lexus,6995.0,Lot 31 Auto Sales,888-627-0290,110970.0,Silver,,Automatic,Rear Wheel Drive,JT8BD69S430178596,1586
2015 BMW 7 Series 750Li xDrive AWD,2015.0,BMW,50888.0,Motorwerks of Barrington,888-570-6761 888-570-6837,27190.0,,Ivory White/Black,Automatic,All Wheel Drive,WBAYF8C50FD654678,934
2015 Mercedes-Benz CLA CLA 250 4MATIC,2015.0,Mercedes-Benz,24000.0,Motorwerks of Barrington,888-570-6761 888-570-6837,36884.0,Night Black,Black,Automated Manual,All Wheel Drive,WDDSJ4GB6FN173916,2217
Used 2015 Mercedes-Benz GLA 4MATIC 4dr GLA 250,2015.0,Mercedes-Benz,25083.0,Napleton Auto Group,815-398-0505,23042.0,Black,,Automated Manual,All Wheel Drive,WDCTG4GB6FJ090999,1829
2015 Audi Q5 2.0T Premium Plus SUV,2015.0,Audi,30750.0,INTERNATIONAL AUTOS GROUP,414-543-3000,31077.0,Glacier White Metallic,Black,Automatic,All Wheel Drive,WA1LFAFPXFA070625,2769
2016 Audi Q5 quattro 4dr 2.0T Premium Plus Sport Utility,2016.0,Audi,34100.0,Zimbrick Audi,(608) 258-4000,26376.0,Brilliant Black,BLACK,Automatic,All Wheel Drive,WA1L2AFP4GA004035,2509
2018 Mercedes-Benz CLA CLA 250,2018.0,Mercedes-Benz,36991.0,Motor Werks Honda,847-381-8900,4579.0,Blue,Sahara Beige,,,WDDSJ4GB1JN539791,2326
2012 MERCEDES-BENZ C-CLASS C300 SPORT 4MATIC 3L 6V AWD 7-speed AUTOMATIC,2012.0,Mercedes-Benz,15995.0,Classic Motorcars,866-541-6288,56428.0,BLACK,ALMOND/BEIGE,Automatic,All Wheel Drive,WDDGF8BB0CR191371,1946
"2013 BMW M3 Coupe Competition Pkg $74,975 Msrp Clean Carfax!",2013.0,BMW,41999.0,XL Auto Group,888-693-1642,31590.0,Jet Black,Black,Manual,Rear Wheel Drive,WBSKG9C52DJ593594,795
Used 2015 BMW 3 Series 328i xDrive,2015.0,BMW,25500.0,MAZDA OF CRYSTAL LAKE,,23245.0,Alpine White,,Automatic,All Wheel Drive,WBA3B3G51FNR86268,575
2016 Audi S3 2.0T Premium Plus Sedan,2016.0,Audi,34642.0,Libertyville Nissan,866-808-7060 888-553-3947,36321.0,Glacier white metallic,BLACK,Automated Manual,All Wheel Drive,WAUF1GFF3G1007716,2966
2007 BMW 3 Series 328xi Sedan,2007.0,BMW,6942.0,Umansky Motor Cars,877-650-2166,140765.0,Space Gray Metallic,BLACK,Manual,All Wheel Drive,WBAVC93587KX57040,526
2015 LEXUS NX 200t F Sport SUV,2015.0,Lexus,31640.0,Gary Lang Auto Group,877-289-1712 866-415-5651,41656.0,Gray,F SPORT BLACK,Automatic,All Wheel Drive,JTJBARBZ6F2018390,1541
2015 Mercedes-Benz GLA GLA 250 4MATIC,2015.0,Mercedes-Benz,26449.0,Motor Werks Honda,847-381-8900,27908.0,South Seas Blue Metallic,Ash,Automated Manual,All Wheel Drive,WDCTG4GB5FJ074907,2407
2014 BMW 320 XI,2014.0,BMW,19998.0,Carmax Madison,608-286-3969,27000.0,Black,Black,Automatic,Rear Wheel Drive,WBA3C3G55ENS69108,126
2016 Audi Q5,2016.0,Audi,32950.0,Lexus of Madison,877-510-3625 877-545-4105,11808.0,Brilliant Black,Black,Automatic,All Wheel Drive,WA1L2AFPXGA004007,2532
2014 Mercedes-Benz E-Class E 350 4MATIC,2014.0,Mercedes-Benz,24991.0,Motor Werks Honda,847-381-8900,48814.0,,,Automatic,All Wheel Drive,WDDKJ8JB9EF282783,2330
2015 Lexus RX 350 F-SPORT,2015.0,Lexus,30998.0,Carmax Waukesha,262-207-6249,39000.0,Gray,Brown,Automatic,All Wheel Drive,2T2BK1BA9FC268473,1306
2015 Mercedes-Benz C-Class C 300 4MATIC Sedan,2015.0,Mercedes-Benz,25500.0,"Napleton's Autowerks, Inc.",877-441-8782,49805.0,Black,,Automatic,All Wheel Drive,55SWF4KB3FU015230,1809
2017 BMW X1 xDrive28i AWD,2017.0,BMW,36444.0,Motor Werks Honda,847-381-8900,20162.0,Glacier Silver Metallic,Black,Automatic,All Wheel Drive,WBXHT3C34H5F73568,969
2004 Lexus RX 330 4dr SUV AWD,2004.0,Lexus,7400.0,Zimbrick Honda,,173011.0,Savannah Metallic,Ivory,Automatic,All Wheel Drive,JTJHA31U340052860,1083
2016 Mercedes-Benz GLE GLE 450 4MATIC,2016.0,Mercedes-Benz,63991.0,Motorwerks of Barrington,888-570-6761 888-570-6837,28156.0,White,Black,Automatic,All Wheel Drive,4JGED6EB8GA032976,2203
2013 Lexus RX 350,2013.0,Lexus,23998.0,Carmax Madison,608-286-3969,67000.0,Black,Tan,Automatic,All Wheel Drive,2T2BK1BAXDC211017,1188
2018 BMW 330i xDrive Sedan,2018.0,BMW,44558.0,Zeigler Nissan Gurnee,847-265-1122,6734.0,Black,BLACK,,All Wheel Drive,WBA8D9G50JNU66963,653
2018 Audi Q7 3.0T Premium SUV,2018.0,Audi,65967.0,INTERNATIONAL AUTOS GROUP,414-543-3000,4945.0,Orca black metallic,Black,,,WA1VAAF78JD011622,2725
2015 BMW 6 Series 650i With Navigation,2015.0,BMW,49888.0,Motorwerks of Barrington,888-570-6761 888-570-6837,24611.0,,,Automatic,Rear Wheel Drive,WBAYP9C52FD169932,931
2018 Audi Q5 2.0T Premium Plus SUV TFSI,2018.0,Audi,46398.0,Van Horn Ford of Oconomowoc,,3067.0,Mythos Black Metallic,BLACK,,All Wheel Drive,WA1BNAFY8J2004536,2569
2012 Audi A4 2.0T Premium Plus,2012.0,Audi,18498.0,Arlington Acura in Palatine,866-231-0455 866-892-7510,40378.0,Moonlight Blue Metallic,Cardamom Beige,Automatic,All Wheel Drive,WAUFFAFL0CA031261,2982
Used 2011 BMW 328i xDrive Sedan,2011.0,BMW,12872.0,Boucher Buick GMC,(262) 649-9246,67552.0,Space Gray Metallic,Black,Manual,All Wheel Drive,WBAPK5G59BNN30302,241
Preowned 2009 Lexus ES 350,2009.0,Lexus,,LYNCH CHEVROLET OF KENOSHA,262-694-9300,43898.0,,,Automatic,Front Wheel Drive,JTHBJ46G792329120,1607
2011 Lexus RX 350,2011.0,Lexus,15500.0,Lexus of Madison,877-510-3625 877-545-4105,88545.0,SATIN CASHMERE METALLIC,PARCHMENT,Automatic,All Wheel Drive,2T2BK1BA6BC085512,1121
2006 BMW 3 Series 325i RWD,2006.0,BMW,11097.0,Kunes Country Lincoln,(262) 728-5544,145694.0,Jet Black (Black),Black,Manual,Rear Wheel Drive,WBAVB13596KX47362,164
2011 BMW X6 xDrive50i With Navigation & AWD,2011.0,BMW,18500.0,Motor Werks Honda,847-381-8900,96757.0,Jet Black,Black,Automatic,All Wheel Drive,5UXFG8C52BLZ96400,983
2015 BMW 535i xDrive Sedan,2015.0,BMW,30863.0,Zeigler Nissan Gurnee,847-265-1122,57894.0,Alpine White,BLACK,Automatic,All Wheel Drive,WBA5B3C5XFD540429,639
2014 Mercedes-Benz C 300 Sport,2014.0,Mercedes-Benz,21988.0,Oliver Motors,866-765-5419,38788.0,Red,,Automatic,All Wheel Drive,WDDGF8AB2EA929917,1781
2015 BMW 5 Series 528i xDrive With Navigation & AWD,2015.0,BMW,29977.0,Motorwerks of Barrington,888-570-6761 888-570-6837,16687.0,White,Venetian Beige,Automatic,All Wheel Drive,WBA5A7C56FD622118,945
2018 BMW 430i xDrive Convertible,2018.0,BMW,43987.0,BMW of Dubuque,888-810-0623 877-500-2315,11464.0,Mineral Gray,BLACK,,,WBA4Z3C58JEA31694,614
2016 Lexus CT 200h Hybrid,2016.0,Lexus,25995.0,Schoepp Motors West,,8951.0,Red,,Automatic,Front Wheel Drive,JTHKD5BH6G2263393,1107
2015 BMW 328i xDrive Gran Turismo xDrive Gran Turismo,2015.0,BMW,24901.0,Zeigler Nissan Gurnee,847-265-1122,46863.0,Alpine White,,Automatic,All Wheel Drive,WBA3X5C5XFD561057,625
2010 BMW 535i xDrive Sedan,2010.0,BMW,11495.0,International Alfa Romeo,,103127.0,Monaco Blue Metallic,Cream Beige,Manual,All Wheel Drive,WBANV9C52AC136419,280
2015 Mercedes-Benz GLA 250 4MATIC SUV,2015.0,Mercedes-Benz,23500.0,"Napleton's Autowerks, Inc.",877-441-8782,68231.0,Grey,,Automated Manual,All Wheel Drive,WDCTG4GB0FJ030667,1804
Used 2013 Lexus GS 350,2013.0,Lexus,24730.0,Russ Darrow Kia,888-356-1417,57416.0,Black,,Automatic,All Wheel Drive,JTHCE1BL8D5014375,1178
2011 Mercedes-Benz M-Class ML350 4MATIC,2011.0,Mercedes-Benz,17500.0,Premium Auto Sales Inc.,847-837-1234,52716.0,Gray,Leather,Automatic,All Wheel Drive,4JGBB8GB5BA679247,2160
2016 Mercedes-Benz Sprinter 2500 Passenger 144 WB Minivan/Van,2016.0,Mercedes-Benz,32433.0,Lynch Chrysler Dodge Jeep Ram,866-708-6622,13341.0,Arctic White,BLACK,,,8BRPE7DD3GE123308,1812
2006 Mercedes Benz S-500 4 Matic,2006.0,Mercedes-Benz,8995.0,"Auto Audits, Inc.",847-639-9359,153941.0,Silver,Gray,Automatic,All Wheel Drive,WDBNG84J36A464677,2113
2013 Audi Q7 3.0 TDI Premium SUV,2013.0,Audi,33945.0,INTERNATIONAL AUTOS GROUP,414-543-3000,30918.0,Ice Silver Metallic,Black,Automatic,All Wheel Drive,WA1LMAFE0DD006562,2727
2018 Audi Q7 3.0T Premium SUV,2018.0,Audi,,INTERNATIONAL AUTOS GROUP,414-543-3000,5179.0,Orca black metallic,Black,,,WA1LAAF75JD001766,2723
2011 BMW 750i xDrive AWD M Sport Navigation,2011.0,BMW,25977.0,Cucci Ford,888-554-0855,75940.0,Exterior: Black Sapphire Metallic,,Automatic,All Wheel Drive,WBAKC6C5XBC395071,817
Used 2014 Mercedes-Benz S-Class 4dr Sdn S 550 4MATIC,2014.0,Mercedes-Benz,50423.0,Napleton Auto Group,815-398-0505,43647.0,Black,,Automatic,All Wheel Drive,WDDUG8FB3EA063430,1828
2008 Audi A8 L 4.2L Sedan,2008.0,Audi,,Palmen Dodge Chrysler Jeep,855-457-7752,60220.0,White,,Automatic,All Wheel Drive,WAUMV94E48N015903,2901
2003 BMW 5-Series 525i,2003.0,BMW,5490.0,Skyline Automotive LLC,(608) 370-2151,75700.0,Blue,Leather,Manual,Rear Wheel Drive,WBADT43413G031538,140
2015 Audi Q5 3.0T SUV,2015.0,Audi,33500.0,International Alfa Romeo,,21374.0,Moonlight blue metallic,Chestnut brown,Automatic,All Wheel Drive,WA1DGAFP9FA068740,2628
2016 BMW M6 Base With Navigation,2016.0,BMW,72222.0,Motorwerks of Barrington,888-570-6761 888-570-6837,19469.0,San Marino Blue Metallic,Sakhir Orange/Black,Automated Manual,Rear Wheel Drive,WBS6E9C54GGF92586,851
Used 2008 Mercedes-Benz M-Class ML350 SUV,2008.0,Mercedes-Benz,10992.0,Napleton Cadillac,8779021636,122478.0,Sand Beige Metallic,Macadamia,Automatic,All Wheel Drive,4JGBB86E18A357631,1834
2015 Audi Q5 2.0T Premium Plus quattro,2015.0,Audi,25499.0,Motor Werks Honda,847-381-8900,69069.0,Brilliant Black,Black,Automatic,All Wheel Drive,WA1LFAFP8FA047263,2952
2017 Mercedes-Benz C 300 4MATIC Sedan,2017.0,Mercedes-Benz,48905.0,Zimbrick European,(608) 258-4000,4982.0,Lunar Blue Metallic,Silk Beige MB-Tex,Automatic,All Wheel Drive,55SWF4KB8HU194559,1720
2015 BMW 3 Series 328i Xdrive Sedan,2015.0,BMW,23500.0,Zeigler Nissan Gurnee,847-265-1122,46903.0,Jet Black,OYSTER,Automatic,All Wheel Drive,WBA3B5G55FNS14335,718
2006 BMW 530xiT Wagon,2006.0,BMW,7797.0,Concours BMW,888-258-1784 888-258-6303,150894.0,Jet Black,,Manual,All Wheel Drive,WBANN73526CN03007,454
2011 BMW 5-Series 528i,2011.0,BMW,12900.0,MSI Auto Sales,608-833-3012,123824.0,Black,Leather,Automatic,Rear Wheel Drive,WBAFR1C52BC743223,103
Used 2014 Lexus IS 350 4dr Sdn AWD,2014.0,Lexus,33999.0,MCGRATH CADILLAC,,37499.0,Nebula Gray Pearl,,Automatic,All Wheel Drive,JTHCE1D23E5002060,1265
2014 BMW 3 Series 4dr Sdn 328i xDrive AWD SULEV,2014.0,BMW,20900.0,Zimbrick Inc,608-620-7188,38232.0,Black Sapphire Metallic,Venetian Beige,Automatic,All Wheel Drive,WBA3B5G59ENS06575,83
2015 BMW M5 Base With Navigation,2015.0,BMW,59994.0,Motorwerks of Barrington,888-570-6761 888-570-6837,27419.0,Singapore Gray Metallic,Black,Automated Manual,Rear Wheel Drive,WBSFV9C5XFD594422,896
2015 BMW 328i xDrive Sedan,2015.0,BMW,22985.0,International Alfa Romeo,,37015.0,Mineral White Metallic,Black,Automatic,All Wheel Drive,WBA3B3C58FJ984658,311
2015 BMW M3 4dr Sdn,2015.0,BMW,52990.0,Zimbrick BMW,888-237-4721 877-654-8272,27763.0,Mineral White Metallic,Black,Manual,Rear Wheel Drive,WBS3C9C5XFP805108,16
Used 2016 BMW X3 AWD 4dr xDrive28i,2016.0,BMW,30753.0,Napleton Auto Group,815-398-0505,26833.0,Carbon Black Metallic,Black,Automatic,All Wheel Drive,5UXWX9C59G0D87001,207
2009 BMW 335i Coupe Rear-wheel Drive,2009.0,BMW,14429.0,Billion Toyota of Clinton,,65460.0,Alpine White,BLACK,Manual,Rear Wheel Drive,WBAWB735X9P047624,1050
2007 BMW Z4 M,2007.0,BMW,19999.0,International European Motor Group,877-647-2584,79851.0,BLACK SAPPHIRE,DOVE GREY,Manual,Rear Wheel Drive,5UMBT93507LY53384,777
2015 BMW 740i Li xDrive Sedan,2015.0,BMW,43985.0,International Alfa Romeo,,40161.0,Black Sapphire Metallic,Black,Automatic,All Wheel Drive,WBAYF4C51FGS99396,271
Used 2002 Lexus ES 300,2002.0,Lexus,1999.0,Russ Darrow Kia,888-356-1417,168356.0,Millennium Silver Metallic,Black,Automatic,Front Wheel Drive,JTHBF30G520010224,1182
2002 BMW M5 Sedan,2002.0,BMW,25995.0,A to Z Autosports LLC,888-825-1967,95043.0,Silver,Black,Manual,Rear Wheel Drive,WBSDE93492CF90251,88
2006 Mercedes-Benz CLS500 Fully Loaded!,2006.0,Mercedes-Benz,10950.0,Quick Sales Corporation,,129992.0,Black,,Automatic,Rear Wheel Drive,WDDDJ75X16A018173,2456
2013 Audi Q7 quattro 4dr 3.0L TDI Premium Plus SUV,2013.0,Audi,26999.0,Autosource Motors Inc.,888-784-8893,62436.0,Glacier White Metallic,Black,Automatic,All Wheel Drive,WA1LMAFE7DD010916,2870
2017 LEXUS NX,2017.0,Lexus,36000.0,Lexus of Milwaukee,(414) 386-1368,4430.0,Obsidian,FLAXEN,Automatic,All Wheel Drive,JTJBARBZ5H2111064,1496
2008 BMW 5-Series 535xi,2008.0,BMW,8995.0,Brown Deer Sales,414-365-1455,123171.0,BLACK,Select,Manual,All Wheel Drive,WBANV93578C130335,392
Used 1996 Audi A4 2.8 quattro,1996.0,Audi,1499.0,Russ Darrow Kia,888-356-1417,174554.0,Silver,Gray,Manual,All Wheel Drive,WAUEA88D1TA263831,2550
2004 Lexus RX 330,2004.0,Lexus,8995.0,Corner Choice Motors,888-824-1737,81771.0,Silver,,Automatic,All Wheel Drive,JTJHA31UX40052614,1409
2009 LEXUS LS 460 L Sedan,2009.0,Lexus,22800.0,Zeigler Nissan Gurnee,847-265-1122,84411.0,Verdigris Mica,ALABASTER,Automatic,All Wheel Drive,JTHDL46F895000662,1569
Used 2013 BMW 550i xDrive Sedan,2013.0,BMW,30000.0,MCGRATH CADILLAC,,68005.0,Black,,Automatic,All Wheel Drive,WBAFU9C55DDY71742,186
