_id,ltable_vin,rtable_vin,ltable_name,ltable_year,ltable_maker,ltable_price,ltable_seller_phone,ltable_seller_name,ltable_miles,ltable_exterior_color,ltable_interior_color,rtable_name,rtable_year,rtable_maker,rtable_price,rtable_seller_phone,rtable_seller_name,rtable_miles,rtable_exterior_color,rtable_interior_color
13028,2T2BK1BA7FC290407,2T2ZK1BA2FC167080,2015 Lexus RX 350 Base,2015,Lexus,26000.0,(608) 205-4418,Van Horn Chrysler Dodge Jeep Ram of Stoughton,61823.0,Nebula Gray Pearl,Light Gray,2015 Lexus RX 350,2015.0,Lexus,25500.0,877-510-3625 877-545-4105,Lexus of Madison,61298.0,SILVER LINING METALLIC,SADDLE TAN
13030,2T2BK1BA6FC274716,2T2ZK1BA2FC167080,2015 Lexus RX 350 Base,2015,Lexus,25789.0,(920) 541-2495,Kearns Motor Car Co.,59698.0,Nebula Gray Pearl,Beige,2015 Lexus RX 350,2015.0,Lexus,25500.0,877-510-3625 877-545-4105,Lexus of Madison,61298.0,SILVER LINING METALLIC,SADDLE TAN
13059,2T2ZK1BA2FC167080,2T2ZK1BA2FC167080,2015 Lexus RX 350 Base,2015,Lexus,25500.0,(608) 478-2657,Lexus of Madison,61298.0,Silver Lining Metallic,Saddle,2015 Lexus RX 350,2015.0,Lexus,25500.0,877-510-3625 877-545-4105,Lexus of Madison,61298.0,SILVER LINING METALLIC,SADDLE TAN
13166,2T2ZK1BA8FC178147,2T2BK1BA5FC313523,2015 Lexus RX 350 Base,2015,Lexus,25249.0,(920) 541-2495,Kearns Motor Car Co.,52066.0,White,Tan,2015 Lexus RX 350 350,2015.0,Lexus,26200.0,888-217-4833 888-708-8920,Dane County Chrysler Dodge Jeep RAM,50153.0,Deep Sea Mica,Saddle Tan
13188,2T2BK1BA5FC313523,2T2BK1BA5FC313523,2015 Lexus RX 350 Base,2015,Lexus,26200.0,(608) 205-4418,Van Horn Chrysler Dodge Jeep Ram of Stoughton,50153.0,Deep Sea Mica,Saddle,2015 Lexus RX 350 350,2015.0,Lexus,26200.0,888-217-4833 888-708-8920,Dane County Chrysler Dodge Jeep RAM,50153.0,Deep Sea Mica,Saddle Tan
13191,2T2BK1BA7FC275518,2T2BK1BA5FC313523,2015 Lexus RX 350 Base,2015,Lexus,27000.0,(888) 637-0659,Van Horn Ford of Lomira,51571.0,Starfire Pearl,Parchment,2015 Lexus RX 350 350,2015.0,Lexus,26200.0,888-217-4833 888-708-8920,Dane County Chrysler Dodge Jeep RAM,50153.0,Deep Sea Mica,Saddle Tan
13413,WAUB4CF54JA008483,WA1A4AFY3J2008394,2018 Audi S5 3.0T Premium Plus quattro,2018,Audi,,(414) 375-2115,Audi North Shore,9231.0,Glacier White Metallic,Black,Used 2018 Audi SQ5 Premium Plus,2018.0,Audi,48995.0,815-398-0505,Napleton Auto Group,10913.0,Black,
13546,55SWF4KB2GU121363,55SWF4KB2GU121363,2016 Mercedes-Benz  C 300,2016,Mercedes-Benz,32683.0,(262) 510-0488,Mercedes-Benz of Elmbrook,23152.0,Polar White,Silk Beige,2016 Mercedes-Benz C-Class C 300,2016.0,Mercedes-Benz,32683.0,414-543-3000,International Autos,23152.0,Polar White,Silk Beige
13554,WDC0G4KBXGF093449,55SWF4KB2GU121363,2016 Mercedes-Benz  GLC 300 4MATIC,2016,Mercedes-Benz,,(414) 939-8502,International Autos,23125.0,Gray,,2016 Mercedes-Benz C-Class C 300,2016.0,Mercedes-Benz,32683.0,414-543-3000,International Autos,23152.0,Polar White,Silk Beige
13571,JTHBW1GG4E2062902,JTHBW1GG4E2062902,2014 Lexus ES 300h Base,2014,Lexus,22589.0,(815) 552-1411,Napleton Cadillac Rockford,46591.0,Starfire Pearl,Light Gray,Used 2014 Lexus ES 300h Hybrid,2014.0,Lexus,22589.0,815-398-0505,Napleton Auto Group,46591.0,Starfire Pearl,Light Gray
13587,WBA3G7C57FK480587,WBA3G7C57FK480587,2015 BMW 328 i xDrive,2015,BMW,27259.0,(866) 413-8566,Gordie Boucher Lincoln of West Allis,57074.0,Black Sapphire Metallic,Black,2015 BMW 328i xDrive xDrive Wagon I-4 cyl,2015.0,BMW,27259.0,888-450-6819,Gordie Boucher Lincoln West Allis,57074.0,Black Sapphire Metallic,BLACK
13815,WBA5A7C59FD620752,WBA4A7C50FD414070,2015 BMW 528 i xDrive,2015,BMW,27987.0,(866) 932-0704,BMW of Milwaukee North,41982.0,Black Sapphire Metallic,Black,2015 BMW 4 Series 4dr Sdn 428i xDrive AWD Gran Coupe,2015.0,BMW,27900.0,608-620-7188,Zimbrick Inc,43558.0,Imperial Blue Metallic,Ivory White/Black
13855,WBA5A7C57FD623245,WBA4A7C50FD414070,2015 BMW 528 i xDrive,2015,BMW,26000.0,(815) 261-4475,BMW and Mazda of Crystal Lake,43335.0,Glacier Silver Metallic,Black,2015 BMW 4 Series 4dr Sdn 428i xDrive AWD Gran Coupe,2015.0,BMW,27900.0,608-620-7188,Zimbrick Inc,43558.0,Imperial Blue Metallic,Ivory White/Black
13866,WBA3X5C53FD561790,WBA4A7C50FD414070,2015 BMW 328 Gran Turismo i xDrive,2015,BMW,27485.0,(414) 930-1684,International Autos,42126.0,Imperial Blue Metallic,Black,2015 BMW 4 Series 4dr Sdn 428i xDrive AWD Gran Coupe,2015.0,BMW,27900.0,608-620-7188,Zimbrick Inc,43558.0,Imperial Blue Metallic,Ivory White/Black
13919,WBY1Z4C53EV276304,WBY1Z4C52EV274849,2014 BMW i3 Base w/Range Extender,2014,BMW,22990.0,(888) 570-3759,Zimbrick BMW,32542.0,Capparis White/Bmw I Frozen Bl,Tera (Full Leather),2014 BMW i3 with Range Extender,2014.0,BMW,22777.0,888-570-6761 888-570-6837,Motorwerks of Barrington,33555.0,Capparis White w/BMW i Frozen Blue Accent,Tera Dalbergia Brown
13964,JTHCL5EF6E5019773,JTHCL5EF6E5019773,2014 Lexus LS 460 Base,2014,Lexus,36900.0,(414) 973-2600,Lexus of Milwaukee,64822.0,Obsidian Black,Parchment,2014 LEXUS LS,2014.0,Lexus,36900.0,(414) 386-1368,Lexus of Milwaukee,64822.0,Obsidian,PARCHMENT
14261,WDDHF8JB4FB086738,WDDKJ6HB0FF304777,2015 Mercedes-Benz  E 350 4MATIC,2015,Mercedes-Benz,29855.0,(920) 545-2133,Kayser Chrysler Center Watertown,35199.0,Silver,Gray / Dark Gray,2015 Mercedes-Benz E-Class E 400,2015.0,Mercedes-Benz,30985.0,847-381-8900,Motor Werks Honda,35474.0,Red,Black
14271,JTHBE1D2XE5001984,JTHBE1D2XE5001984,2014 Lexus IS 350 Base,2014,Lexus,24577.0,(608) 338-1572,Russ Darrow Mazda of Madison,46389.0,Ultra White,Alabaster,Used 2014 Lexus IS 350,2014.0,Lexus,24577.0,888-356-1417,Russ Darrow Kia,46389.0,Ultra White,Alabaster
14283,JTHCE1BL3E5026497,JTHBE1D2XE5001984,2014 Lexus GS 350 Base,2014,Lexus,24890.0,(866) 786-0878,Andrew Toyota,46311.0,Obsidian Black,Black,Used 2014 Lexus IS 350,2014.0,Lexus,24577.0,888-356-1417,Russ Darrow Kia,46389.0,Ultra White,Alabaster
14799,WBXPC93427WF10596,WBXPC93427WF10596,2007 BMW X3 3.0si,2007,BMW,8997.0,(414) 326-9166,Diamond Jim's Motorcars,111999.0,Titanium Silver Metallic,Tan,2007 BMW X3 3.0si SAV,2007.0,BMW,8997.0,888-261-9579,Diamond Jim's Motorcars,111999.0,Titanium Silver Metallic,TAN
14807,WDDHF5KB6EA788996,WDDHF8JB2EA900101,2014 Mercedes-Benz  E 350 Sport 4dr Sedan,2014,Mercedes-Benz,23230.0,(877) 682-3020,VROOM (Milwaukee),51101.0,Gray,Tan,2014 Mercedes-Benz E-Class E 350 Sedan,2014.0,Mercedes-Benz,24730.0,877-650-2166,Umansky Motor Cars,49975.0,Black,BLACK
14825,WDDHF8JB2EA900101,WDDHF8JB2EA900101,2014 Mercedes-Benz  E 350,2014,Mercedes-Benz,24730.0,(888) 821-6594,Mercedes-Benz of Milwaukee North,49975.0,Black,Black,2014 Mercedes-Benz E-Class E 350 Sedan,2014.0,Mercedes-Benz,24730.0,877-650-2166,Umansky Motor Cars,49975.0,Black,BLACK
14860,WBXHT3C3XH5F82257,WBXHT3C3XH5F82257,2017 BMW X1 xDrive 28i,2017,BMW,34385.0,(414) 939-8502,International Autos,8778.0,Alpine White,Black,2017 BMW X1 xDrive28i SAV,2017.0,BMW,34385.0,,International Alfa Romeo,8778.0,Alpine White,Black
14895,JTHBN36F550178757,JTHBN36F550178757,2005 Lexus LS 430,2005,Lexus,10950.0,(608) 478-2660,Lexus of Madison,110164.0,Flint Mica,,2005 Lexus LS 430,2005.0,Lexus,10950.0,877-510-3625 877-545-4105,Lexus of Madison,110164.0,Flint Mica,LB21
14899,WAUDF78E38A018780,WAUDF78E38A018780,2008 Audi A4 2.0T,2008,Audi,6944.0,(888) 364-8375,Russ Darrow Mazda of Milwaukee,101184.0,Phantom Black Pearl,Black,Used 2008 Audi A4 2.0T,2008.0,Audi,6944.0,888-356-1417,Russ Darrow Kia,101184.0,,
14978,WDDZF4KB3JA299058,WDDZF4KB3JA299058,2018 Mercedes-Benz  E 300,2018,Mercedes-Benz,55155.0,(262) 510-2426,Mercedes-Benz of Elmbrook,4472.0,Polar White,Macchiato,2018 Mercedes-Benz E-Class E 300,2018.0,Mercedes-Benz,55155.0,414-543-3000,International Autos,4472.0,Polar White,Macchiato Beige / Black
15040,WAUDF78E38A166539,WAUDF78E38A166539,2008 Audi A4 2.0T quattro,2008,Audi,8495.0,(262) 510-2733,Reina International,129095.0,Ocean Blue Pearl,Beige,2008 Audi A4 2.0T quattro,2008.0,Audi,8495.0,(262) 781-3336,Reina International,129095.0,Ocean Blue Pearl Effect,Beige
15172,WBA8E5G34HNU44947,WBA8E5G34HNU44947,2017 BMW 320 i xDrive,2017,BMW,33885.0,(414) 939-8502,International Autos,2417.0,Jet Black,Venetian Beige,2017 BMW 320i xDrive Sedan,2017.0,BMW,33885.0,,International Alfa Romeo,2417.0,Jet Black,Venetian Beige
15536,WAUDFAFL5FN032717,WAUBFGFF3F1055960,2015 Audi A4 2.0T Premium quattro,2015,Audi,,(888) 450-4176,Hall Volkswagen Mazda,39583.0,Tornado Gray,,2015 Audi A3 2.0T Premium Sedan,2015.0,Audi,17796.0,888-612-9983 888-612-9986,Gregory Hyundai,39825.0,Mythos black metallic,TITANIUM GRAY
15572,JTJBM7FXXG5141646,JTJBM7FXXG5141646,2016 Lexus GX 460,2016,Lexus,43707.0,(262) 510-0474,Lexus of Brookfield,29408.0,Gray,Brown,2016 LEXUS GX 460,2016.0,Lexus,43707.0,888-462-0997 888-889-7155,Jack Safro's Lexus of Brookfield,29408.0,Gray,BROWN
15573,JTJBM7FX4G5146793,JTJBM7FXXG5141646,2016 Lexus GX 460 Base,2016,Lexus,43000.0,(608) 318-4181,Smart Motors,28222.0,Black,Black,2016 LEXUS GX 460,2016.0,Lexus,43707.0,888-462-0997 888-889-7155,Jack Safro's Lexus of Brookfield,29408.0,Gray,BROWN
15746,WAUBFAFL2FN028356,WAUBFGFF6F1065219,2015 Audi A4 4dr Sdn Auto quattro 2.0T Premium,2015,Audi,23500.0,,Zimbrick European,27784.0,Ibis White,Chestnut Brown / Black,2015 Audi A3 2.0T quattro Premium AWD Sedan,2015.0,Audi,22100.0,920-235-3040,Jacobson Auto Sales Inc,28999.0,Brilliant Black,Black
15827,WA1LFAFP1FA081884,WAUBFGFF6F1065219,2015 Audi Q5 2.0T Premium Plus quattro,2015,Audi,,(414) 375-2115,Audi North Shore,30000.0,Monsoon Gray,,2015 Audi A3 2.0T quattro Premium AWD Sedan,2015.0,Audi,22100.0,920-235-3040,Jacobson Auto Sales Inc,28999.0,Brilliant Black,Black
15834,WAUBFGFF6F1065219,WAUBFGFF6F1065219,2015 Audi A3 2.0T Premium,2015,Audi,22100.0,(888) 694-7192,Jacobson Auto Sales,28999.0,Brilliant Black,Black,2015 Audi A3 2.0T quattro Premium AWD Sedan,2015.0,Audi,22100.0,920-235-3040,Jacobson Auto Sales Inc,28999.0,Brilliant Black,Black
15930,5UXWX9C59F0D59875,5UXWX9C59F0D59875,2015 BMW X3 xDrive28i,2015,BMW,30706.0,(563) 239-2208,Deery Brothers of Dubuque,35672.0,Mineral Silver Metallic,Beige,2015 BMW X3 xDrive28i SAV,2015.0,BMW,30706.0,888-810-0623 877-500-2315,BMW of Dubuque,35672.0,Mineral Silver Metallic,BEIGE
15990,WAUACGFF4F1020414,WAUACGFF4F1020414,2015 Audi A3 1.8T Premium,2015,Audi,16999.0,(414) 455-6995,"AutoSource Motors, Inc.",44556.0,Brilliant Black,Black,2015 Audi A3 4dr Sedan FWD 1.8T Premium,2015.0,Audi,16999.0,888-784-8893,Autosource Motors Inc.,44556.0,Brilliant Black,Black
16239,JTHBF30GX20048905,JTHBF30GX20048905,2002 Lexus ES 300,2002,Lexus,4990.0,(414) 255-0285,Streff Auto Group,200417.0,Beige,Black,2002 Lexus ES 300,2002.0,Lexus,4990.0,866-310-3644,Streff Auto Group,200417.0,Beige,Black
16249,2T2HK31U17C021337,2T2HK31U17C021337,2007 Lexus RX 350 Base,2007,Lexus,10688.0,(888) 231-8988,Ernie von Schledorn Buick GMC Volkswagen,126931.0,Breakwater Blue Metallic,Ivory,2007 Lexus RX 350 Base,2007.0,Lexus,10688.0,888-231-8988,Ernie von Schledorn Buick GMC Volkswagen,126931.0,Breakwater Blue Metallic,Ivory
16360,2T2HK31U47C042702,2T2HK31U17C021337,2007 Lexus RX 350,2007,Lexus,9495.0,(414) 326-9166,Diamond Jim's Motorcars,126480.0,Gray,Silver,2007 Lexus RX 350 Base,2007.0,Lexus,10688.0,888-231-8988,Ernie von Schledorn Buick GMC Volkswagen,126931.0,Breakwater Blue Metallic,Ivory
16448,WDCGG8HB2AF298977,WDCGG8HB2AF298977,2010 Mercedes-Benz  GLK 350 4MATIC,2010,Mercedes-Benz,13999.0,(815) 916-4212,Napleton Autowerks Loves Park,97149.0,Black,,2010 Mercedes-Benz GLK-Class 350 4MATIC SUV,2010.0,Mercedes-Benz,13999.0,877-441-8782,"Napleton's Autowerks, Inc.",97149.0,Black,
16504,WBA4B3C52FD669955,WBA4B3C52FD669955,2015 BMW 435 Gran Coupe i xDrive,2015,BMW,28888.0,(815) 580-3161,Lou Bachrodt Automall,46895.0,Black,Coral Red / Black,Used 2015 BMW 435i xDrive Sedan,2015.0,BMW,28888.0,(815) 580-4539,Lou Bachrodt Automall,46895.0,Black,Coral Red
16520,WBA4C9C58FD330682,WBA4B3C52FD669955,2015 BMW 428 Gran Coupe i xDrive,2015,BMW,29395.0,(414) 930-1684,International Autos,48687.0,Black Sapphire Metallic,Black,Used 2015 BMW 435i xDrive Sedan,2015.0,BMW,28888.0,(815) 580-4539,Lou Bachrodt Automall,46895.0,Black,Coral Red
16618,JTHBK1EG6A2389732,JTHBK1EG6A2389732,2010 Lexus ES 350 Base,2010,Lexus,13534.0,(563) 239-2223,Deery Brothers of Dubuque,95212.0,Cerulean Blue Metallic,Light Gray,2010 LEXUS ES 350 Base Sedan,2010.0,Lexus,13534.0,877-565-9232 877-610-8023,Dubuque Auto Plaza,95212.0,Cerulean Blue Metallic,LIGHT GRAY
16714,5UXWX9C34H0W75246,5UXWX9C35H0W75322,2017 BMW X3 xDrive28i,2017,BMW,44455.0,(877) 591-3075,BMW of Milwaukee North,4493.0,Mineral White Metallic,Black,2017 BMW X3 xDrive28i SAV,2017.0,BMW,45995.0,888-258-1784 888-258-6303,Concours BMW,4966.0,Space Gray,BLACK
16955,WBA3B3G54FNR87396,WBA3X5C51FD560363,2015 BMW 328 i xDrive,2015,BMW,29882.0,(888) 570-3759,Zimbrick BMW,30694.0,Mineral Gray Metallic,Black Dakota Leather,2015 BMW 328i xDrive xDrive Gran Turismo,2015.0,BMW,27985.0,,International Alfa Romeo,32450.0,Mineral White Metallic,Black
16956,WBAVM5C52FVV94307,WBA3X5C51FD560363,2015 BMW X1 xDrive 35i,2015,BMW,25989.0,(608) 338-1543,Kayser Chrysler Center,30566.0,Mineral Gray,Coral Red / Gray Black,2015 BMW 328i xDrive xDrive Gran Turismo,2015.0,BMW,27985.0,,International Alfa Romeo,32450.0,Mineral White Metallic,Black
17000,WBA3X5C51FD560363,WBA3X5C51FD560363,2015 BMW 328 Gran Turismo i xDrive,2015,BMW,27985.0,(414) 930-1684,International Autos,32450.0,Mineral White Metallic,Black,2015 BMW 328i xDrive xDrive Gran Turismo,2015.0,BMW,27985.0,,International Alfa Romeo,32450.0,Mineral White Metallic,Black
17004,WBA3B3G5XFNR85359,WBA3X5C51FD560363,2015 BMW 328 i xDrive,2015,BMW,26985.0,(414) 930-1684,International Autos,31916.0,Gray,,2015 BMW 328i xDrive xDrive Gran Turismo,2015.0,BMW,27985.0,,International Alfa Romeo,32450.0,Mineral White Metallic,Black
17100,JTHBK1EG2C2482184,JTHBK1EG1C2473704,2012 Lexus ES 350 Base,2012,Lexus,15495.0,(608) 318-4095,Scott Motors,69039.0,Silver,Gray,2012 LEXUS ES,2012.0,Lexus,16500.0,(414) 386-1368,Lexus of Milwaukee,68100.0,Truffle Mica,PARCHMENT
17103,JTHBK1EG1C2473704,JTHBK1EG1C2473704,2012 Lexus ES 350 Base,2012,Lexus,16500.0,(414) 973-2600,Lexus of Milwaukee,68100.0,Truffle Mica,Parchment,2012 LEXUS ES,2012.0,Lexus,16500.0,(414) 386-1368,Lexus of Milwaukee,68100.0,Truffle Mica,PARCHMENT
17109,WBXHT3C3XJ5F88324,WBXHT3C34J5F88674,2018 BMW X1 xDrive28i,2018,BMW,41445.0,(877) 654-8272,Zimbrick BMW,4800.0,Mineral Gray Metallic,Black Dakota Leather,Certified Pre-Owned 2018 BMW X1 xDrive28i Stock:LJ5F88674,2018.0,BMW,41394.0,888-336-6441,Volkswagen of Milwaukee North,4532.0,Gray,Black
17229,JTHBJ46G172081038,JTHBJ46G172081038,2007 Lexus ES 350,2007,Lexus,11988.0,(608) 729-3822,Schoepp Motors West,94650.0,Tungsten Metallic,,2007 Lexus ES 350,2007.0,Lexus,11988.0,,Schoepp Motors West,94650.0,Tungsten Metallic,
17289,WDDZF4KB3HA188102,WDDZF4KB3HA188102,2017 Mercedes-Benz  E 300,2017,Mercedes-Benz,48443.0,(414) 939-8502,International Autos,5013.0,White,Macchiato,2017 Mercedes-Benz E-Class E 300 4MATIC Sedan,2017.0,Mercedes-Benz,48443.0,,International Alfa Romeo,5013.0,White,Macchiato Beige/Espresso
17358,55SWF4KB7HU215112,WDDZF4KB3HA188102,2017 Mercedes-Benz  C 300,2017,Mercedes-Benz,,(888) 821-5863,Mercedes-Benz of Milwaukee North,4878.0,Black,Black,2017 Mercedes-Benz E-Class E 300 4MATIC Sedan,2017.0,Mercedes-Benz,48443.0,,International Alfa Romeo,5013.0,White,Macchiato Beige/Espresso
17475,5UXKR0C51J0X84257,5UXKR0C50J0X85206,2018 BMW X5 xDrive35i,2018,BMW,63385.0,(877) 591-3075,BMW of Milwaukee North,4978.0,Alpine White,Black,2018 BMW X5 xDrive35i With Navigation & AWD,2018.0,BMW,64888.0,847-381-8900,Motor Werks Honda,4752.0,Carbon Black Metallic,Black
17594,WA1LAAF75JD001766,WA1BNAFY6J2021092,2018 Audi Q7 3.0T Premium,2018,Audi,,(414) 375-2115,Audi North Shore,5179.0,Orca Black Metallic,Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,49967.0,414-543-3000,INTERNATIONAL AUTOS GROUP,6811.0,Monsoon gray metallic,Black
17748,WAUFFAFL2FN012031,WAUFFAFL2FN012031,2015 Audi A4 2.0T Premium Plus quattro,2015,Audi,24767.0,(414) 375-2104,Audi North Shore,37814.0,Florett Silver Metallic,Black,2015 Audi A4 2.0T Premium (Tiptronic) Sedan,2015.0,Audi,24767.0,414-543-3000,INTERNATIONAL AUTOS GROUP,37814.0,Florett silver metallic,Black
17840,WAUDFAFL5FN032717,WAUFFAFL2FN012031,2015 Audi A4 2.0T Premium quattro,2015,Audi,,(888) 450-4176,Hall Volkswagen Mazda,39583.0,Tornado Gray,,2015 Audi A4 2.0T Premium (Tiptronic) Sedan,2015.0,Audi,24767.0,414-543-3000,INTERNATIONAL AUTOS GROUP,37814.0,Florett silver metallic,Black
17883,JTHBK1EG0A2359772,2T2BK1BA9AC005005,2010 Lexus ES 350,2010,Lexus,,(608) 234-4968,Francois Ford,91810.0,Gray,Black,2010 Lexus RX 350 AWD,2010.0,Lexus,16991.0,888-570-6761 888-570-6837,Motorwerks of Barrington,90780.0,,Parchment
18013,WAUEFGFF9F1023009,WAUEFGFF9F1023009,2015 Audi A3 2.0T Premium Plus quattro,2015,Audi,19577.0,(608) 338-1572,Russ Darrow Mazda of Madison,45209.0,Monsoon Gray Metallic,Titanium,Used 2015 Audi A3 2.0T Premium Plus Quattro,2015.0,Audi,19577.0,888-356-1417,Russ Darrow Kia,45209.0,Monsoon Gray Metallic,Titanium Gray
18338,WAUEFGFF4F1011009,WAUEFGFF4F1011009,2015 Audi A3 2.0T Premium Plus quattro,2015,Audi,21343.0,(888) 481-5925,Porsche Milwaukee North,37314.0,Glacier White Metallic,Black,Pre-Owned 2015 Audi A3 2.0T Premium Plus Stock:KF1011009,2015.0,Audi,21343.0,(888) 336-6441,Volkswagen of Milwaukee North,37314.0,White,Black
18774,WBA4J3C50JBG91639,WBA8D9G50JNU66882,2018 BMW 430 Gran Coupe i xDrive,2018,BMW,44887.0,(877) 591-3075,BMW of Milwaukee North,4656.0,Alpine White,Black,2018 BMW 330i xDrive Sedan,2018.0,BMW,43687.0,847-265-1122,Zeigler Nissan Gurnee,6583.0,Mineral White Metallic,BLACK
18905,WBA5B3C56FD544610,WBA4B3C52FD670362,2015 BMW 535 i xDrive,2015,BMW,33750.0,(815) 261-4475,BMW and Mazda of Crystal Lake,37944.0,Black,,2015 BMW 4 Series 435i xDrive Gran Coupe AWD,2015.0,BMW,33333.0,888-570-6761 888-570-6837,Motorwerks of Barrington,36902.0,,
18937,WBXPC93477WF05281,WBXPC93477WF05281,2007 BMW X3 3.0si,2007,BMW,9795.0,(414) 939-8502,International Autos,21371.0,Platinum Bronze Metallic,Sand Beige,2007 BMW X3 3.0si SAV,2007.0,BMW,9795.0,,International Alfa Romeo,21371.0,Platinum Bronze,SAND BEIGE
18967,2T2BK1BA6FC274716,2T2BK1BA6FC274716,2015 Lexus RX 350 Base,2015,Lexus,25789.0,(920) 541-2495,Kearns Motor Car Co.,59698.0,Nebula Gray Pearl,Beige,2015 Lexus RX 350,2015.0,Lexus,25789.0,920-674-6777,Kearns Motor Car,59698.0,Gray,Saddle Tan
18996,2T2ZK1BA2FC167080,2T2BK1BA6FC274716,2015 Lexus RX 350 Base,2015,Lexus,25500.0,(608) 478-2657,Lexus of Madison,61298.0,Silver Lining Metallic,Saddle,2015 Lexus RX 350,2015.0,Lexus,25789.0,920-674-6777,Kearns Motor Car,59698.0,Gray,Saddle Tan
19178,JTHCK262562002849,JTHCK262562002849,2006 Lexus IS 250,2006,Lexus,,(888) 458-0318,Kunes Country Ford of Antioch,175503.0,Silver,,2006 Lexus IS 250,2006.0,Lexus,,888-551-0274,Kunes Country Chrysler Dodge Jeep Ram,175503.0,Silver,
19234,WBA3V9C51FP798550,WBA3V9C51FP798550,2015 BMW 428 i xDrive,2015,BMW,39985.0,(414) 930-1684,International Autos,24170.0,Alpine White,Black,2015 BMW 428i xDrive Convertible,2015.0,BMW,39985.0,,International Alfa Romeo,24170.0,Alpine White,Black
19248,WBA5A7C57FD623259,WBA3V9C51FP798550,2015 BMW 528 i xDrive,2015,BMW,,(815) 261-4475,BMW and Mazda of Crystal Lake,22699.0,Gray,,2015 BMW 428i xDrive Convertible,2015.0,BMW,39985.0,,International Alfa Romeo,24170.0,Alpine White,Black
19287,JTHBK1GG0E2144928,JTHBK1GG0E2144928,2014 Lexus ES 350 Base,2014,Lexus,21499.0,(866) 690-6248,Boucher Nissan Waukesha,30075.0,Obsidian Black,Black,2014 LEXUS ES 350 350 Sedan,2014.0,Lexus,21499.0,877-917-4507,Boucher Nissan of Waukesha,30075.0,Obsidian,BLACK
19383,WAUSFAFR1FA034306,WAUSFAFR1FA034306,2015 Audi A5 2.0T Premium Plus quattro,2015,Audi,29000.0,(414) 939-8502,International Autos,31540.0,Monsoon Gray Metallic,Brown,2015 Audi A5 2.0T Premium Coupe,2015.0,Audi,29000.0,,International Alfa Romeo,31540.0,Monsoon gray metallic,Chestnut brown
19486,WAUGFAFC9FN027405,WAUSFAFR1FA034306,2015 Audi A6 4dr Sdn quattro 2.0T Premium Plus,2015,Audi,28000.0,,Zimbrick European,31572.0,Brilliant Black,Black,2015 Audi A5 2.0T Premium Coupe,2015.0,Audi,29000.0,,International Alfa Romeo,31540.0,Monsoon gray metallic,Chestnut brown
19517,WAUFGAFC4FN017146,WAUSFAFR1FA034306,2015 Audi A6 3.0T Premium Plus,2015,Audi,30989.0,(608) 338-1462,Zimbrick Hyundai Eastside,29591.0,Oolong Gray Metallic,Black,2015 Audi A5 2.0T Premium Coupe,2015.0,Audi,29000.0,,International Alfa Romeo,31540.0,Monsoon gray metallic,Chestnut brown
19542,WA1LFAFP1FA081884,WAUSFAFR1FA034306,2015 Audi Q5 2.0T Premium Plus quattro,2015,Audi,,(414) 375-2115,Audi North Shore,30000.0,Monsoon Gray,,2015 Audi A5 2.0T Premium Coupe,2015.0,Audi,29000.0,,International Alfa Romeo,31540.0,Monsoon gray metallic,Chestnut brown
19592,WAUFMBFC2FN031335,WAUFMBFC2FN031335,2015 Audi A6 3.0L TDI Premium Plus,2015,Audi,35998.0,(414) 455-6995,"AutoSource Motors, Inc.",14530.0,Oolong Gray Metallic,Black,2015 Audi A6 4dr Sedan quattro 3.0L TDI Premium Plus,2015.0,Audi,35998.0,888-784-8893,Autosource Motors Inc.,14530.0,Oolong Gray Metallic,Black
19899,WDDSJ4EB9EN128065,WDDSJ4GBXEN160150,2014 Mercedes-Benz  CLA250,2014,Mercedes-Benz,21730.0,(877) 682-3020,VROOM (Milwaukee),36626.0,Gray,Gray,Pre-Owned 2014 Mercedes-Benz CLA250 CLA 250 AWD,2014.0,Mercedes-Benz,21938.0,262-886-2886,Frank Boucher Kia,35005.0,Gray,Black
19903,WDDSJ4GBXEN160150,WDDSJ4GBXEN160150,2014 Mercedes-Benz  CLA 250 4MATIC,2014,Mercedes-Benz,21938.0,(866) 672-8974,Frank Boucher Chevrolet Cadillac of Racine,35005.0,Gray,Black,Pre-Owned 2014 Mercedes-Benz CLA250 CLA 250 AWD,2014.0,Mercedes-Benz,21938.0,262-886-2886,Frank Boucher Kia,35005.0,Gray,Black
20113,WBA8D9G3XHNU63058,WBA8D9G3XHNU63058,2017 BMW 330 i xDrive,2017,BMW,46555.0,(866) 932-0704,BMW of Milwaukee North,4597.0,Glacier Silver Metallic,Black,2017 BMW 330i xDrive Sedan,2017.0,BMW,46555.0,888-258-1784 888-258-6303,Concours BMW,4597.0,Glacier Silver,BLACK
20114,WBA8D9C58HK678110,WBA8D9G3XHNU63058,2017 BMW 330 i xDrive,2017,BMW,45987.0,(866) 932-0704,BMW of Milwaukee North,4771.0,Mineral Gray Metallic,Black,2017 BMW 330i xDrive Sedan,2017.0,BMW,46555.0,888-258-1784 888-258-6303,Concours BMW,4597.0,Glacier Silver,BLACK
