name,brand,color,price,seller_name,seller_phone,seller_average_rating,seller_review_count,miles,distance_from_Madison,Exterior Color,Interior Color,Transmission,Drivetrain
2015 Audi Q7 3.0T Premium Plus quattro,Audi,Black,39895,Greater Chicago Motors,(312) 878-8103,4.6,463,16603,121,Orca Black Metallic,Black,8-Speed Automatic,AWD
2007 Audi Q7 3.6 Premium quattro,Audi,Blue,14995,Greater Chicago Motors,(312) 878-8103,4.6,463,85939,121,Mugello Blue Pearl,Black,6-Speed Automatic,AWD
2015 Audi Q7 3.0T Premium Plus quattro,Audi,Gray,36995,Greater Chicago Motors,(312) 878-8103,4.6,463,21688,121,Daytona Gray Pearl,Black,8-Speed Automatic,AWD
2013 Audi Q7 3.0T Premium Plus quattro,Audi,Gray,28995,Greater Chicago Motors,(312) 878-8103,4.6,463,38543,121,Daytona Gray Pearl,Black,8-Speed Automatic,AWD
2014 Audi Q7 3.0T Premium Plus quattro,Audi,Black,31995,Greater Chicago Motors,(312) 878-8103,4.6,463,32320,121,Midnight Black,Espresso,8-Speed Automatic,AWD
2015 Audi Q7 3.0T Premium Plus quattro,Audi,Blue,35895,Greater Chicago Motors,(312) 878-8103,4.6,463,33279,121,Atlantis Blue Metallic,Cardamom,8-Speed Automatic,AWD
2015 Audi Q7 3.0T Premium Plus quattro,Audi,White,35895,Greater Chicago Motors,(312) 878-8103,4.6,463,30689,121,Glacier White Metallic,Black,8-Speed Automatic,AWD
2015 Audi Q7 3.0T Premium Plus,Audi,Black,34714,Fletcher Jones Audi,(312) 260-5062,4.8,538,33811,121,Orca Black Metallic,Black,8-SPEED A/T,All Wheel Drive
2013 Audi Q7 3.0 TDI Prestige quattro,Audi,Black,28944,Luxury Motors Credit,(708) 546-3247,4.8,19,100906,123,Black,Limestone,8-Speed Automatic,AWD
2014 Audi Q7 3.0T S Line Prestige quattro,Audi,Blue,40995,McLaren Chicago,(888) 686-9984,5,1,13221,123,Scuba Blue Metallic,Black,8-Speed Automatic,AWD
2013 Audi Q7 3.0 TDI Premium quattro,Audi,Black,30500,Berman INFINITI Chicago,(312) 635-7785,4.8,923,37259,123,Orca Black Metallic,Black,8-Speed Automatic,AWD
2011 Audi Q7 3.0T S line,Audi,Brown,15990,Eriksen Chevrolet,(309) 795-6110,4.5,35,163205,125,Brown,,8-SPEED A/T,All Wheel Drive
2008 Audi Q7 3.6 quattro,Audi,Other,10760,Simotes Quality Automobiles,(815) 828-4209,4.5,23,115310,126,Lava / Gray Pearl,Limestone Gray,6-Speed Automatic,AWD
2013 Audi Q7 3.0T Premium Plus quattro,Audi,Gray,24985,Motor Cars USA,(708) 377-6096,4.3,30,61063,129,Graphite Gray Metallic,Black,8-Speed Automatic,AWD
2012 Audi Q7 3.0T S Line Prestige quattro,Audi,Black,22995,Motor Cars USA,(708) 377-6096,4.3,30,80701,129,Orca Black Metallic,Limestone,8-Speed Automatic,AWD
2012 Audi Q7 3.0T Premium Plus quattro,Audi,Blue,19985,Motor Cars USA,(708) 377-6096,4.3,30,99898,129,Mugello Blue Pearl,Black,8-Speed Automatic,AWD
2015 Audi Q7 3.0T S Line Prestige quattro,Audi,White,40998,Mercedes-Benz of Orland Park / smart center of Orland Park,(888) 258-8643,4.8,112,28583,131,White,,8-Speed Automatic,AWD
2015 Audi Q7 3.0T Premium,Audi,Gray,39373,Audi Orland Park,(708) 390-3162,4.7,248,39462,131,Graphite Gray Metallic,Black,8-Speed Automatic with Tiptronic,quattro
2007 Audi Q7 3.6 Premium quattro,Audi,White,11979,"Gallery Autos, Inc.",(855) 253-9003,4.6,15,117762,134,White,,6-Speed Automatic,AWD
2013 Audi Q7 3.0T S Line Prestige quattro,Audi,Gray,23990,Luxury Automax,(708) 271-9647,5,269,90100,134,Graphite Gray Metallic,Black,8-Speed Automatic,AWD
2017 Audi Q7 3.0T Premium Plus quattro,Audi,Gray,49982,Carousel Motors,(319) 800-6815,4.8,147,18907,145,Graphite Gray Metallic,Black,8-Speed Automatic,AWD
2014 Audi Q7 3.0T S Line Prestige quattro,Audi,White,35790,Carousel Motors,(319) 800-6815,4.8,147,45742,145,Glacier White Metallic,Black,8-Speed Automatic,AWD
2017 Audi Q7 3.0T Premium Plus quattro,Audi,Black,52988,Team Audi Volkswagen,(219) 359-3935,3.8,8,15028,156,Night Black,Black,8-Speed Automatic,AWD
2017 Audi Q7 3.0T Premium Plus quattro,Audi,Black,51900,Team Audi Volkswagen,(219) 359-3935,3.8,8,24674,156,Orca Black Metallic,Nougat Brown,8-Speed Automatic,AWD
2017 Audi Q7 2.0T Premium,Audi,Silver,54900,Team Audi Volkswagen,(219) 359-3935,3.8,8,7539,156,Florett Silver Metallic,Black,8-Speed Automatic,AWD
2017 Audi Q7 2.0T Premium,Audi,Gray,56500,Team Audi Volkswagen,(219) 359-3935,3.8,8,14416,156,Graphite Gray Metallic,Black,Automatic with Tiptronic,AWD
2017 Audi Q7 2.0T Premium,Audi,Blue,54500,Team Audi Volkswagen,(219) 359-3935,3.8,8,7257,156,Ink Blue Metallic,Black,8-Speed Automatic,AWD
2017 Audi Q7 3.0T Premium quattro,Audi,Black,52490,Luther Park Place BMW,(507) 316-0326,4.9,912,25495,166,Orca Black Metallic,Black,8-Speed Automatic,AWD
2012 Audi Q7 3.0T S Line Prestige quattro,Audi,White,24998,Luther Park Place BMW,(507) 316-0326,4.9,912,99185,166,Glacier White Metallic,Espresso,8-Speed Automatic,AWD
2015 Audi Q7 3.0T S Line Prestige quattro,Audi,Black,37490,Luther Park Place BMW,(507) 316-0326,4.9,912,48097,166,Midnight Black,Black,8-Speed Automatic,AWD
2017 Audi Q7 3.0T Premium quattro,Audi,Silver,50998,Luther Park Place BMW,(507) 316-0326,4.9,912,21337,166,Florett Silver Metallic,Rock Gray,8-Speed Automatic,AWD
2015 Audi Q7 3.0T Premium Plus quattro,Audi,White,36990,Luther Park Place BMW,(507) 316-0326,4.9,912,25639,166,Carrara White,Black,8-Speed Automatic,AWD
2017 Audi Q7 3.0T Premium Plus quattro,Audi,Silver,50995,Robert DeNooyer Chevrolet,(616) 604-4564,4.6,40,13835,171,Florett Silver Metallic,Black,8-Speed Automatic,AWD
2015 Audi Q7 3.0T Premium quattro,Audi,Black,29995,European Autohaus,(616) 298-3950,3.5,13,53175,172,Black,Black,8-Speed Automatic,AWD
2013 Audi Q7 3.0 TDI Premium quattro,Audi,Gray,21995,Leman's Chevy City,(877) 462-0321,4.9,222,154276,182,Gray,Black,8-Speed Automatic,AWD
2014 Audi Q7 3.0T Premium Plus quattro,Audi,Black,31995,Dralle Chevrolet Buick GMC Cadillac,(815) 785-4041,1,2,35798,182,Midnight Black,Espresso,8-Speed Automatic,AWD
2015 Audi Q7 3.0T Premium Plus quattro,Audi,White,33990,Harold Zeigler Ford Plainwell,(269) 200-4017,4,66,29897,196,Glacier White Metallic,Black,8-Speed Automatic,AWD
2014 Audi Q7 3.0 TDI Premium,Audi,White,29730,VROOM (Chicago),(312) 635-7277,2.5,280,74337,124,White,Tan,8-Speed Automatic w/OD,AWD
2014 Audi Q7 3.0 TDI Premium,Audi,White,29730,VROOM (South Bend-Elkhart),(866) 413-5180,2.5,280,74337,196,White,Tan,8-Speed Automatic w/OD,AWD
2017 Audi Q7 Premium Plus,Audi,Black,48730,VROOM (Milwaukee),(877) 682-3020,,,28527,76,Black,Gray,8-Speed Automatic w/OD,AWD
2014 Audi Q7 3.0T Premium,Audi,Black,28980,VROOM (Milwaukee),(877) 682-3020,,,51734,76,Black,Black,8-Speed Automatic w/OD,AWD
2015 Audi Q7 3.0T Premium,Audi,Black,35980,VROOM (South Bend-Elkhart),(866) 413-5180,2.5,280,23519,196,Black,Black,8-Speed Automatic w/OD,AWD
2015 Audi Q7 3.0T Premium,Audi,Black,35980,VROOM (Chicago),(312) 635-7277,2.5,280,23519,124,Black,Black,8-Speed Automatic w/OD,AWD
2017 Audi Q7 Premium Plus,Audi,Black,48730,VROOM (Chicago),(312) 635-7277,2.5,280,28527,124,Black,Gray,8-Speed Automatic w/OD,AWD
2014 Audi Q7 3.0T Premium,Audi,Gray,29730,VROOM (Chicago),(312) 635-7277,2.5,280,47197,124,Gray,Black,8-Speed Automatic w/OD,AWD
2014 Audi Q7 3.0T Premium,Audi,Gray,29730,VROOM (South Bend-Elkhart),(866) 413-5180,2.5,280,47197,196,Gray,Black,8-Speed Automatic w/OD,AWD
2014 Audi Q7 3.0T Premium,Audi,Black,28980,VROOM (Chicago),(312) 635-7277,2.5,280,51734,124,Black,Black,8-Speed Automatic w/OD,AWD
2014 Audi Q7 3.0T Premium Plus quattro,Audi,Black,28400,Carvana Chicago (As Soon as Next Day Delivery),(708) 360-4164,4.8,38,57941,124,Black,Black,8-Speed Automatic,AWD
2017 Audi Q7 3.0T Premium quattro,Audi,Silver,50998,Luther Park Place BMW,(507) 316-0326,4.9,912,21337,166,Florett Silver Metallic,Rock Gray,8-Speed Automatic,AWD
2015 Audi Q7 3.0T Premium Plus quattro,Audi,White,36990,Luther Park Place BMW,(507) 316-0326,4.9,912,25639,166,Carrara White,Black,8-Speed Automatic,AWD
2014 Audi Q7 3.0T S Line Prestige quattro,Audi,Black,36909,Continental Audi of Naperville,(866) 454-8678,4.8,470,46047,111,Orca Black Metallic,Black,8-Speed Automatic,AWD
2017 Audi Q7 2.0T Premium,Audi,White,50774,Audi Morton Grove,(888) 508-5453,4.5,213,8458,109,Carrara White,Black,8-Speed Automatic,AWD
2012 Audi Q7 3.0T Premium Plus quattro,Audi,Other,19777,Zone Motors,(630) 592-4585,4.2,21,83715,108,Lava / Gray Pearl,Black,8-Speed Automatic,AWD
2014 Audi Q7 3.0T S line Prestige,Audi,Black,36990,Platinum Motor Cars,(630) 592-4592,4.8,34,40283,106,Midnight Black,Black,8-Speed Automatic,AWD
2015 Audi Q7 3.0T Premium Plus quattro,Audi,Black,29754,Audi Morton Grove,(888) 508-5453,4.5,213,61777,109,Orca Black Metallic,Black,8-Speed Automatic,AWD
2017 Audi Q7 2.0T Premium,Audi,Gray,55354,Audi Morton Grove,(888) 508-5453,4.5,213,17958,109,Graphite Gray Metallic,Black,8-Speed Automatic,AWD
2007 Audi Q7 3.6 Premium quattro,Audi,Black,11495,Moto Zone Inc.,(708) 223-7076,5,11,124283,114,Black,Tan,6-Speed Automatic,AWD
2012 Audi Q7 3.0T S Line Prestige quattro,Audi,Black,24900,Import Exchange Inc.,(708) 390-3169,4.4,25,66291,133,Orca Black Metallic,Black,8-Speed Automatic,AWD
2008 Audi Q7 3.6 quattro,Audi,Other,10760,Simotes Quality Automobiles,(815) 828-4209,4.5,23,115310,126,Lava / Gray Pearl,Limestone Gray,6-Speed Automatic,AWD
2012 Audi Q7 3.0T Premium Plus quattro,Audi,Blue,19985,Motor Cars USA,(708) 377-6096,4.3,30,99898,129,Mugello Blue Pearl,Black,8-Speed Automatic,AWD
2015 Audi Q7 3.0T Premium,Audi,Gray,39373,Audi Orland Park,(708) 390-3162,4.7,248,39462,131,Graphite Gray Metallic,Black,8-Speed Automatic with Tiptronic,quattro
2017 Audi Q7 3.0T Premium Plus quattro,Audi,Black,54000,Autohaus of Peoria,(866) 608-5776,4,50,22146,156,Night Black,Black,8-Speed Automatic,AWD
2017 Audi Q7 3.0T Premium Plus quattro,Audi,Gray,54996,Carousel Motors,(319) 800-6815,4.8,147,13920,145,Graphite Gray Metallic,Black,8-Speed Automatic,AWD
2015 Audi Q7 3.0T Premium quattro,Audi,White,30985,Luxury Auto Selection,(773) 756-5631,4.5,20,49380,116,Carrara White,Black,8-Speed Automatic,AWD
2015 Audi Q7 3.0T Premium Plus quattro,Audi,Black,28494,Audi Morton Grove,(888) 508-5453,4.5,213,70374,109,Orca Black Metallic,Black,8-Speed Automatic,AWD
2017 Audi Q7 3.0T Premium Plus quattro,Audi,Gray,53889,Carousel Motors,(319) 800-6815,4.8,147,9397,145,Graphite Gray,Black,8-Speed Automatic,AWD
2013 Audi Q7 3.0T S Line Prestige quattro,Audi,Silver,33995,Husher Car Company,(262) 320-4774,5,51,47694,80,Silver,Black,8-Speed Automatic,AWD
2017 Audi Q7 3.0T Premium quattro,Audi,Black,54995,Patrick BMW,(866) 455-0793,4.8,133,24973,100,Orca Black Metallic,Rock Gray,8-Speed Automatic,AWD
2015 Audi Q7 3.0T S line Prestige,Audi,Other,39968,Jennings Chevy / VW,(847) 850-0256,4.9,1389,42043,109,Carerra White,,8-Speed Automatic w/OD,AWD
2011 Audi Q7 3.0T S line Prestige,Audi,Brown,21997,Midway Motorsports,(773) 801-7598,3.6,47,90504,124,Teak Brown Metallic,Cardamom Beige,8-Speed Automatic w/manual shift,AWD
2015 Audi Q7 3.0T S Line Prestige quattro,Audi,Gray,36990,Napleton Autowerks Loves Park,(888) 231-8946,4.9,339,45164,57,Gray,,8-Speed Automatic,AWD
2017 Audi Q7 3.0T Premium quattro,Audi,Black,52900,Autohaus of Peoria,(866) 608-5776,4,50,25581,156,Night Black,Rock Gray,8-Speed Automatic,AWD
2011 Audi Q7 3.0T Premium Plus quattro,Audi,Gray,21995,Guaranteed Motor Cars,(708) 251-0218,4.2,5,107120,142,Graphite Gray Metallic,Black,8-Speed Automatic,AWD
2014 Audi Q7 3.0 TDI Premium,Audi,Blue,37950,Capital Motor Company,(715) 318-9821,4.7,48,32522,160,Blue,Cardamom,8-Speed Automatic,AWD
2014 Audi Q7 3.0T S Line Prestige quattro,Audi,Blue,36888,Mancuso Motorsports,(312) 635-7499,3,7,41041,123,Blue,Black,8-Speed Automatic,AWD
2015 Audi Q7 3.0T Premium Plus quattro,Audi,Black,36980,Driven Auto Sales,(708) 459-9556,5,140,41555,124,Orca Black Metallic,Black,8-Speed Automatic,AWD
2014 Audi Q7 3.0 TDI Premium,Audi,Other,32992,McGrath Volvo Cars Barrington,(847) 915-3720,4.5,26,33121,92,,,Automatic,AWD
2013 Audi Q7 3.0T S Line Prestige quattro,Audi,White,32777,Lucky Motors Megastore of Villa Park,(630) 592-4568,3.3,45,31305,112,Glacier White Metallic,Espresso,8-Speed Automatic,AWD
2017 Audi Q7 3.0T Premium quattro,Audi,Black,58990,Bergstrom Imports on Victory Lane,(866) 519-7178,4.3,390,19032,97,Night Black,Black,8-Speed Automatic,AWD
2008 Audi Q7 4.2 QUATTRO S-LINE,Audi,White,12995,FAX Cars,(877) 500-3280,,,153274,133,White,,Automatic,All Wheel Drive
2015 Audi Q7 3.0T Premium Plus quattro,Audi,Black,31995,European Autohaus,(616) 298-3950,3.5,13,65841,172,Black,Cardamom,8-Speed Automatic,AWD
2017 Audi Q7 3.0T Premium quattro,Audi,White,49856,Gustman Honda,(920) 268-4709,1,25,30073,96,White,,8-Speed Automatic,AWD
2014 Audi Q7 3.0 TDI Premium Plus quattro,Audi,Gray,33997,Lucky Motors Megastore of Villa Park,(630) 592-4568,3.3,45,63901,112,Daytona Gray Pearl,Limestone,8-Speed Automatic,AWD
2014 Audi Q7 3.0T Premium Plus quattro,Audi,Black,30980,Lucky Motors Megastore of Villa Park,(630) 592-4568,3.3,45,49899,112,Orca Black Metallic,Black,8-Speed Automatic,AWD
2015 Audi Q7 3.0T Premium quattro,Audi,White,33995,European Autohaus,(616) 298-3950,3.5,13,28646,172,White,Black,8-Speed Automatic,AWD
2007 Audi Q7 3.6 Premium quattro,Audi,Gray,13450,Zone Motors,(630) 592-4585,4.2,21,100536,108,Gray,Black,6-Speed Automatic,AWD
2013 Audi Q7 3.0 TDI Premium Plus quattro,Audi,Other,28995,"AutoSource Motors, Inc.",(414) 455-6995,4.8,156,46118,79,Lava / Gray Pearl,Black,8-Speed Automatic,AWD
2014 Audi Q7 3.0L TDI Premium Plus,Audi,Black,35461,Kunes Country Chrysler Dodge Jeep Ram of Elkhorn,(262) 607-8408,4.8,263,57292,54,Black,Black,8-SPEED A/T,All Wheel Drive
2013 Audi Q7 3.0T Premium quattro,Audi,Gray,25490,Howard Buick GMC,(888) 616-0281,4.9,379,84485,109,Gray,Black,8-Speed Automatic,AWD
2018 Audi Q7 3.0T Prestige quattro,Audi,Blue,60900,Osseo Ford Sales & Service,(715) 318-7975,4.2,137,13649,135,Ink Blue Metallic,Nougat Brown,8-Speed Automatic,AWD
2014 Audi Q7 3.0T Premium quattro,Audi,Gray,29995,Baha Auto Group Inc.,(708) 459-9592,3.3,17,56852,124,Gray,Black,8-Speed Automatic,AWD
2013 Audi Q7 3.0 TDI Prestige quattro,Audi,Black,38990,Bergstrom Imports on Victory Lane,(888) 246-7614,4.3,390,67224,97,Orca Black Metallic,Espresso,8-Speed Automatic,AWD
2011 Audi Q7 3.0T Premium Plus quattro,Audi,Silver,21559,Audi Morton Grove,(888) 508-5453,4.5,213,63301,109,Ice Silver Metallic,Black,8-Speed Automatic,AWD
2014 Audi Q7 3.0T Premium,Audi,Other,28999,European Motors,(319) 249-6058,,,64136,133,Daytona Grey Pearl,Charcoal,8 speed automatic,AWD
2015 Audi Q7 3.0T Premium Plus quattro,Audi,Gray,30759,Audi Morton Grove,(888) 508-5453,4.5,213,54820,109,Graphite Gray Metallic,Black,8-Speed Automatic,AWD
2015 Audi Q7 3.0T Premium Plus quattro,Audi,White,35989,Audi Morton Grove,(888) 508-5453,4.5,213,28369,109,Glacier White Metallic,Cardamom,8-Speed Automatic,AWD
2014 Audi Q7 3.0T S Line Prestige quattro,Audi,White,35995,European Autohaus,(616) 298-3950,3.5,13,31000,172,White,Limestone,8-Speed Automatic,AWD
2015 Audi Q7 3.0T Premium quattro,Audi,Black,34589,Audi Morton Grove,(888) 508-5453,4.5,213,30047,109,Midnight Black,Black,8-Speed Automatic,AWD
2010 Audi Q7 PREMIUM PLUS,Audi,Gray,16995,FAX Cars,(877) 500-3280,,,128305,133,Gray,,Automatic,All Wheel Drive
2015 Audi Q7 3.0T Premium Plus quattro,Audi,Black,39559,Audi Morton Grove,(888) 508-5453,4.5,213,19166,109,Orca Black Metallic,Black,8-Speed Automatic,AWD
2008 Audi Q7 3.6 Premium quattro,Audi,Blue,13950,Bellaroma Auto Group,(708) 589-4721,5,1,99180,134,Blue,Gray,6-Speed Automatic,AWD
2017 Audi Q7 3.0T Premium quattro,Audi,Black,59559,Audi Morton Grove,(888) 508-5453,4.5,213,7914,109,Orca Black Metallic,Black,8-Speed Automatic,AWD
2017 Audi Q7 3.0T Premium quattro,Audi,Black,59999,Audi Morton Grove,(888) 508-5453,4.5,213,18555,109,Orca Black Metallic,Black,8-Speed Automatic,AWD
2008 Audi Q7 3.6 Premium quattro,Audi,Black,12988,S&M Auto Sales,(773) 840-8439,3.6,36,129167,126,Black,Charcoal,6-Speed Automatic,AWD
2017 Audi Q7 3.0T Premium,Audi,Silver,51989,Luther Rochester Audi,(888) 903-5217,5,1,21337,166,Florett Silver Metallic,Rock Gray,8-Speed Automatic,
2015 Audi Q7 3.0T Premium quattro,Audi,Black,34259,Audi Morton Grove,(888) 508-5453,4.5,213,36993,109,Orca Black Metallic,Black,8-Speed Automatic,AWD
2013 Audi Q7 3.0T quattro,Audi,White,24988,S&M Auto Sales,(773) 840-8439,3.6,36,97756,126,Pearl White,Black,8-Speed Automatic,AWD
2013 Audi Q7 3.0 TDI Premium quattro,Audi,Black,29900,Runde Chevrolet,(888) 380-6201,4.8,108,71674,71,Charcoal,,8-Speed Automatic,AWD
2014 Audi Q7 3.0T Premium Plus quattro,Audi,Black,30559,Audi Morton Grove,(888) 508-5453,4.5,213,41395,109,Midnight Black,Cardamom,8-Speed Automatic,AWD
2014 Audi Q7 3.0T Premium Plus quattro,Audi,White,34559,Audi Morton Grove,(888) 508-5453,4.5,213,48261,109,Carrara White,Cardamom,8-Speed Automatic,AWD
2014 Audi Q7 3.0T Premium,Audi,Gray,39435,Audi Orland Park,(708) 390-3162,4.7,248,52732,131,Daytona Gray Pearl Effect,Black,8-Speed Automatic with Tiptronic,quattro
2015 Audi Q7 3.0T Premium Plus quattro,Audi,Blue,33589,Audi Morton Grove,(888) 508-5453,4.5,213,41307,109,Atlantis Blue Metallic,Black,8-Speed Automatic,AWD
2015 Audi Q7 3.0T Premium Plus quattro,Audi,Other,36559,Audi Morton Grove,(888) 508-5453,4.5,213,24165,109,Lava / Gray Pearl,Black,8-Speed Automatic,AWD
2014 Audi Q7 3.0T Premium Plus quattro,Audi,Silver,35995,European Autohaus,(616) 298-3950,3.5,13,46404,172,Silver,Black,8-Speed Automatic,AWD
2014 Audi Q7 3.0T S Line Prestige quattro,Audi,Gray,37559,Audi Morton Grove,(888) 508-5453,4.5,213,46036,109,Graphite Gray Metallic,Black,8-Speed Automatic,AWD
2015 Audi Q7 3.0T Premium quattro,Audi,Black,42000,International Autos,(414) 939-8502,3.8,56,16729,71,Orca Black Metallic,Black,8-Speed Automatic,AWD
2014 Audi Q7 3.0 TDI Premium quattro,Audi,Gray,31987,Land Rover Jaguar of Naperville,(888) 289-4204,3.6,25,42124,110,Graphite Gray Metallic,Black,8-Speed Automatic,AWD
2013 Audi Q7 3.0T Premium Plus,Audi,Other,23900,Autosport,(608) 498-4931,5,3,79151,102,Orca Black Metalic,Tan,8 speed automatic,AWD
2015 Audi Q7 3.0T Premium Plus quattro,Audi,Gray,38967,Audi North Shore,(414) 375-2104,3.5,14,36820,75,Gray,,8-Speed Automatic,AWD
2015 Audi Q7 3.0T Premium quattro,Audi,White,36537,Audi Morton Grove,(888) 508-5453,4.5,213,33289,109,Carrara White,Black,8-Speed Automatic,AWD
2014 Audi Q7 3.0T S Line Prestige quattro,Audi,Silver,33657,Audi Morton Grove,(888) 508-5453,4.5,213,37300,109,Ice Silver Metallic,Black,8-Speed Automatic,AWD
2015 Audi Q7 3.0 TDI Premium Plus quattro,Audi,White,39987,Audi Morton Grove,(888) 508-5453,4.5,213,38467,109,Glacier White Metallic,Black,8-Speed Automatic,AWD
2015 Audi Q7 3.0T Premium Plus quattro,Audi,White,38457,Audi Morton Grove,(888) 508-5453,4.5,213,23802,109,White,,8-Speed Automatic,AWD
2015 Audi Q7 3.0T Premium Plus quattro,Audi,Other,43990,Bergstrom Imports on Victory Lane,(866) 519-7178,4.3,390,25075,97,Unspecified,,8-Speed Automatic,AWD
2014 Audi Q7 3.0T Premium Plus quattro,Audi,Gray,25997,Audi Morton Grove,(888) 508-5453,4.5,213,86472,109,Gray,,8-Speed Automatic,AWD
2009 Audi Q7 3.6 Premium quattro,Audi,Gray,14910,Fortune Motor Group,(847) 739-9903,4.9,242,109972,94,Gray,Black,6-Speed Automatic,AWD
2015 Audi Q7 3.0T Premium quattro,Audi,Black,35589,Audi Morton Grove,(888) 508-5453,4.5,213,23643,109,Black,,8-Speed Automatic,AWD
2013 Audi Q7 3.0T S Line Prestige quattro,Audi,Other,,Audi Morton Grove,(888) 508-5453,4.5,213,68996,109,,,8-Speed Automatic,AWD
2015 Audi Q7 3.0 TDI Premium quattro,Audi,White,,Maple Hill Auto Group,(269) 743-2669,4.8,153,11373,200,White,,8-Speed Automatic,AWD
2017 Audi Q7 2.0T Premium,Audi,White,53495,Maple Hill Auto Group,(269) 743-2669,4.8,153,12119,200,Glacier White Metallic,Black,8-Speed Automatic,AWD
2007 Audi Q7 3.6 Premium,Audi,Black,10650,Coleton,,,,147000,130,Black,Black,Automatic,AWD
2013 Audi Q7 3.0 TDI Premium Plus quattro,Audi,Gray,26500,Napleton Autowerks Loves Park,(815) 916-4212,4.9,339,93854,57,Gray,,8-Speed Automatic,AWD
2015 Audi Q7 3.0T Premium quattro,Audi,White,40000,International Autos,(414) 939-8502,3.8,56,12138,71,Carrara White,Limestone,8-Speed Automatic,AWD
2012 Audi Q7 3.0T Premium Plus quattro,Audi,Other,,Bergstrom Imports of Oshkosh,(877) 685-1374,3,740,63237,76,Unspecified,,8-Speed Automatic,AWD
2010 Audi Q7 3.6L Premium,Audi,Black,14990,INFINITI North Shore,(888) 675-1554,,,106966,76,Orca Black Metallic,Black,6-Speed Automatic with Tiptronic,quattro
2014 Audi Q7 Premium Plus,Audi,Blue,29998,CarMax Kenosha,(262) 298-1245,,,49568,84,Blue,Black,8-Speed Automatic w/OD,AWD
2008 Audi Q7 4.2L Premium,Audi,Gray,,Motor Werks Cadillac,(847) 829-0121,4.5,150,114076,92,Gray,,6-Speed Automatic w/OD,AWD
2009 Audi Q7 3.6 Premium quattro,Audi,Black,9999,Arlington Toyota,(888) 892-5726,4.8,485,143973,96,Black,,6-Speed Automatic,AWD
2015 Audi Q7 3.0T S Line Prestige quattro,Audi,Gray,46990,Bergstrom Imports on Victory Lane,(888) 246-7614,4.3,390,31619,97,Gray,,8-Speed Automatic,AWD
2007 Audi Q7 Premium,Audi,Gray,9900,Budget Auto Sales,(920) 243-4703,4.2,6,125602,97,Gray,Black,6-SPEED A/T,All Wheel Drive
2017 Audi Q7 Premium Plus,Audi,Black,53880,Audi Hoffman Estates,(847) 961-4942,4.9,1138,8273,100,Orca Black Metallic,Pistachio Beige,Automatic,AWD
2017 Audi Q7 Premium Plus,Audi,Gray,55880,Audi Hoffman Estates,(847) 961-4942,4.9,1138,24899,100,Graphite Gray Metallic,Black,8-Speed Automatic w/OD,AWD
2015 Audi Q7 3.0T Premium Plus,Audi,Black,39890,Audi Hoffman Estates,(847) 961-4942,4.9,1138,17651,100,Orca Black Metallic,Black,8-Speed Automatic w/OD,AWD
2018 Audi Q7 3.0T Premium quattro,Audi,Black,68665,The Audi Exchange,(847) 739-9945,4.9,558,8228,102,Orca Black Metallic,Black,8-Speed Automatic,AWD
2011 Audi Q7 3.0T S Line Prestige quattro,Audi,Black,25990,Muller Subaru Volkswagen,(847) 739-9952,4.7,124,48105,102,Black,Black,8-Speed Automatic,AWD
2010 Audi Q7 3.6 Premium Plus quattro,Audi,Gray,14895,United Auto Exchange,(630) 884-6080,5,37,134146,109,Gray,Black,6-Speed Automatic,AWD
2015 Audi Q7 3.0T Premium Plus quattro,Audi,Blue,34989,Audi Morton Grove,(888) 508-5453,4.5,213,33019,109,Scuba Blue Metallic,Black,8-Speed Automatic,AWD
2015 Audi Q7 3.0T Premium Plus quattro,Audi,Other,,Audi Morton Grove,(888) 508-5453,4.5,213,28419,109,Lava / Gray Pearl,Black,8-Speed Automatic,AWD
2015 Audi Q7 3.0T Premium Plus quattro,Audi,Blue,38999,Audi Morton Grove,(888) 508-5453,4.5,213,29233,109,Scuba Blue Metallic,Cardamom,8-Speed Automatic,AWD
2009 Audi Q7 3.6 Premium Plus quattro,Audi,Red,9800,Ultimo Motors,(630) 848-9648,4.7,97,160596,109,Garnet Red Pearl,Cardamom Beige,6-Speed Automatic,AWD
2015 Audi Q7 3.0T S Line Prestige quattro,Audi,Gray,44991,Continental Audi of Naperville,(888) 515-2199,4.8,470,34327,111,Daytona Gray Pearl,Black,8-Speed Automatic,AWD
2014 Audi Q7 3.0T Premium Plus,Audi,Silver,26997,Chicago Car Corner,(866) 456-0127,3,4,60045,114,Ice Silver Metallic,,8-SPEED A/T,All Wheel Drive
2017 Audi Q7 3.0T Premium quattro,Audi,Gray,,Perillo Downers Grove,(630) 324-0328,4.5,35,20425,114,Graphite Gray Metallic,Nougat Brown,8-Speed Automatic,AWD
2012 Audi Q7 3.0T quattro,Audi,Blue,19495,Baha Auto Sales,(773) 770-4311,3.7,23,84249,118,Blue,Limestone,8-Speed Automatic,AWD
2014 Audi Q7 3.0T Premium quattro,Audi,Other,29991,Lujack's Northpark Autoplaza,(888) 472-0402,3.5,5,46995,119,,,8-Speed Automatic,AWD
2007 Audi Q7 3.6 Premium quattro,Audi,Red,11500,Chicago Fine Motors,(708) 883-9254,4.2,42,99372,120,Red,Black,6-Speed Automatic,AWD
2013 Audi Q7 3.0T Premium Plus quattro,Audi,Other,24995,Greater Chicago Motors,(312) 878-8103,4.6,463,75962,121,,,8-Speed Automatic,AWD
