name,brand,color,price,seller_name,seller_phone,seller_average_rating,seller_review_count,miles,distance_from_Madison,Exterior Color,Interior Color,Transmission,Drivetrain,VIN
2015 Lexus RX 350,Lexus,Black,31500,Lexus of Brookfield,(262) 373-6622,4.9,184,28714,62,Black,Black,6-Speed Automatic,AWD,2T2BK1BA3FC293952
2015 Lexus RX 350,Lexus,Gray,28227,Lexus of Brookfield,(262) 373-6622,4.9,184,58960,62,Gray,Light Gray,6-Speed Automatic,AWD,2T2BK1BA1FC292024
2015 Lexus ES 350 350,Lexus,Black,27800,Lexus of Brookfield,(262) 510-0474,4.9,184,23549,62,Black,Black,6-Speed Automatic,FWD,JTHBK1GG3F2208543
2015 Lexus RX 350,Lexus,Red,32000,Lexus of Brookfield,(262) 373-6622,4.9,184,34736,62,Red,Light Tan,6-Speed Automatic,AWD,2T2BK1BA4FC290414
2015 Lexus RX 350,Lexus,Silver,30500,Lexus of Brookfield,(262) 373-6622,4.9,184,35106,62,Silver,Light Gray,6-Speed Automatic,AWD,2T2BK1BA8FC338917
2018 Lexus ES 350,Lexus,Black,46971,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Obsidian Black,Black,6-Speed Automatic,FWD,58ABK1GG1JU097395
2013 Lexus RX 350 350,Lexus,Gray,21507,Lexus of Brookfield,(262) 510-0474,4.9,184,97546,62,Gray,Light Gray,Automatic,AWD,2T2BK1BA4DC156547
2012 Lexus RX 350,Lexus,Gray,24707,Lexus of Brookfield,(262) 510-0474,4.9,184,48493,62,Gray,Light Gray,6-Speed Automatic,AWD,2T2BK1BA9CC148071
2017 Lexus GS F,Lexus,White,68000,Lexus of Brookfield,(262) 373-6622,4.9,184,6063,62,White,Red,8-Speed Automatic,RWD,JTHBP1BL9HA002335
2015 Lexus ES 350 350,Lexus,Black,23500,Lexus of Brookfield,(262) 373-6622,4.9,184,61049,62,Black,Light Tan,6-Speed Automatic,FWD,JTHBK1GG4F2161507
2018 Lexus ES 350,Lexus,White,47474,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Parchment,6-Speed Automatic,FWD,58ABK1GG2JU092996
2008 Lexus RX 350,Lexus,Silver,11500,Lexus of Brookfield,(262) 510-0474,4.9,184,128425,62,Silver,Black,5-Speed Automatic,AWD,2T2HK31U58C063673
2015 Lexus RX 350,Lexus,Gray,31000,Lexus of Brookfield,(262) 373-6622,4.9,184,44320,62,Gray,Black,6-Speed Automatic,AWD,2T2BK1BA3FC306019
2013 Lexus ES 300h,Lexus,Black,24000,Lexus of Brookfield,(262) 373-6622,4.9,184,39966,62,Black,Black,Automatic CVT,FWD,JTHBW1GG2D2016466
2015 Lexus IS 350,Lexus,Silver,31500,Lexus of Brookfield,(262) 373-6622,4.9,184,33182,62,Atomic Silver,Black,6-Speed Automatic,AWD,JTHCE1D23F5006935
2015 Lexus NX 200t 200T,Lexus,Black,32500,Lexus of Brookfield,(262) 510-0474,4.9,184,33096,62,Black,Light Tan,6-Speed Automatic,AWD,JTJBARBZ7F2007687
2015 Lexus RX 350 Base,Lexus,Red,32900,Acura of Brookfield,(888) 254-2062,4.9,501,42434,62,Claret Mica,F Sport Black,8-SPEED A/T,All Wheel Drive,2T2BK1BA3FC260336
2017 Lexus LS 460,Lexus,Brown,68500,Lexus of Brookfield,(262) 373-6622,4.9,184,6986,62,Tan,Light Tan,8-Speed Automatic,AWD,JTHCL5EF2H5029107
2011 Lexus RX 350,Lexus,Blue,21017,Lexus of Brookfield,(262) 510-0474,4.9,184,63313,62,Blue,Light Tan,6-Speed Automatic,AWD,2T2BK1BAXBC099803
2015 Lexus GS 350 350,Lexus,White,31000,Lexus of Brookfield,(262) 373-6622,4.9,184,40796,62,White,Black,6-Speed Automatic,AWD,JTHCE1BL7FA004446
2018 Lexus ES 350,Lexus,Silver,44862,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Silver Lining Metallic,Black,6-Speed Automatic,FWD,58ABK1GG1JU091533
2018 Lexus ES 350,Lexus,Gray,44862,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nebula Gray Pearl,Gray,6-Speed Automatic,FWD,58ABK1GG2JU094554
2015 Lexus RX 350,Lexus,Black,31500,Lexus of Brookfield,(262) 373-6622,4.9,184,36275,62,Black,Brown,6-Speed Automatic,AWD,JTJBK1BA1F2475634
2018 Lexus IS 300,Lexus,White,43959,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Black,6-Speed Automatic,AWD,JTHC81D25J5027995
2015 Lexus RX 350,Lexus,White,34607,Lexus of Brookfield,(262) 510-0474,4.9,184,18460,62,White,Brown,6-Speed Automatic,AWD,JTJBK1BA5F2473093
2018 Lexus ES 350,Lexus,White,46928,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Parchment,6-Speed Automatic,FWD,58ABK1GG7JU099684
2013 Lexus RX 350 350,Lexus,Silver,21500,Lexus of Brookfield,(262) 510-0474,4.9,184,82673,62,Silver,Brown,Automatic,AWD,2T2BK1BA0DC179954
2013 Lexus LX 570 Base,Lexus,Gray,36956,Russ Darrow West Bend Chrysler Jeep Dodge RAM,(262) 299-4737,4.8,438,92310,63,Gray,Black,6-Speed Automatic,4WD,JTJHY7AX9D4122979
2015 Lexus RX 350 Base,Lexus,Black,28598,Heiser Toyota,(414) 375-4859,4.8,822,34405,67,Obsidian,Black w/Leather Seat Trim or Semi-Aniline Leather,Automatic,All Wheel Drive,2T2BK1BA2FC257329
2011 Lexus GX 460 4WD:,Lexus,Black,22692,Lenz Truck Center,(920) 933-8265,4.8,1030,86704,67,Black Onyx,Ecru,6-Speed Automatic,4WD,JTJBM7FX8B5024298
2008 Lexus RX 350,Lexus,Black,12995,Gordie Boucher Lincoln of West Allis,(866) 413-8566,4.9,76,94774,68,Black Onyx,Black,5-Speed Automatic,AWD,2T2HK31U08C085399
2008 Lexus ES 350,Lexus,Black,9690,Boucher Volkswagen Marketplace of Franklin,(866) 571-8206,5,58,118474,68,Black Sapphire,Cashmere,6-Speed Automatic,FWD,JTHBJ46G282225049
2015 Lexus GS 350 350,Lexus,Silver,28522,Gordie Boucher Lincoln of West Allis,(866) 413-8566,4.9,76,58026,68,Liquid Platinum,Black,6-Speed Automatic,AWD,JTHCE1BL5FA001254
2015 Lexus RC 350 Base,Lexus,Black,32987,Gordie Boucher Lincoln of West Allis,(866) 413-8566,4.9,76,45568,68,Obsidian Black,Black,6-Speed Automatic,AWD,JTHSE5BC9F5003052
2002 Lexus ES 300,Lexus,Red,4500,Gordie Boucher Lincoln of West Allis,(866) 413-8566,4.9,76,237953,68,Black Garnet Pearl,Ivory,5-Speed Automatic,FWD,JTHBF30G020052610
2007 Lexus RX 350,Lexus,Gray,10800,Hometown Auto Sales,(262) 421-4659,5,1,133022,72,Flint Mica,Black,5-SPEED A/T,,2T2HK31UX7C022194
2015 Lexus RX 450h AWD 4dr,Lexus,White,32248,Andrew Toyota,(866) 786-0878,4.9,1461,57917,73,Starfire Pearl,Parchment,electronically controlled cvt,All Wheel Drive,2T2BC1BA5FC004230
2012 Lexus ES 350 Base,Lexus,Gray,17700,Lexus of Milwaukee,(414) 375-4932,5,9,53615,74,Nebula Gray Pearl,Light Gray,6-Speed Automatic,FWD,JTHBK1EG8C2500509
2018 Lexus NX 300 Base,Lexus,Silver,38436,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Silver Lining Metallic,Black,6-Speed Automatic,AWD,JTJBARBZ3J2164741
2018 Lexus RX 350 Base,Lexus,Black,52080,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Caviar,Black,8-Speed Automatic,AWD,2T2BZMCA0JC136481
2005 Lexus RX 330,Lexus,Blue,6995,Car Planet,(414) 292-9743,2.6,5,133765,74,Blue,Tan,5-Speed Automatic,AWD,JTJHA31U350089375
2008 Lexus GX 470,Lexus,Red,13000,Lexus of Milwaukee,(414) 973-2600,5,9,161541,74,Salsa Red Pearl,Dark Gray,5-Speed Automatic,4WD,JTJBT20X580171358
2017 Lexus RX 350 350,Lexus,Silver,45900,Lexus of Milwaukee,(414) 375-4932,5,9,5792,74,Silver Lining Metallic,Gray,8-Speed Automatic,AWD,2T2BZMCA2HC076052
2017 Lexus ES 350 Base,Lexus,Black,37200,Lexus of Milwaukee,(414) 375-4932,5,9,9586,74,Obsidian Black,Black,6-Speed Automatic,FWD,58ABK1GG3HU078597
2016 Lexus NX 200t F Sport,Lexus,Black,34900,Lexus of Milwaukee,(414) 375-4932,5,9,45626,74,Obsidian Black,Black,6-Speed Automatic,AWD,JTJBARBZ7G2071861
2018 Lexus GX 460 Base,Lexus,Silver,56000,Lexus of Milwaukee,(414) 375-4932,5,9,2487,74,Silver Lining Metallic,Sepia,6-Speed Automatic,4WD,JTJBM7FX4J5183673
2017 Lexus NX 200t 200T,Lexus,Black,36000,Lexus of Milwaukee,(414) 375-4932,5,9,4430,74,Obsidian Black,Flaxen,6-Speed Automatic,AWD,JTJBARBZ5H2111064
2010 Lexus ES 350,Lexus,Black,11900,Lexus of Milwaukee,(414) 973-2600,5,9,132635,74,Obsidian Black,Parchment,6-Speed Automatic,FWD,JTHBK1EG8A2350964
2018 Lexus GS 350 F Sport,Lexus,Blue,57000,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Ultrasonic Blue Mica,,6-Speed Automatic,AWD,JTHCZ1BL0JA008772
2013 Lexus RX 450h Base,Lexus,Gray,26730,VROOM (Milwaukee),(877) 682-3020,,,54012,73,Gray,Black,1-Speed Continuously Variable Ratio,AWD,JTJBC1BAXD2052643
2016 Lexus IS 350 Base,Lexus,White,32230,VROOM (Milwaukee),(877) 682-3020,,,23742,73,White,Tan,8-Speed Automatic w/OD,RWD,JTHBE1D26G5027355
2016 Lexus RX 350 Base,Lexus,Gray,40480,VROOM (Milwaukee),(877) 682-3020,,,17383,73,Gray,Black,8-Speed Automatic w/OD,FWD,2T2ZZMCA0GC007079
2015 Lexus GX 460 Base,Lexus,Gray,39730,VROOM (Milwaukee),(877) 682-3020,,,22965,73,Gray,Black,6-Speed Automatic w/OD,4WD,JTJBM7FX0F5115491
2014 Lexus ES 350 Base,Lexus,Silver,19480,VROOM (Milwaukee),(877) 682-3020,,,61907,73,Silver,Black,6-Speed Automatic w/OD,FWD,JTHBK1GG6E2144190
2015 Lexus NX 200t AWD 4dr Crossover,Lexus,Gray,23980,VROOM (Milwaukee),(877) 682-3020,,,72859,73,Gray,Black,6-Speed Automatic w/OD,AWD,JTJBARBZ2F2001375
2015 Lexus IS 250,Lexus,White,26998,CarMax Madison,(608) 286-3923,4.3,3,27960,5,White,Tan,6-Speed Automatic w/OD,AWD,JTHCF1D24F5021182
2015 Lexus RX 350,Lexus,White,27998,CarMax Madison,(608) 286-3923,4.3,3,35879,5,White,Black,Automatic,AWD,2T2BK1BA4FC319278
2008 Lexus RX 350,Lexus,White,14995,Schoepp Motors - Northeast,(608) 807-5348,,,96505,5,White,,5-Speed Automatic,AWD,2T2HK31U08C086276
2018 Lexus ES 350 Base,Lexus,Silver,42115,Lexus of Madison,(608) 478-2661,5,68,,6,Atomic Silver,Black,6-Speed Automatic,FWD,58ABK1GG8JU095871
2013 Lexus RX 350 Base,Lexus,Black,23950,Lexus of Madison,(608) 478-2657,5,68,64361,6,Stargazer Black,Parchment,6-Speed Automatic,AWD,2T2BK1BA4DC188639
2012 Lexus CT 200h,Lexus,Gray,15950,Lexus of Madison,(608) 478-2657,5,68,65839,6,Nebula Gray Pearl,Black,Automatic CVT,FWD,JTHKD5BH8C2061813
2018 Lexus GX 460 Base,Lexus,Black,54945,Lexus of Madison,(608) 478-2661,5,68,,6,Black Onyx,Ecru,6-Speed Automatic,4WD,JTJBM7FX2J5194056
2018 Lexus IS 300,Lexus,White,43793,Lexus of Madison,(608) 478-2661,5,68,,6,Ultra White,Red,6-Speed Automatic,AWD,JTHC81D29J5026767
2015 Lexus RX 350 Base,Lexus,Silver,25500,Lexus of Madison,(608) 478-2657,5,68,61298,6,Silver Lining Metallic,Saddle,6-Speed Automatic,FWD,2T2ZK1BA2FC167080
2014 Lexus IS 350 Base,Lexus,White,24577,Russ Darrow Mazda of Madison,(608) 338-1572,4.8,156,46389,7,Ultra White,Alabaster,8-Speed Automatic,RWD,JTHBE1D2XE5001984
2014 Lexus GS 350 Base,Lexus,Black,26477,Russ Darrow Mazda of Madison,(608) 338-1572,4.8,156,61623,7,Obsidian Black,Cabernet,6-Speed Automatic,AWD,JTHCE1BL4E5026895
2013 Lexus RX 350 350,Lexus,White,24877,Kayser Chrysler Center,(608) 338-1543,4.5,91,49539,22,White,Parchment,Automatic,AWD,2T2BK1BA3DC163425
2015 Lexus GX 460 Luxury,Lexus,Gray,40401,Kayser Chrysler Center,(608) 338-1543,4.5,91,53049,22,Gray,Ecru,6-Speed Automatic,4WD,JTJJM7FX0F5104647
2006 Lexus ES 330,Lexus,Black,5350,Jim O'Connor Select Auto,(262) 347-4147,4.9,157,162016,45,Black,Ash,5-Speed Automatic,FWD,JTHBA30G165148964
2014 Lexus RX 350 Base,Lexus,Silver,28900,Bocker Auto Group,(815) 239-6012,5,124,41109,55,Silver Lining Metallic,,Shiftable Automatic,All Wheel Drive,2T2BK1BA2EC230095
2013 Lexus RX 350 F Sport,Lexus,Red,23495,Hall Automotive,(262) 229-4616,,,59507,58,Maroon,,8-Speed Automatic,AWD,2T2BK1BA7DC182804
2015 Lexus ES 350 NAVIGATION,Lexus,Silver,24985,Boucher Chevrolet of Waukesha,(866) 590-9089,4.5,55,40810,59,Silver Lining Metallic,Black,6-Speed Automatic,FWD,JTHBK1GG7F2203507
2015 Lexus ES 350 Base,Lexus,White,25983,Boucher Chevrolet of Waukesha,(866) 590-9089,4.5,55,31717,59,Starfire Pearl,Parchment,6-Speed Automatic,FWD,JTHBK1GG8F2151479
2014 Lexus IS 250 Base,Lexus,Gray,25899,Boucher Nissan Waukesha,(866) 690-6248,4.8,67,35333,59,Nebula Gray Pearl,Black,6-Speed Automatic,AWD,JTHCF1D27E5014239
2015 Lexus GX 460 Base,Lexus,Black,42225,Boucher Hyundai,(866) 508-6541,4.9,881,16395,60,Black Onyx,Ecru,6-Speed Automatic,4WD,JTJBM7FX5F5106219
2015 Lexus ES 350 350,Lexus,Black,26998,Boucher Hyundai,(866) 508-6541,4.9,881,25562,60,Obsidian Black,Parchment,6-Speed Automatic,FWD,JTHBK1GG9F2180361
2013 Lexus CT 200h Base,Lexus,Silver,15250,Toyota of Brookfield,(262) 558-4486,4.8,62,33227,61,Silver Lining Metallic,Black,Automatic CVT,FWD,JTHKD5BH8D2131912
2010 Lexus  350,Lexus,Silver,18490,INFINITI Milwaukee,(888) 602-5985,,,68754,61,Silver,Black,6-Speed Automatic with Sequential Shift ECT-i,All Wheel Drive,2T2BK1BA6AC023736
2016 Lexus RC 300,Lexus,Red,37000,Lexus of Brookfield,(262) 373-6622,4.9,184,11513,62,Red,Brown,6-Speed Automatic,AWD,JTHSM5BC2G5002328
2017 Lexus RX 350 F Sport,Lexus,Gray,51907,Lexus of Brookfield,(262) 510-0474,4.9,184,11051,62,Gray,Red,8-Speed Automatic,AWD,2T2BZMCA2HC085978
2016 Lexus NX 200t 200T,Lexus,Black,34707,Lexus of Brookfield,(262) 510-0474,4.9,184,26400,62,Black,Brown,6-Speed Automatic,AWD,JTJBARBZ5G2049163
2014 Lexus IS 250,Lexus,Black,30500,Lexus of Brookfield,(262) 373-6622,4.9,184,2237,62,Black,Light Gray,6-Speed Automatic,AWD,JTHCF1D22E5005206
2016 Lexus LS 460 L,Lexus,Black,60000,Lexus of Brookfield,(262) 373-6622,4.9,184,22078,62,Black,Brown,8-Speed Automatic,AWD,JTHDL5EF5G5007735
2014 Lexus IS 350,Lexus,Black,24007,Lexus of Brookfield,(262) 510-0474,4.9,184,87104,62,Black,Black,6-Speed Automatic,AWD,JTHCE1D27E5002465
2018 Lexus IS 300,Lexus,Blue,44651,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Ultrasonic Blue Mica,Black,6-Speed Automatic,AWD,JTHC81D26J5026788
2018 Lexus ES 350,Lexus,Black,46971,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Obsidian Black,Black,6-Speed Automatic,FWD,58ABK1GG2JU097261
2007 Lexus GS 350,Lexus,White,13700,Lexus of Brookfield,(262) 510-0474,4.9,184,117552,62,White,Ash,6-Speed Automatic,AWD,JTHCE96SX70007834
2018 Lexus ES 350,Lexus,Beige,44862,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Satin Cashmere Metallic,Parchment,6-Speed Automatic,FWD,58ABK1GGXJU093975
2018 Lexus NX 300 F Sport,Lexus,White,45315,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Ultra White,Red,6-Speed Automatic,AWD,JTJBARBZ3J2167171
2015 Lexus GX 460,Lexus,White,37500,Lexus of Brookfield,(262) 510-0474,4.9,184,33885,62,White,Black,6-Speed Automatic,4WD,JTJBM7FX8F5120003
2016 Lexus RX 350 350,Lexus,Blue,42277,Russ Darrow Toyota Scion,(262) 384-4738,4.8,616,10370,64,Nightfall Mica,Brown,8-Speed Automatic,AWD,2T2BZMCA5GC009766
2010 Lexus RX 350 Base,Lexus,White,17787,Russ Darrow Toyota Scion,(262) 384-4738,4.8,616,85601,64,Tungsten Pearl,Light Gray,6-Speed Automatic,AWD,2T2BK1BA0AC005975
2010 Lexus ES 350,Lexus,Brown,12599,CarMax Metro Parc,(414) 214-9772,4,2,113502,68,Tan,Tan,6-Speed Automatic,FWD,JTHBK1EG3A2389834
2013 Lexus ES 350 4dr Sdn,Lexus,Silver,21998,CarMax Metro Parc,(414) 214-9772,4,2,38295,68,Silver,Black,6-Speed Automatic w/Manual Shift,FWD,JTHBK1GG4D2074770
2008 Lexus RX 350,Lexus,Brown,11998,CarMax Metro Parc,(414) 214-9772,4,2,122581,68,Tan,Tan,5-Speed Automatic,AWD,2T2HK31U48C072283
2015 Lexus RX 350 F-SPORT,Lexus,White,30998,CarMax Metro Parc,(414) 214-9772,4,2,48700,68,White,Black,,AWD,2T2BK1BA2FC268640
2015 Lexus IS 250,Lexus,Black,24998,CarMax Metro Parc,(414) 214-9772,4,2,28986,68,Black,Black,6-Speed Automatic w/OD,AWD,JTHCF1D24F5019710
2017 Lexus ES 350 Base,Lexus,Blue,34748,Boucher Kia of Milwaukee,(877) 468-4702,4.8,50,4431,69,Nightfall Mica,Flaxen,6-Speed Automatic,FWD,58ABK1GGXHU057861
2003 Lexus LS 430 Base,Lexus,Gold,6982,INFINITI North Shore,(888) 675-1554,,,148588,73,Mystic Gold Metallic,Black,5-Speed Automatic with Overdrive,Rear Wheel Drive,JTHBN30F230093655
2015 Lexus RX 350 350,Lexus,Brown,31595,Porsche Milwaukee North,(888) 481-5925,,,20723,74,Brown,Tan,Automatic,AWD,JTJBK1BA7F2478764
2015 Lexus RX 350 350,Lexus,Gray,28875,Porsche Milwaukee North,(888) 481-5925,,,36071,74,Nebula Gray Pearl,Black,Automatic,AWD,2T2BK1BA9FC266772
2018 Lexus ES 350 Base,Lexus,White,45209,Lexus of Milwaukee,(414) 375-2098,5,9,,74,White,Black,6-Speed Automatic,FWD,58ABK1GG0JU087683
2018 Lexus IS 300,Lexus,White,47178,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Ultra White,Red,6-Speed Automatic,AWD,JTHC81D23J5028224
2018 Lexus IS 300,Lexus,Black,44103,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Obsidian Black,Red,6-Speed Automatic,AWD,JTHC81D20J5029394
2018 Lexus GX 460 Base,Lexus,White,55848,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Starfire Pearl,Beige,6-Speed Automatic,4WD,JTJBM7FX1J5198731
2017 Lexus LX 570 Base,Lexus,Black,82500,Lexus of Milwaukee,(414) 973-2600,5,9,13575,74,Black Onyx,Black,8-Speed Automatic,4WD,JTJHY7AX3H4241665
2018 Lexus NX 300 Base,Lexus,Black,41048,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Caviar,Red,6-Speed Automatic,AWD,JTJBARBZ2J2160695
2018 Lexus IS 300,Lexus,Silver,40815,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Silver,Black,6-Speed Automatic,AWD,JTHC81D27J5029537
2018 Lexus RX 350 F Sport,Lexus,Silver,55363,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Atomic Silver,Black,8-Speed Automatic,AWD,2T2BZMCA4JC143420
2018 Lexus NX 300 F Sport,Lexus,White,45149,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Ultra White,Red,6-Speed Automatic,AWD,JTJBARBZ5J2162506
2015 Lexus RX 350 Base,Lexus,Silver,29730,VROOM (Milwaukee),(877) 682-3020,,,25802,73,Silver,Brown,6-Speed Automatic w/OD,FWD,2T2ZK1BA8FC158903
2013 Lexus GS 350 Base,Lexus,Black,24480,VROOM (Milwaukee),(877) 682-3020,,,43638,73,Black,Black,6-Speed Automatic w/Manual Shift,RWD,JTHBE1BL1D5027223
2015 Lexus GS 350 AWD 4dr Sedan,Lexus,Silver,34730,VROOM (Milwaukee),(877) 682-3020,,,18354,73,Silver,Brown,6-Speed Automatic w/OD,AWD,JTHCE1BL3FA004699
2013 Lexus GS 350 Base,Lexus,Black,22480,VROOM (Milwaukee),(877) 682-3020,,,57215,73,Black,Tan,6-Speed Automatic w/Manual Shift,RWD,JTHBE1BL5D5009632
2015 Lexus GX 460 Luxury,Lexus,White,38230,VROOM (Milwaukee),(877) 682-3020,,,50964,73,White,Black,6-Speed Automatic w/OD,4WD,JTJJM7FXXF5113467
2013 Lexus GS 350 Base,Lexus,Black,21980,VROOM (Milwaukee),(877) 682-3020,,,67481,73,Black,Gray,6-Speed Automatic w/Manual Shift,RWD,JTHBE1BL9D5016146
2015 Lexus RX 350 Base,Lexus,Red,31730,VROOM (Milwaukee),(877) 682-3020,,,21234,73,Maroon,Black,6-Speed Automatic w/OD,FWD,2T2ZK1BA1FC174828
2015 Lexus ES 350 4dr Sedan,Lexus,Gray,25980,VROOM (Milwaukee),(877) 682-3020,,,40726,73,Gray,Gray,6-Speed Automatic w/OD,FWD,JTHBK1GG2F2181528
2017 Lexus  Base,Lexus,White,48730,VROOM (Milwaukee),(877) 682-3020,,,18532,73,White,Black,6-Speed Automatic w/OD,4WD,JTJBM7FX9H5171383
2013 Lexus GS 350 Base,Lexus,Red,23730,VROOM (Milwaukee),(877) 682-3020,,,61833,73,Red,Brown,6-Speed Automatic w/Manual Shift,RWD,JTHBE1BL6D5011860
2013 Lexus ES 350 4dr Sdn,Lexus,Silver,19980,VROOM (Milwaukee),(877) 682-3020,,,49674,73,Silver,Gray,6-Speed Automatic w/Manual Shift,FWD,JTHBK1GG8D2029170
2015 Lexus IS 250C Base,Lexus,Black,34730,VROOM (Milwaukee),(877) 682-3020,,,30185,73,Black,Red,6-Speed Automatic w/OD,RWD,JTHFF2C20F2532944
2016 Lexus GX 460 Base,Lexus,Black,44480,VROOM (Milwaukee),(877) 682-3020,,,23197,73,Black,Black,6-Speed Automatic w/OD,4WD,JTJBM7FXXG5122787
2015 Lexus GS 350 4dr Sedan,Lexus,White,34480,VROOM (Milwaukee),(877) 682-3020,,,7256,73,White,Gray,8-Speed Automatic w/OD,RWD,JTHBE1BL1FA019245
2014 Lexus ES 350 Base,Lexus,Black,24980,VROOM (Milwaukee),(877) 682-3020,,,23131,73,Black,Black,6-Speed Automatic w/OD,FWD,JTHBK1GG6E2133433
2015 Lexus RC 350 Base,Lexus,White,33980,VROOM (Milwaukee),(877) 682-3020,,,21993,73,White,Red,8-Speed Automatic w/OD,RWD,JTHHE5BC4F5008864
2015 Lexus GX 460 Base,Lexus,White,38480,VROOM (Milwaukee),(877) 682-3020,,,46437,73,White,Black,6-Speed Automatic w/OD,4WD,JTJBM7FX5F5095044
2017 Lexus  Base,Lexus,Blue,61480,VROOM (Milwaukee),(877) 682-3020,,,15190,73,Blue,Brown,8-Speed Automatic w/OD,AWD,JTHCL5EF7H5027742
2015 Lexus IS 250 4dr Sedan,Lexus,Black,26230,VROOM (Milwaukee),(877) 682-3020,,,19832,73,Black,Black,6-Speed Automatic w/OD,RWD,JTHBF1D26F5067057
2015 Lexus GS 350 4dr Sedan,Lexus,White,29980,VROOM (Milwaukee),(877) 682-3020,,,26288,73,White,Black,8-Speed Automatic w/OD,RWD,JTHBE1BL0FA006101
2015 Lexus GS 350 4dr Sedan,Lexus,White,30230,VROOM (Milwaukee),(877) 682-3020,,,34810,73,White,Black,8-Speed Automatic w/OD,RWD,JTHBE1BL2FA012952
2015 Lexus RX 350 AWD F SPORT 4dr SUV,Lexus,Blue,32480,VROOM (Milwaukee),(877) 682-3020,,,17572,73,Blue,Black,,AWD,2T2BK1BA3FC304559
2014 Lexus GX 460 Base,Lexus,Black,37230,VROOM (Milwaukee),(877) 682-3020,,,33518,73,Black,Black,6-Speed Automatic w/OD,4WD,JTJBM7FX2E5085988
2017 Lexus  Luxury,Lexus,Black,50480,VROOM (Milwaukee),(877) 682-3020,,,15286,73,Black,Gray,6-Speed Automatic w/OD,4WD,JTJJM7FX3H5167356
2015 Lexus GS 350 4dr Sedan,Lexus,Blue,29730,VROOM (Milwaukee),(877) 682-3020,,,21085,73,Blue,Brown,8-Speed Automatic w/OD,RWD,JTHBE1BL7FA014244
2014 Lexus IS 250 Base,Lexus,Red,22980,VROOM (Milwaukee),(877) 682-3020,,,35407,73,Red,Tan,6-Speed Automatic w/OD,RWD,JTHBF1D27E5017282
2014 Lexus ES 300h Hybrid,Lexus,White,24480,VROOM (Milwaukee),(877) 682-3020,,,32444,73,White,Tan,1-Speed CVT w/OD,FWD,JTHBW1GGXE2075282
2015 Lexus RX 350 Base,Lexus,Black,28480,VROOM (Milwaukee),(877) 682-3020,,,45690,73,Black,Black,6-Speed Automatic w/OD,FWD,2T2ZK1BA4FC182261
2015 Lexus NX 200t F SPORT 4dr Crossover,Lexus,Black,32730,VROOM (Milwaukee),(877) 682-3020,,,29908,73,Black,Red,6-Speed Automatic w/OD,FWD,JTJYARBZ7F2017078
2015 Lexus RX 350 Base,Lexus,Black,30730,VROOM (Milwaukee),(877) 682-3020,,,28645,73,Black,Gray,6-Speed Automatic w/OD,FWD,2T2ZK1BA8FC173529
2015 Lexus RX 350 Base,Lexus,Gray,30230,VROOM (Milwaukee),(877) 682-3020,,,32401,73,Gray,Black,6-Speed Automatic w/OD,FWD,2T2ZK1BA2FC201437
2015 Lexus RX 350 AWD 4dr SUV,Lexus,Black,31230,VROOM (Milwaukee),(877) 682-3020,,,31238,73,Black,Black,,AWD,2T2BK1BA9FC307269
2014 Lexus RX 350 AWD 4dr SUV,Lexus,Silver,28980,VROOM (Milwaukee),(877) 682-3020,,,17299,73,Silver,Tan,,AWD,2T2BK1BA3EC248105
2015 Lexus IS 250 4dr Sedan,Lexus,Gray,24480,VROOM (Milwaukee),(877) 682-3020,,,28141,73,Gray,Black,6-Speed Automatic w/OD,RWD,JTHBF1D26F5060772
2015 Lexus IS 250C Base,Lexus,Red,34230,VROOM (Milwaukee),(877) 682-3020,,,20410,73,Red,Black,6-Speed Automatic w/OD,RWD,JTHFF2C29F2533476
2014 Lexus IS 350 Base,Lexus,Black,27480,VROOM (Milwaukee),(877) 682-3020,,,37159,73,Black,Black,Automatic,RWD,JTHBE1D28E5008349
2015 Lexus IS 250 4dr Sedan,Lexus,Black,24230,VROOM (Milwaukee),(877) 682-3020,,,24657,73,Black,Tan,6-Speed Automatic w/OD,RWD,JTHBF1D29F5053413
2015 Lexus GS 350 4dr Sedan,Lexus,Silver,29230,VROOM (Milwaukee),(877) 682-3020,,,26624,73,Silver,Tan,8-Speed Automatic w/OD,RWD,JTHBE1BL0FA010116
